value,filter
3665.415384615385,3660.8016016464717
3665.1846153846154,3662.034504595992
3664.492307692308,3663.3622820446276
3665.0615384615385,3664.3003928780486
3664.8153846153846,3664.8380176719347
3665.846153846154,3665.1399783658017
3668.8,3665.5848909451115
3668.4615384615386,3666.413972299275
3667.0,3667.2329374909073
3667.3846153846152,3667.632688995139
3668.3076923076924,3667.767093632113
3668.9692307692308,3667.9507988593923
3667.1846153846154,3668.1364211067867
3664.476923076923,3667.893962597773
3664.876923076923,3667.0815162264835
3664.9538461538464,3666.129498084844
3665.8,3665.471176454766
3663.6153846153848,3665.0837023944723
3662.6153846153848,3664.6074779266064
3662.0923076923073,3663.9055538823122
3660.646153846154,3663.064280034918
3660.6923076923076,3662.1652034129424
3659.123076923077,3661.2876785979315
3658.0153846153844,3660.372512959906
3656.861538461538,3659.355614849387
3658.8153846153846,3658.4725134966716
3658.7846153846153,3658.066608933541
3658.292307692308,3658.0616509651177
3657.415384615385,3658.0958960225453
3657.153846153846,3657.967927041337
3658.0461538461536,3657.7732780527867
3657.476923076923,3657.66796580754
3656.876923076923,3657.5708698386416
3655.492307692308,3657.2906205463396
3652.553846153846,3656.5848953282944
3648.2461538461534,3655.1135468894217
3649.5692307692307,3653.0330294686155
3650.8,3651.2333559519184
3650.476923076923,3650.268704152573
3649.630769230769,3649.8913919093693
3648.4307692307693,3649.641446526505
3647.4307692307693,3649.2250934534995
3644.9384615384615,3648.468411687919
3645.3230769230768,3647.3976608633625
3647.0461538461536,3646.4861729898976
3650.292307692308,3646.3637435582114
3650.846153846154,3647.191603619004
3652.6769230769232,3648.6055555170433
3653.861538461538,3650.244191490937
3653.769230769231,3651.810524366383
3651.923076923077,3652.8673032153406
3651.5384615384614,3653.147359517615
3651.353846153846,3652.8423436461553
3651.5692307692307,3652.3417866924206
3652.2153846153847,3651.9557617528517
3653.276923076923,3651.894481649092
3652.7846153846153,3652.137381867039
3654.7538461538466,3652.57833247309
3655.4307692307693,3653.260184103355
3655.846153846154,3654.109681054515
3655.123076923077,3654.852096509686
3653.6000000000004,3655.1777188089354
3654.4307692307693,3655.0452137339344
3652.9076923076927,3654.665946001215
3650.9846153846156,3654.007987627634
3648.846153846154,3652.906082920431
3647.446153846154,3651.405573510978
3647.5692307692307,3649.820565448067
3646.476923076923,3648.4768298950835
3646.353846153846,3647.4478963897063
3647.8,3646.833806052451
3649.476923076923,3646.856574690971
3648.8923076923074,3647.4204461972404
3648.123076923077,3648.037899255922
3649.6000000000004,3648.467282519653
3651.6153846153848,3648.9864857591756
3652.8307692307694,3649.8561818365642
3653.2,3650.960722657256
