value,filter
3491.198309336825,3486.8378580984545
3489.523091186736,3485.8163560139155
3493.51304537522,3486.259306891158
3484.106271815011,3487.197652472607
3482.7410885689355,3487.4596715224293
3473.71484511344,3486.3644102442263
3480.7217495637,3484.231196410051
3491.2783595113433,3482.698221623794
3489.733322425828,3482.969283970469
3482.9346640488666,3484.10838586542
3483.1200261780086,3484.774211958388
3492.1505017452005,3485.204472117204
3492.816372164049,3486.3119364757395
3484.9595986038394,3487.663681433808
3493.85377399651,3488.602260751935
3500.5495309773137,3489.931495621856
3494.621520506108,3491.962188877809
3485.4233965968597,3493.300771486694
3481.8989092495644,3492.7672478755712
3479.7961278359508,3490.5649361052297
3480.9970767888312,3487.647081134396
3482.330290139616,3484.9910392107704
3474.7001527050625,3482.780289167351
3480.288928883072,3480.8118225245594
3482.866546684118,3479.6083082748128
3484.7224694589877,3479.58434578488
3491.8193608202446,3480.762459682561
3503.9610274869106,3483.614894190473
3504.746389616056,3488.248284772286
3510.9703643106454,3493.822285189055
3514.459260471204,3499.6017598719345
3520.655115619546,3505.310666250979
3519.961867364748,3510.6320379205627
3523.7457024432797,3515.177296930696
3535.0184336823745,3519.339291158248
3546.3107002617808,3524.280340450724
3542.764310645726,3530.091075801936
3548.2287412739965,3535.703108577917
3536.583911431064,3539.9852139893346
3530.3754472076794,3541.714362308703
3521.8002399650954,3540.363258142001
3521.3796247818505,3536.6495726829207
3521.796236910997,3532.0440386754426
3519.0268760907493,3527.741007766489
3505.9896487783576,3523.543054931861
3502.800610820245,3518.6936840438298
3508.401799738218,3513.7815086704477
3514.7440990401387,3510.407126796872
3514.858922338568,3509.260569188694
3518.5692190226873,3509.8955922712057
3517.25694808028,3511.576724429279
3516.1527050610825,3513.4612783132457
3520.8146924083776,3515.150773037497
3523.340909090909,3516.928307497942
