3795.8,2680.8789256261257
3796.4,2680.9705286702088
3795.8,2681.062683551335
3796.4,2681.1533598956025
3796.4,2681.246069667475
3795.6,2681.339946346069
3796.6,2681.4316900462336
3796.8,2681.5223529501995
3796.8,2681.6173563051234
3797.4,2681.715051128669
3797.2,2681.812272077502
3797.6,2681.910072972552
3798.8,2682.006007333955
3799.0,2682.1007073055926
3799.0,2682.1962879976954
3799.0,2682.292070819143
3798.6,2682.3916922111403
3799.0,2682.4941508418774
3799.0,2682.596667134722
3797.8,2682.7001421533855
3799.4,2682.803194542431
3798.2,2682.9061570277636
3798.2,2683.010379727522
3798.2,2683.115433337504
3797.8,2683.218733815943
3798.2,2683.3210617769637
3798.6,2683.4239592986096
3797.8,2683.52691422247
3797.6,2683.631079384264
3798.4,2683.7361581347996
3797.8,2683.8411458558444
3797.6,2683.946364663525
3797.8,2684.0576673812284
3798.2,2684.173335729277
3798.0,2684.289562487497
3797.6,2684.407600740018
3798.2,2684.524963068727
3798.4,2684.642277835982
3798.6,2684.761788041179
3798.8,2684.8827763474947
3798.4,2685.002218531595
3798.2,2685.1210441821177
3798.6,2685.240958928372
3798.2,2685.361392687234
3798.2,2685.4837341977677
3798.4,2685.6076223990462
3797.4,2685.7318709755523
3797.0,2685.856860889023
3798.2,2685.9795322656246
3798.6,2686.1007420371775
3798.6,2686.2227392009418
3798.2,2686.3447921451675
3798.2,2686.4680987894385
3798.2,2686.5923666523026
3798.4,2686.716450266778
3798.4,2686.840714419125
3798.8,2686.967180464993
3798.8,2687.095235613713
3799.0,2687.2236869437907
3799.4,2687.3529311383118
3799.4,2687.4820610683273
3799.4,2687.611310658629
3799.6,2687.7414671907363
3799.2,2687.8722781543365
3799.2,2687.9305654351333
3799.2,2687.9375278210446
3799.2,2687.9425478531707
3799.0,2687.929431602243
3799.2,2687.928573529793
3799.4,2687.9323655286466
3799.4,2687.912950067849
3798.8,2687.8792254477744
3799.8,2687.872035306049
3799.8,2687.8788841657606
3798.8,2687.8763722947256
3799.4,2687.8723065646655
3799.6,2687.8480767348433
3798.6,2687.808507909547
3798.6,2687.7695831190204
3800.0,2687.7261720002607
3800.0,2687.713354320042
3800.0,2687.7213637891164
3800.0,2687.7240557881737
3801.4,2687.7299245114164
3800.8,2687.7253793808077
3801.8,2687.713723180371
3801.8,2687.708050394914
3801.4,2687.704193246564
3801.8,2687.6783637343256
3801.4,2687.6377638786066
3800.8,2687.5964901891753
3801.8,2687.5498573875316
3800.8,2687.508517743924
3801.4,2687.4697265863697
3802.0,2687.424225007823
3802.8,2687.374982254511
3801.8,2687.3599130398425
3800.8,2687.367820074006
3800.4,2687.3744556668803
3800.4,2687.3878142414824
3802.8,2687.3916175623035
3800.6,2687.389993944291
3802.6,2687.397517349795
3802.0,2687.4095244602713
3801.6,2687.407132158367
3801.2,2687.396158353146
3800.8,2687.387167925093
3801.4,2687.3766265075196
3800.0,2687.3732391504554
3800.0,2687.3747395955943
3801.0,2687.3737114466253
3800.0,2687.3725367800507
3800.0,2687.3506516174634
3800.6,2687.3138282811383
3800.8,2687.277097135626
3800.6,2687.2355663605845
3800.0,2687.1973198860696
3800.6,2687.160380469984
3801.2,2687.117041060292
3800.2,2687.06975649678
3800.6,2687.0319680062685
3800.4,2686.999598722612
3800.0,2686.9647295896843
3800.0,2686.9299943633255
3799.8,2686.88935568804
3800.0,2686.844370871857
3800.0,2686.800276498173
3799.6,2686.7553929706037
3799.2,2686.7504166842577
3798.8,2686.7736958855685
3800.2,2686.796909415324
3799.2,2686.829317039092
3800.2,2686.854355392696
3799.2,2686.876136134807
3800.0,2686.9100615926986
3800.0,2686.9512170580947
