@relation direction

@attribute price real
@attribute smoothprice5 real
@attribute smoothprice5-derivative real
@attribute smoothprice10 real
@attribute smoothprice10-derivative real
@attribute smoothprice25 real
@attribute smoothprice25-derivative real
@attribute direction {UP, DOWN}

@data
3647.6,3648.76,-0.49333333333288465,3648.0131868131866,0.0043956043946309364,3647.6867724867725,-0.006674806675619038,UP
3650.0,3649.2266666666665,0.46666666666624224,3648.38021978022,0.3670329670335377,3647.8555555555554,0.1687830687828864,DOWN
3649.0,3649.1466666666665,-0.07999999999992724,3648.5626373626374,0.18241758241720163,3647.95291005291,0.0973544973544449,DOWN
3649.0,3649.08,-0.06666666666660603,3648.7010989010987,0.13846153846134257,3648.05291005291,0.1000000000003638,DOWN
3649.0,3649.04,-0.03999999999996362,3648.828571428571,0.1274725274724915,3648.1507936507933,0.09788359788308298,DOWN
3651.8,3650.0,0.9600000000000364,3649.3274725274728,0.49890109890156964,3648.4296296296297,0.2788359788364687,DOWN
3651.8,3650.6800000000003,0.680000000000291,3649.767032967033,0.4395604395604096,3648.6904761904766,0.26084656084685776,DOWN
3651.8,3651.24,0.5599999999994907,3650.1340659340663,0.36703296703308297,3648.9423280423284,0.2518518518518249,UP
3651.8,3651.6133333333337,0.3733333333339033,3650.441758241759,0.3076923076928324,3649.18835978836,0.24603174603134903,UP
3651.8,3651.8,0.1866666666664969,3650.7296703296706,0.2879120879115362,3649.4291005291007,0.24074074074087548,UP
3651.2,3651.6000000000004,-0.1999999999998181,3650.8769230769235,0.14725274725287818,3649.6179894179886,0.18888888888795918,UP
3651.0,3651.3733333333334,-0.22666666666691526,3650.9736263736263,0.09670329670279898,3649.77619047619,0.15820105820148456,UP
3650.8,3651.133333333333,-0.24000000000023647,3651.024175824176,0.05054945054962445,3649.9174603174597,0.1412698412696045,UP
3650.8,3650.96,-0.1733333333331757,3651.0659340659345,0.04175824175854359,3650.051322751323,0.1338624338632144,UP
3650.8,3650.8533333333335,-0.10666666666656965,3651.072527472528,0.006593406593310647,3650.1724867724874,0.12116402116453173,UP
3650.8,3650.8133333333335,-0.03999999999996362,3651.07032967033,-0.0021978021977702156,3650.2899470899474,0.11746031745997243,UP
3652.6,3651.4,0.5866666666665878,3651.3054945054946,0.2351648351645963,3650.52380952381,0.2338624338626687,DOWN
3653.4,3652.1466666666665,0.7466666666664423,3651.6153846153848,0.30989010989014787,3650.7947089947093,0.27089947089916677,DOWN
3648.0,3650.92,-1.2266666666664605,3651.105494505495,-0.509890109889966,3650.6656084656074,-0.12910052910183367,DOWN
3650.0,3650.5466666666666,-0.37333333333344854,3650.923076923077,-0.18241758241765638,3650.6751322751315,0.009523809524125681,UP
3648.0,3649.56,-0.9866666666666788,3650.4747252747256,-0.44835164835149044,3650.532275132275,-0.14285714285642825,UP
3649.4,3649.226666666667,-0.33333333333303017,3650.2681318681325,-0.20659340659312875,3650.482010582011,-0.050264550264273566,UP
3653.0,3650.3066666666664,1.0799999999994725,3650.6021978021977,0.3340659340651655,3650.6809523809516,0.19894179894072295,UP
3652.8,3651.346666666667,1.0400000000004184,3650.894505494505,0.2923076923075314,3650.8576719576718,0.17671957672018834,UP
3650.8,3651.4,0.05333333333328483,3650.883516483516,-0.010989010989305825,3650.8756613756614,0.017989417989610956,UP
3651.2,3651.5333333333333,0.13333333333321207,3650.9318681318687,0.04835164835276373,3650.9179894179897,0.04232804232833587,UP
3651.2,3651.4533333333334,-0.07999999999992724,3650.9758241758245,0.04395604395585906,3650.9555555555553,0.03756613756559091,UP
3651.2,3651.253333333333,-0.20000000000027285,3651.0153846153844,0.03956043955986388,3650.9899470899463,0.03439153439103393,UP
3651.2,3651.173333333333,-0.07999999999992724,3651.050549450549,0.035164835164778196,3651.0148148148137,0.024867724867362995,UP
3651.2,3651.2,0.026666666666642413,3651.0813186813184,0.030769230769237765,3651.0365079365074,0.02169312169371551,UP
3652.0,3651.4666666666662,0.26666666666642413,3651.241758241758,0.16043956043949947,3651.1095238095227,0.07301587301526524,UP
3652.0,3651.6800000000003,0.2133333333340488,3651.4175824175827,0.17582417582480048,3651.1746031746025,0.06507936507978229,UP
3652.8,3652.1066666666666,0.4266666666662786,3651.6637362637366,0.24615384615390212,3651.288888888888,0.11428571428541545,UP
3653.2,3652.56,0.4533333333333758,3651.9362637362633,0.27252747252668996,3651.4291005291,0.14021164021232835,UP
3653.0,3652.813333333333,0.25333333333310293,3652.123076923077,0.18681318681365155,3651.551322751323,0.12222222222271739,UP
3650.0,3651.9466666666663,-0.8666666666667879,3651.8417582417587,-0.28131868131822557,3651.4560846560853,-0.09523809523761884,UP
3649.8,3651.1466666666665,-0.7999999999997272,3651.564835164835,-0.27692307692359464,3651.351322751322,-0.10476190476310876,UP
3649.2,3650.293333333333,-0.8533333333334667,3651.235164835165,-0.3296703296700798,3651.2089947089944,-0.14232804232779017,UP
3652.2,3650.6799999999994,0.386666666666315,3651.3516483516487,0.11648351648364041,3651.286243386243,0.07724867724846263,UP
3652.0,3651.0666666666666,0.3866666666672245,3651.428571428572,0.07692307692332179,3651.346031746031,0.0597883597879445,UP
3652.4,3651.6533333333336,0.5866666666670426,3651.5538461538463,0.12527472527426653,3651.4312169312166,0.08518518518576457,UP
3655.0,3652.9466666666667,1.2933333333330665,3652.037362637362,0.4835164835158139,3651.697883597883,0.26666666666642413,UP
3652.6,3653.0933333333332,0.14666666666653327,3652.1362637362636,0.09890109890147869,3651.7820105820106,0.08412698412757891,DOWN
3655.0,3653.8133333333335,0.7200000000002547,3652.5626373626374,0.4263736263737883,3652.032804232804,0.25079365079363924,DOWN
3653.8,3653.9466666666667,0.13333333333321207,3652.7846153846153,0.221978021977975,3652.1915343915343,0.15873015873012264,DOWN
3653.0,3653.693333333333,-0.2533333333335577,3652.8725274725275,0.08791208791217286,3652.292063492063,0.10052910052854713,DOWN
3653.0,3653.3999999999996,-0.2933333333335213,3652.958241758242,0.08571428571440265,3652.3793650793646,0.08730158730168114,DOWN
3652.4,3653.04,-0.3599999999996726,3652.9604395604397,0.0021978021977702156,3652.415873015873,0.03650793650831474,DOWN
3652.4,3652.693333333333,-0.3466666666668061,3652.9692307692303,0.008791208790626115,3652.4407407407402,0.024867724867362995,DOWN
3653.0,3652.72,0.026666666666642413,3653.0373626373625,0.06813186813224092,3652.5005291005295,0.05978835978930874,DOWN
3653.4,3652.9333333333334,0.21333333333359406,3653.1274725274725,0.09010989010994308,3652.588888888889,0.08835978835941205,DOWN
3653.8,3653.253333333333,0.31999999999970896,3653.2285714285717,0.1010989010992489,3652.7042328042326,0.11534391534360111,DOWN
3650.2,3652.3199999999997,-0.933333333333394,3652.7978021978024,-0.4307692307693287,3652.554497354497,-0.14973544973554453,DOWN
3652.4,3652.266666666667,-0.05333333333283008,3652.701098901099,-0.09670329670325373,3652.56455026455,0.010052910052763764,DOWN
3651.8,3652.0133333333333,-0.2533333333335577,3652.5186813186815,-0.18241758241765638,3652.5285714285706,-0.03597883597922191,DOWN
3652.0,3651.9066666666668,-0.10666666666656965,3652.4,-0.11868131868141063,3652.50529100529,-0.023280423280539253,DOWN
3652.0,3651.8933333333334,-0.013333333333321207,3652.287912087913,-0.11208791208719049,3652.479894179894,-0.025396825396001077,DOWN
3651.8,3651.9333333333334,0.03999999999996362,3652.1802197802194,-0.10769230769346905,3652.4380952380952,-0.04179894179878829,DOWN
3652.0,3651.9333333333334,0.0,3652.123076923077,-0.05714285714248035,3652.4111111111106,-0.026984126984643808,DOWN
3651.8,3651.8933333333334,-0.03999999999996362,3652.048351648352,-0.07472527472509682,3652.369841269841,-0.04126984126969546,DOWN
3650.0,3651.2533333333336,-0.6399999999998727,3651.7296703296706,-0.31868131868122873,3652.202645502646,-0.16719576719469842,DOWN
3652.0,3651.413333333334,0.16000000000030923,3651.7230769230773,-0.006593406593310647,3652.186772486772,-0.015873015874149132,DOWN
3650.0,3650.9066666666668,-0.5066666666671154,3651.435164835166,-0.2879120879115362,3652.0306878306874,-0.1560846560846585,DOWN
3650.0,3650.52,-0.38666666666676974,3651.18021978022,-0.2549450549458925,3651.874603174603,-0.15608465608420374,DOWN
3649.8,3650.2,-0.3200000000001637,3650.9340659340664,-0.24615384615344738,3651.7037037037035,-0.17089947089971247,DOWN
3650.0,3650.08,-0.11999999999989086,3650.76043956044,-0.17362637362657551,3651.5455026455024,-0.1582010582010298,DOWN
3650.4,3650.0933333333332,0.013333333333321207,3650.6461538461535,-0.11428571428632495,3651.421693121693,-0.12380952380954113,DOWN
3648.2,3649.48,-0.6133333333332303,3650.2395604395606,-0.40659340659294685,3651.1449735449737,-0.2767195767191879,DOWN
3648.8,3649.1866666666665,-0.2933333333335213,3649.958241758242,-0.2813186813186803,3650.9222222222224,-0.22275132275126452,DOWN
3646.0,3648.04,-1.1466666666665333,3649.312087912088,-0.6461538461539931,3650.515873015873,-0.40634920634965965,DOWN
3648.2,3647.88,-0.15999999999985448,3649.0461538461536,-0.2659340659342888,3650.2841269841274,-0.23174603174538788,DOWN
3645.2,3646.84,-1.0399999999999636,3648.3912087912095,-0.6549450549441644,3649.856084656084,-0.42804232804337516,DOWN
3648.8,3647.3466666666664,0.5066666666662059,3648.325274725275,-0.06593406593447071,3649.7079365079367,-0.14814814814735655,DOWN
3645.0,3646.5466666666666,-0.7999999999997272,3647.7494505494506,-0.5758241758244367,3649.299470899471,-0.4084656084655762,DOWN
3645.0,3646.0,-0.5466666666666242,3647.2285714285713,-0.5208791208792718,3648.9121693121688,-0.3873015873023178,DOWN
3647.4,3646.3199999999997,0.31999999999970896,3647.1274725274725,-0.10109890109879416,3648.715873015873,-0.19629629629571355,DOWN
3641.2,3644.6266666666666,-1.6933333333331575,3646.1692307692306,-0.9582417582419112,3648.0899470899476,-0.6259259259254577,DOWN
3643.0,3643.8,-0.8266666666663696,3645.5648351648356,-0.6043956043949947,3647.6238095238095,-0.4661375661380589,DOWN
3641.0,3642.693333333333,-1.1066666666670244,3644.7494505494506,-0.8153846153850282,3647.042328042328,-0.58148148148166,DOWN
3640.0,3641.5199999999995,-1.1733333333336304,3643.89010989011,-0.8593406593404325,3646.4232804232806,-0.6190476190472509,DOWN
3640.2,3640.746666666667,-0.77333333333263,3643.173626373626,-0.7164835164840042,3645.8455026455026,-0.5777777777780102,DOWN
3640.0,3640.3866666666663,-0.3600000000005821,3642.5164835164837,-0.6571428571423894,3645.285714285714,-0.5597883597883992,DOWN
3640.2,3640.173333333333,-0.2133333333331393,3641.9846153846156,-0.5318681318681229,3644.7714285714283,-0.5142857142859611,DOWN
3640.2,3640.1466666666665,-0.026666666666642413,3641.5164835164837,-0.4681318681318771,3644.2883597883592,-0.48306878306902945,DOWN
3640.0,3640.1066666666666,-0.03999999999996362,3641.1076923076926,-0.4087912087911718,3643.822222222221,-0.4661375661380589,DOWN
3640.4,3640.2,0.09333333333324845,3640.813186813187,-0.29450549450575636,3643.415873015873,-0.4063492063482954,DOWN
3645.0,3641.8133333333335,1.613333333333685,3641.268131868132,0.45494505494525583,3643.3687830687827,-0.047089947090171336,DOWN
3641.4,3641.8933333333334,0.07999999999992724,3641.2087912087914,-0.059340659340705315,3643.08253968254,-0.28624338624285883,DOWN
3641.0,3641.7599999999998,-0.13333333333366681,3641.131868131868,-0.07692307692332179,3642.7904761904756,-0.2920634920642442,DOWN
3641.0,3641.5733333333333,-0.1866666666664969,3641.1252747252747,-0.006593406593310647,3642.527513227513,-0.2629629629627743,DOWN
3640.8,3641.253333333333,-0.3200000000001637,3641.092307692308,-0.032967032966553234,3642.2740740740737,-0.2534391534391034,DOWN
3640.4,3640.7733333333335,-0.47999999999956344,3641.026373626374,-0.06593406593401596,3642.0164021164023,-0.2576719576713913,DOWN
3640.0,3640.4666666666662,-0.30666666666729725,3640.90989010989,-0.11648351648409516,3641.755026455027,-0.26137566137549584,DOWN
3640.4,3640.3866666666668,-0.0799999999994725,3640.85054945055,-0.05934065934025057,3641.548677248677,-0.20634920634984155,DOWN
3640.4,3640.346666666667,-0.03999999999996362,3640.7890109890113,-0.06153846153847553,3641.368783068783,-0.17989417989383583,UP
3643.6,3641.4133333333334,1.066666666666606,3641.18021978022,0.39120879120855534,3641.4380952380952,0.06931216931207018,UP
3640.4,3641.2266666666665,-0.18666666666695164,3641.0769230769233,-0.10329670329656437,3641.2925925925924,-0.1455026455028019,UP
3643.4,3642.04,0.8133333333335031,3641.3999999999996,0.3230769230763144,3641.37619047619,0.08359788359757658,UP
3640.6,3641.693333333333,-0.3466666666668061,3641.2857142857147,-0.1142857142849607,3641.2724867724864,-0.10370370370355886,UP
3640.4,3641.266666666667,-0.4266666666662786,3641.140659340659,-0.1450549450555627,3641.166666666666,-0.10582010582038492,UP
3640.8,3640.973333333333,-0.29333333333397604,3641.103296703297,-0.037362637362093665,3641.11164021164,-0.055026455026109033,UP
3642.8,3641.5333333333338,0.5600000000008549,3641.3582417582425,0.25494505494543773,3641.210582010582,0.09894179894217814,UP
3640.0,3641.0,-0.5333333333337578,3641.1934065934065,-0.1648351648359494,3641.1153439153436,-0.09523809523852833,UP
3640.0,3640.6933333333336,-0.30666666666638775,3641.039560439561,-0.15384615384573408,3641.0396825396824,-0.07566137566118414,UP
3640.0,3640.4266666666663,-0.26666666666733363,3640.894505494505,-0.1450549450555627,3640.967195767196,-0.07248677248662716,UP
3640.0,3640.1866666666665,-0.23999999999978172,3640.753846153846,-0.14065934065911279,3640.902645502646,-0.06455026454977997,DOWN
3640.0,3640.0,-0.1866666666664969,3640.613186813187,-0.14065934065911279,3640.8407407407403,-0.06190476190568006,DOWN
3639.2,3639.733333333333,-0.2666666666668789,3640.3626373626375,-0.25054945054944255,3640.7216931216926,-0.11904761904770567,DOWN
3640.6,3639.9866666666667,0.2533333333335577,3640.325274725275,-0.03736263736254841,3640.7052910052903,-0.016402116402332467,DOWN
3639.0,3639.666666666667,-0.31999999999970896,3640.0923076923077,-0.23296703296728083,3640.5730158730153,-0.1322751322750264,DOWN
3638.6,3639.2799999999997,-0.3866666666672245,3639.8175824175823,-0.2747252747253697,3640.415343915344,-0.15767195767148223,DOWN
3638.4,3638.92,-0.3599999999996726,3639.5670329670334,-0.2505494505489878,3640.2476190476195,-0.167724867724246,DOWN
3638.0,3638.5333333333333,-0.38666666666676974,3639.2835164835165,-0.2835164835169053,3640.0555555555557,-0.1920634920638804,UP
3641.4,3639.3599999999997,0.8266666666663696,3639.512087912088,0.2285714285717404,3640.1126984126977,0.057142857142025605,UP
3641.4,3640.133333333333,0.7733333333335395,3639.7340659340657,0.22197802197752026,3640.1793650793647,0.06666666666706078,UP
3641.4,3640.746666666667,0.613333333333685,3639.971428571429,0.237362637363276,3640.2460317460313,0.06666666666660603,DOWN
3641.4,3641.173333333333,0.4266666666662786,3640.1934065934065,0.22197802197752026,3640.3116402116398,0.06560846560842037,DOWN
3641.4,3641.3999999999996,0.22666666666646051,3640.3999999999996,0.20659340659312875,3640.37619047619,0.06455026455023471,DOWN
3641.4,3641.3999999999996,0.0,3640.5912087912084,0.19120879120873724,3640.439153439153,0.06296296296295623,DOWN
3641.4,3641.3999999999996,0.0,3640.7670329670327,0.17582417582434573,3640.4994708994705,0.06031746031749208,DOWN
3641.4,3641.3999999999996,0.0,3640.9274725274727,0.16043956043995422,3640.5560846560847,0.05661375661429702,DOWN
3641.4,3641.3999999999996,0.0,3641.0637362637362,0.13626373626357235,3640.6100529100527,0.053968253967923374,DOWN
3642.2,3641.6666666666665,0.2666666666668789,3641.3054945054946,0.2417582417583617,3640.7185185185185,0.10846560846584907,DOWN
3641.6,3641.6799999999994,0.01333333333286646,3641.426373626374,0.12087912087918085,3640.787830687831,0.06931216931252493,DOWN
3641.4,3641.6133333333337,-0.06666666666569654,3641.485714285714,0.05934065934025057,3640.839682539682,0.05185185185109731,DOWN
3640.0,3641.08,-0.5333333333337578,3641.312087912088,-0.17362637362612077,3640.7968253968256,-0.042857142856519204,DOWN
3641.4,3641.1066666666666,0.026666666666642413,3641.3164835164835,0.004395604395540431,3640.8555555555563,0.058730158730668336,DOWN
3641.4,3641.133333333333,0.026666666666642413,3641.320879120879,0.004395604395540431,3640.9116402116406,0.05608465608429469,DOWN
3641.4,3641.213333333333,0.07999999999992724,3641.3252747252745,0.004395604395540431,3640.9661375661376,0.054497354497016204,DOWN
3642.6,3641.7066666666665,0.4933333333333394,3641.501098901099,0.17582417582434573,3641.1100529100527,0.14391534391506866,DOWN
3642.0,3641.92,0.21333333333359406,3641.5780219780218,0.07692307692286704,3641.2042328042326,0.09417989417988792,DOWN
3641.8,3641.9333333333334,0.013333333333321207,3641.6197802197803,0.04175824175854359,3641.2788359788356,0.07460317460299848,DOWN
3641.4,3641.786666666667,-0.14666666666653327,3641.6000000000004,-0.01978021977993194,3641.3201058201057,0.04126984127015021,DOWN
3641.0,3641.5066666666667,-0.2800000000002001,3641.5230769230766,-0.07692307692377653,3641.3291005291007,0.008994708995032852,DOWN
3640.8,3641.1866666666665,-0.3200000000001637,3641.4219780219782,-0.10109890109833941,3641.321164021164,-0.007936507936847192,DOWN
3638.6,3640.253333333333,-0.933333333333394,3641.0131868131875,-0.40879120879071706,3641.1518518518524,-0.16931216931152449,DOWN
3637.8,3639.28,-0.9733333333329028,3640.5296703296704,-0.48351648351717813,3640.9306878306884,-0.22116402116398604,DOWN
3636.8,3638.24,-1.0400000000004184,3639.9450549450553,-0.5846153846150628,3640.64126984127,-0.2894179894183253,DOWN
3637.2,3637.6400000000003,-0.5999999999994543,3639.4681318681323,-0.476923076922958,3640.385185185185,-0.2560846560850223,DOWN
3637.0,3637.2266666666665,-0.4133333333338669,3638.9934065934067,-0.4747252747256425,3640.117989417989,-0.2671957671959717,DOWN
3637.0,3637.0666666666666,-0.15999999999985448,3638.5670329670324,-0.42637362637424303,3639.853439153439,-0.2645502645500528,DOWN
3637.2,3637.08,0.013333333333321207,3638.2175824175824,-0.34945054945001175,3639.614814814815,-0.23862433862404941,DOWN
3637.2,3637.133333333333,0.05333333333328483,3637.914285714285,-0.30329670329729197,3639.3873015873014,-0.22751322751355474,DOWN
3637.8,3637.36,0.22666666666691526,3637.756043956044,-0.1582417582412745,3639.2137566137567,-0.17354497354472187,DOWN
3637.0,3637.2799999999997,-0.08000000000038199,3637.5296703296704,-0.22637362637351544,3638.992592592593,-0.2211640211635313,DOWN
3637.0,3637.2,-0.07999999999992724,3637.356043956044,-0.17362637362657551,3638.7830687830688,-0.20952380952439853,DOWN
3637.0,3637.12,-0.07999999999992724,3637.2307692307686,-0.12527472527517602,3638.585185185185,-0.19788359788390153,UP
3637.8,3637.32,0.20000000000027285,3637.263736263736,0.03296703296746273,3638.4560846560844,-0.12910052910046943,UP
3637.8,3637.48,0.15999999999985448,3637.32967032967,0.06593406593401596,3638.3365079365076,-0.1195767195767985,UP
3636.4,3637.173333333333,-0.3066666666668425,3637.2043956043954,-0.12527472527472128,3638.1264550264546,-0.2100529100530366,UP
3636.4,3636.9066666666668,-0.26666666666642413,3637.094505494505,-0.10989010989032977,3637.931746031746,-0.19470899470843506,UP
3637.8,3637.146666666667,0.24000000000023647,3637.189010989011,0.09450549450593826,3637.850793650794,-0.08095238095211243,UP
3637.8,3637.3333333333335,0.1866666666664969,3637.276923076923,0.08791208791217286,3637.7793650793647,-0.071428571429351,UP
3637.8,3637.52,0.1866666666664969,3637.356043956044,0.07912087912063726,3637.7137566137562,-0.06560846560842037,UP
3640.0,3638.4399999999996,0.919999999999618,3637.74065934066,0.3846153846161542,3637.8148148148143,0.10105820105809471,UP
3641.4,3639.586666666667,1.1466666666674428,3638.2945054945058,0.553846153845825,3638.0195767195764,0.20476190476210832,UP
3640.0,3639.9333333333334,0.3466666666663514,3638.602197802198,0.30769230769237765,3638.1243386243386,0.10476190476219926,UP
3641.2,3640.5333333333333,0.599999999999909,3639.0571428571434,0.45494505494525583,3638.321693121694,0.19735449735526345,UP
3641.2,3640.9066666666663,0.3733333333329938,3639.4659340659337,0.4087912087902623,3638.5211640211633,0.19947089946936103,UP
3641.4,3641.12,0.21333333333359406,3639.857142857143,0.39120879120946483,3638.7365079365068,0.21534391534351016,UP
3641.4,3641.24,0.11999999999989086,3640.2000000000003,0.34285714285715585,3638.9518518518516,0.2153439153448744,UP
3641.4,3641.3599999999997,0.11999999999989086,3640.5032967032967,0.3032967032963825,3639.166137566138,0.214285714286234,UP
3641.4,3641.3866666666663,0.026666666666642413,3640.7670329670327,0.26373626373606385,3639.378835978836,0.212698412698046,UP
3642.4,3641.733333333333,0.3466666666668061,3641.118681318682,0.3516483516491462,3639.655555555555,0.2767195767191879,UP
3641.0,3641.5333333333333,-0.1999999999998181,3641.2043956043954,0.08571428571349315,3639.8201058201057,0.1645502645505985,UP
3641.0,3641.3599999999997,-0.17333333333363043,3641.254945054945,0.05054945054962445,3639.973544973545,0.15343915343919434,UP
3640.0,3640.88,-0.47999999999956344,3641.1274725274725,-0.1274725274724915,3640.0455026455024,0.07195767195753433,UP
3640.0,3640.493333333333,-0.3866666666672245,3640.9758241758245,-0.15164835164796386,3640.109523809524,0.06402116402159663,UP
3640.0,3640.2,-0.29333333333306655,3640.8241758241757,-0.15164835164887336,3640.165608465609,0.05608465608474944,UP
3640.0,3640.0666666666666,-0.13333333333321207,3640.687912087912,-0.13626373626357235,3640.2142857142853,0.04867724867654033,UP
3640.0,3640.0,-0.06666666666660603,3640.5516483516485,-0.13626373626357235,3640.2555555555555,0.04126984127015021,UP
3642.2,3640.733333333333,0.7333333333331211,3640.7428571428572,0.19120879120873724,3640.4481481481475,0.19259259259206374,UP
3642.4,3641.3866666666663,0.6533333333331939,3640.951648351648,0.20879120879089896,3640.6412698412696,0.19312169312206606,UP
3642.2,3641.8133333333335,0.4266666666671881,3641.120879120879,0.16923076923103508,3640.8058201058193,0.16455026454968902,UP
3642.4,3642.16,0.3466666666663514,3641.30989010989,0.18901098901096702,3640.9708994709,0.16507936508060084,UP
3639.6,3641.4133333333334,-0.7466666666664423,3641.0879120879117,-0.22197802197842975,3640.9238095238093,-0.04708994709062608,UP
3639.6,3640.693333333333,-0.7200000000002547,3640.8857142857137,-0.20219780219804306,3640.8719576719577,-0.051851851851552055,UP
3639.6,3640.1466666666665,-0.5466666666666242,3640.7142857142853,-0.17142857142835055,3640.8116402116407,-0.06031746031703733,UP
3642.6,3640.7866666666664,0.6399999999998727,3640.986813186813,0.27252747252759946,3640.9571428571426,0.1455026455018924,UP
3639.8,3640.466666666667,-0.3199999999992542,3640.841758241758,-0.14505494505510796,3640.889947089948,-0.06719576719478937,UP
3640.8,3640.653333333333,0.18666666666604215,3640.8417582417583,4.547473508864641E-13,3640.8888888888887,-0.001058201059095154,UP
3642.4,3641.293333333333,0.6399999999998727,3641.061538461538,0.21978021977975004,3640.99417989418,0.1052910052912921,UP
3642.4,3641.746666666667,0.4533333333338305,3641.254945054945,0.1934065934069622,3641.0931216931203,0.09894179894035915,UP
3642.4,3642.0133333333333,0.26666666666642413,3641.4219780219782,0.16703296703326487,3641.189417989418,0.09629629629762348,UP
3642.6,3642.36,0.3466666666668061,3641.591208791209,0.16923076923058034,3641.293650793651,0.10423280423310644,DOWN
3642.6,3642.52,0.15999999999985448,3641.756043956044,0.1648351648350399,3641.3941798941796,0.10052910052854713,DOWN
3642.6,3642.56,0.03999999999996362,3641.918681318681,0.1626373626372697,3641.4910052910045,0.09682539682489733,DOWN
3642.6,3642.5866666666666,0.026666666666642413,3642.0769230769233,0.158241758242184,3641.5846560846558,0.09365079365124984,DOWN
3642.2,3642.4666666666667,-0.11999999999989086,3642.1758241758243,0.09890109890102394,3641.646560846561,0.061904761905225314,DOWN
3641.6,3642.16,-0.3066666666668425,3642.1604395604395,-0.015384615384846256,3641.663492063492,0.01693121693097055,DOWN
3640.2,3641.453333333333,-0.7066666666669335,3641.923076923077,-0.2373626373623665,3641.579894179893,-0.08359788359894083,DOWN
3640.2,3640.9066666666668,-0.5466666666661695,3641.679120879121,-0.2439560439561319,3641.502116402116,-0.07777777777710071,DOWN
3641.0,3640.7866666666664,-0.12000000000034561,3641.575824175825,-0.10329670329610963,3641.4835978835977,-0.01851851851824904,DOWN
3640.0,3640.4399999999996,-0.3466666666668061,3641.3164835164835,-0.2593406593414329,3641.3936507936505,-0.08994708994714529,DOWN
3640.0,3640.24,-0.1999999999998181,3641.065934065934,-0.25054945054944255,3641.303703703704,-0.08994708994669054,DOWN
