3782.2,3782.2,3770.571542
3779.6,3779.6,3770.594627
3782,3782,3770.618007
3779,3779,3770.64168
3776.4,3776.4,3770.665647
3779.8,3779.8,3770.689906
3779.8,3779.8,3770.714457
3782,3782,3770.7393
3782,3782,3770.764433
3781.8,3781.8,3770.789856
3781.8,3781.8,3770.815569
3780,3780,3770.841571
3781.8,3781.8,3770.86786
3782,3782,3770.894437
3779.8,3779.8,3770.921301
3780,3780,3770.94845
3778.6,3778.6,3770.975885
3781.8,3781.8,3771.003605
3779.8,3779.8,3771.031608
3780,3780,3771.059894
3780,3780,3771.088463
3780.4,3780.4,3771.117313
3780.4,3780.4,3771.146445
3779,3779,3771.175856
3779.2,3779.2,3771.205547
3779,3779,3771.235516
3779,3779,3771.265763
3779,3779,3771.296287
3778.4,3778.4,3771.327087
3778.4,3778.4,3771.358163
3779,3779,3771.389513
3778.2,3778.2,3771.421137
3778.4,3778.4,3771.453034
3778.4,3778.4,3771.485203
3778.6,3778.6,3771.517644
3780,3780,3771.550354
3780.2,3780.2,3771.583335
3780.4,3780.4,3771.616584
3780,3780,3771.650101
3780.4,3780.4,3771.683885
3778.6,3778.6,3771.717935
3780,3780,3771.752251
3781.2,3781.2,3771.78683
3781.2,3781.2,3771.821673
3780,3780,3771.856779
3781.6,3781.6,3771.892146
3780.4,3780.4,3771.927774
3780.6,3780.6,3771.963662
3781.2,3781.2,3771.999808
3780.6,3780.6,3772.036213
3780.2,3780.2,3772.072874
3780.6,3780.6,3772.109791
3781.6,3781.6,3772.146964
3781.8,3781.8,3772.18439
3781,3781,3772.22207
3781.8,3781.8,3772.260001
3780.8,3780.8,3772.298184
3781.8,3781.8,3772.336617
3782,3782,3772.375298
3782.2,3782.2,3772.414228
3782.8,3782.8,3772.453405
3784.8,3784.8,3772.492828
3786.4,3786.4,3772.532497
3787,3787,3772.572409
3784,3784,3772.612564
3785.6,3785.6,3772.652961
3785.6,3785.6,3772.693599
3785.2,3785.2,3772.734476
3785,3785,3772.775593
3785.8,3785.8,3772.816947
3785.8,3785.8,3772.858537
3786.4,3786.4,3772.900364
3786.4,3786.4,3772.942424
3786.2,3786.2,3772.984718
3786.2,3786.2,3773.027244
3786.8,3786.8,3773.070002
3786.8,3786.8,3773.112989
3784.8,3784.8,3773.156205
3786,3786,3773.199649
3785.6,3785.6,3773.243319
3786,3786,3773.287215
3786,3786,3773.331336
3786.4,3786.4,3773.375679
3786.4,3786.4,3773.420245
3786.2,3786.2,3773.465031
3785.6,3785.6,3773.510038
3785.6,3785.6,3773.555262
3785.6,3785.6,3773.600704
3785.2,3785.2,3773.646363
3784.4,3784.4,3773.692236
3785,3785,3773.738323
3785.8,3785.8,3773.784622
3785.2,3785.2,3773.831133
3785.2,3785.2,3773.877854
3786,3786,3773.924785
3786.2,3786.2,3773.971922
3786.2,3786.2,3774.019267
3785.2,3785.2,3774.066816
3785.2,3785.2,3774.11457
3786.2,3786.2,3774.162526
3786.2,3786.2,3774.210684
3786.6,3786.6,3774.259043
3786.4,3786.4,3774.3076
3786.4,3786.4,3774.356355
3784.6,3784.6,3774.405306
3784.4,3784.4,3774.454453
3784.8,3784.8,3774.503794
3784.8,3784.8,3774.553327
3785,3785,3774.603052
3784.6,3784.6,3774.652966
3785.8,3785.8,3774.70307
3784.6,3784.6,3774.753361
3785.8,3785.8,3774.803838
3785.8,3785.8,3774.8545
3786.2,3786.2,3774.905345
3786,3786,3774.956373
3786,3786,3775.007581
3786.6,3786.6,3775.058969
3786.6,3786.6,3775.110535
3785.8,3785.8,3775.162278
3786,3786,3775.214197
3786,3786,3775.266289
3786,3786,3775.318555
3786.2,3786.2,3775.370992
3786.2,3786.2,3775.423599
3786.2,3786.2,3775.476374
3785,3785,3775.529317
3786.6,3786.6,3775.582426
3786.8,3786.8,3775.635699
3787,3787,3775.689136
3787.6,3787.6,3775.742734
3787,3787,3775.796493
3787,3787,3775.85041
3787.4,3787.4,3775.904485
3787.6,3787.6,3775.958717
3787.8,3787.8,3776.013103
3786.8,3786.8,3776.067642
3787.4,3787.4,3776.122333
3788,3788,3776.177175
3787.2,3787.2,3776.232166
3787.4,3787.4,3776.287305
3787.8,3787.8,3776.342589
3787.2,3787.2,3776.398019
3787.6,3787.6,3776.453591
3787.4,3787.4,3776.509306
3787.8,3787.8,3776.565161
3788,3788,3776.621155
3788,3788,3776.677286
3788.8,3788.8,3776.733553
3785,3785,3776.789955
3788.8,3788.8,3776.84649
3788.8,3788.8,3776.903157
3786.2,3786.2,3776.959954
3786.2,3786.2,3777.016879
3786.2,3786.2,3777.073932
3787,3787,3777.13111
3787.2,3787.2,3777.188412
3787.8,3787.8,3777.245838
3787.8,3787.8,3777.303384
3788.4,3788.4,3777.36105
3788,3788,3777.418835
3787.8,3787.8,3777.476736
3786.8,3786.8,3777.534752
3788.4,3788.4,3777.592882
3787.4,3787.4,3777.651124
3787.4,3787.4,3777.709477
3787.2,3787.2,3777.767938
3787.2,3787.2,3777.826508
3786.6,3786.6,3777.885183
3787.2,3787.2,3777.943964
3788,3788,3778.002847
3787.8,3787.8,3778.061831
3787.8,3787.8,3778.120916
3787.8,3787.8,3778.180099
3787.8,3787.8,3778.239379
3787.8,3787.8,3778.298754
3787.8,3787.8,3778.358223
3787.8,3787.8,3778.417784
3786.8,3786.8,3778.477436
3786.6,3786.6,3778.537177
3786.2,3786.2,3778.597006
3786.6,3786.6,3778.65692
3786.6,3786.6,3778.716919
3785.2,3785.2,3778.777001
3785.4,3785.4,3778.837164
3785,3785,3778.897407
3786.2,3786.2,3778.957729
3785,3785,3779.018126
3783,3783,3779.078599
3784.6,3784.6,3779.139145
3784.8,3784.8,3779.199764
3784.6,3784.6,3779.260452
3784.6,3784.6,3779.321209
3785,3785,3779.382034
3784.8,3784.8,3779.442924
3784.8,3784.8,3779.503877
3784.8,3784.8,3779.564894
3784.6,3784.6,3779.625971
3785,3785,3779.687107
3784.6,3784.6,3779.748301
3784.4,3784.4,3779.809551
3784.4,3784.4,3779.870855
3783.6,3783.6,3779.932212
3784,3784,3779.993621
3784.8,3784.8,3780.055078
3784.8,3784.8,3780.116584
3785,3785,3780.178137
3783.2,3783.2,3780.239734
3783.4,3783.4,3780.301375
3783.4,3783.4,3780.363057
3783,3783,3780.424779
3783,3783,3780.486539
3784.6,3784.6,3780.548336
3783.4,3783.4,3780.610169
3783.2,3783.2,3780.672035
3784.8,3784.8,3780.733933
3784.8,3784.8,3780.795861
3784.8,3784.8,3780.857818
3784.6,3784.6,3780.919802
3785,3785,3780.981812
3784.6,3784.6,3781.043845
3785,3785,3781.105901
3784.8,3784.8,3781.167977
3785,3785,3781.230073
3784,3784,3781.292186
3783.6,3783.6,3781.354314
3785,3785,3781.416457
3785,3785,3781.478612
3784.2,3784.2,3781.540779
3785,3785,3781.602954
3785.4,3785.4,3781.665138
3787,3787,3781.727327
3785.4,3785.4,3781.789521
3788,3788,3781.851717
3788.4,3788.4,3781.913915
3788.6,3788.6,3781.976113
3788.8,3788.8,3782.038308
3787.4,3787.4,3782.1005
3788.8,3788.8,3782.162687
3789,3789,3782.224866
3789.4,3789.4,3782.287038
3788.6,3788.6,3782.349199
3789,3789,3782.411348
3788.8,3788.8,3782.473484
3788.8,3788.8,3782.535605
3788.6,3788.6,3782.597709
3788.6,3788.6,3782.659795
3788.6,3788.6,3782.721862
3788.6,3788.6,3782.783907
3788.8,3788.8,3782.845928
3788.8,3788.8,3782.907926
3788,3788,3782.969896
3789,3789,3783.031839
3788,3788,3783.093753
3788.8,3788.8,3783.155635
3788.8,3788.8,3783.217484
3788.4,3788.4,3783.2793
3788.6,3788.6,3783.341079
3788.6,3788.6,3783.40282
3788.6,3788.6,3783.464523
3789,3789,3783.526184
3788.8,3788.8,3783.587803
3788.6,3788.6,3783.649379
3789,3789,3783.710908
3789.4,3789.4,3783.77239
3789.4,3789.4,3783.833824
3789.4,3789.4,3783.895207
3789.4,3789.4,3783.956538
3790,3790,3784.017816
3789.8,3789.8,3784.079038
3790,3790,3784.140203
3791,3791,3784.20131
3793.6,3793.6,3784.262357
3794.8,3794.8,3784.323343
3793,3793,3784.384265
3795.2,3795.2,3784.445123
3794.2,3794.2,3784.505914
3794.2,3794.2,3784.566637
3793,3793,3784.627291
3794,3794,3784.687873
3792.6,3792.6,3784.748383
3793,3793,3784.808819
3792.4,3792.4,3784.869179
3793.6,3793.6,3784.929461
3793,3793,3784.989665
3793,3793,3785.049788
3791,3791,3785.109829
3793.2,3793.2,3785.169786
3793,3793,3785.229658
3792.2,3792.2,3785.289443
3793.2,3793.2,3785.34914
3793.2,3793.2,3785.408747
3793.2,3793.2,3785.468263
3791.8,3791.8,3785.527685
3793,3793,3785.587013
3793.2,3793.2,3785.646245
3793.2,3793.2,3785.70538
3793.4,3793.4,3785.764415
3793.4,3793.4,3785.823349
3793.8,3793.8,3785.882181
3793.2,3793.2,3785.940909
3793,3793,3785.999532
3793.2,3793.2,3786.058049
3793,3793,3786.116456
3793.6,3793.6,3786.174754
3793,3793,3786.232941
3791.2,3791.2,3786.291015
3793,3793,3786.348974
3793,3793,3786.406817
3793,3793,3786.464543
3793.2,3793.2,3786.522149
3793,3793,3786.579636
3792.2,3792.2,3786.637
3792.6,3792.6,3786.694241
3792.8,3792.8,3786.751357
3793,3793,3786.808347
3793,3793,3786.865208
3792.2,3792.2,3786.921941
3792.6,3792.6,3786.978542
3793,3793,3787.035011
3792.6,3792.6,3787.091346
3792.2,3792.2,3787.147546
3792.2,3792.2,3787.203609
3792.2,3792.2,3787.259534
3792.4,3792.4,3787.31532
3792.2,3792.2,3787.370964
3792.2,3792.2,3787.426466
3792.4,3792.4,3787.481823
3792.2,3792.2,3787.537035
3792.2,3792.2,3787.592101
3792.2,3792.2,3787.647018
3791.6,3791.6,3787.701785
3791.4,3791.4,3787.756401
3792.2,3792.2,3787.810864
3791.2,3791.2,3787.865173
3791,3791,3787.919327
3791,3791,3787.973324
3790.8,3790.8,3788.027163
3790.6,3790.6,3788.080842
3791,3791,3788.13436
3790.8,3790.8,3788.187716
3790.4,3790.4,3788.240908
3790.2,3790.2,3788.293934
3790.2,3790.2,3788.346794
3790,3790,3788.399486
3790.2,3790.2,3788.452008
3788.6,3788.6,3788.50436
3788.6,3788.6,3788.55654
3790,3790,3788.608546
3788.4,3788.4,3788.660377
3790,3790,3788.712033
3789,3789,3788.76351
3790,3790,3788.814809
3790,3790,3788.865928
3789.8,3789.8,3788.916865
3789.8,3789.8,3788.96762
3789.8,3789.8,3789.01819
3789.2,3789.2,3789.068575
3789,3789,3789.118772
3788.6,3788.6,3789.168782
3788.6,3788.6,3789.218603
3788,3788,3789.268232
3788,3788,3789.31767
3788.4,3788.4,3789.366914
3789,3789,3789.415964
3788.2,3788.2,3789.464818
3789.8,3789.8,3789.513475
3789.8,3789.8,3789.561934
3788.4,3788.4,3789.610192
3788.6,3788.6,3789.65825
3788.8,3788.8,3789.706106
3788.6,3788.6,3789.753759
3788.4,3788.4,3789.801206
3789,3789,3789.848448
3788.6,3788.6,3789.895483
3788.4,3788.4,3789.942309
3788,3788,3789.988926
3788.4,3788.4,3790.035332
3787,3787,3790.081526
3787.8,3787.8,3790.127507
3788,3788,3790.173273
3787,3787,3790.218824
3787,3787,3790.264159
3788.4,3788.4,3790.309275
3788.4,3788.4,3790.354172
3788.2,3788.2,3790.398849
3790.6,3790.6,3790.443304
3789.6,3789.6,3790.487537
3789.8,3789.8,3790.531546
3789.8,3789.8,3790.57533
3790,3790,3790.618888
3790.2,3790.2,3790.662219
3789.4,3789.4,3790.705321
3790,3790,3790.748194
3790,3790,3790.790837
3790.2,3790.2,3790.833248
3790.2,3790.2,3790.875426
3791,3791,3790.91737
3791,3791,3790.959079
3791.8,3791.8,3791.000552
3792,3792,3791.041788
3791,3791,3791.082786
3791,3791,3791.123545
3791.8,3791.8,3791.164063
3791.8,3791.8,3791.20434
3791,3791,3791.244375
3792.2,3792.2,3791.284166
3792.6,3792.6,3791.323712
3792.8,3792.8,3791.363013
3792.8,3792.8,3791.402067
3793.2,3793.2,3791.440874
3793.2,3793.2,3791.479432
3793.4,3793.4,3791.517741
3794.4,3794.4,3791.555799
3793.6,3793.6,3791.593605
3795,3795,3791.631159
3794.8,3794.8,3791.668459
3795,3795,3791.705505
3795,3795,3791.742295
3795,3795,3791.778828
3795,3795,3791.815105
3795,3795,3791.851123
3795,3795,3791.886881
3795.8,3795.8,3791.92238
3795.8,3795.8,3791.957617
3795.8,3795.8,3791.992592
3795.8,3795.8,3792.027305
3796,3796,3792.061753
3795.6,3795.6,3792.095937
3795.6,3795.6,3792.129855
3794.8,3794.8,3792.163506
3792.6,3792.6,3792.19689
3792.4,3792.4,3792.230006
3792.6,3792.6,3792.262852
3792.6,3792.6,3792.295429
3794.6,3794.6,3792.327735
3793.2,3793.2,3792.359769
3794,3794,3792.39153
3793.8,3793.8,3792.423018
3793.4,3793.4,3792.454232
3793.2,3793.2,3792.485171
3793.4,3793.4,3792.515834
3793.4,3793.4,3792.54622
3793.8,3793.8,3792.576329
3794,3794,3792.60616
3794,3794,3792.635712
3794,3794,3792.664984
3793.6,3793.6,3792.693976
3794,3794,3792.722686
3794,3794,3792.751115
3794.6,3794.6,3792.779261
3794.6,3794.6,3792.807123
3794.8,3794.8,3792.834701
3795,3795,3792.861994
3794.8,3794.8,3792.889002
3794.6,3794.6,3792.915723
3794.4,3794.4,3792.942157
3794,3794,3792.968303
3793.6,3793.6,3792.994162
3793.2,3793.2,3793.019731
3793.4,3793.4,3793.04501
3792.8,3792.8,3793.069999
3793.2,3793.2,3793.094697
3792.8,3792.8,3793.119103
3792.6,3792.6,3793.143217
3792.4,3792.4,3793.167037
3792,3792,3793.190565
3792.2,3792.2,3793.213798
3792.4,3792.4,3793.236736
3792.2,3792.2,3793.259379
3791.4,3791.4,3793.281726
3791.4,3791.4,3793.303777
3791,3791,3793.32553
3790.8,3790.8,3793.346985
3790.6,3790.6,3793.368143
3791,3791,3793.389001
3791.8,3791.8,3793.409561
3791.8,3791.8,3793.42982
3792,3792,3793.449779
3792,3792,3793.469437
3792.4,3792.4,3793.488793
3792.4,3792.4,3793.507848
3791.8,3791.8,3793.5266
3792,3792,3793.545049
3791.8,3791.8,3793.563195
3792.6,3792.6,3793.581036
3791.4,3791.4,3793.598574
3791.4,3791.4,3793.615807
3791,3791,3793.632734
3791.4,3791.4,3793.649356
3792.2,3792.2,3793.665671
3791.4,3791.4,3793.68168
3791.6,3791.6,3793.697382
3791.6,3791.6,3793.712777
3791.6,3791.6,3793.727864
3791.6,3791.6,3793.742642
3793.2,3793.2,3793.757113
3791.8,3791.8,3793.771274
3793.6,3793.6,3793.785126
3793.2,3793.2,3793.798668
3793.6,3793.6,3793.8119
3794.4,3794.4,3793.824822
3792.4,3792.4,3793.837433
3794.8,3794.8,3793.849733
3794.8,3794.8,3793.861721
3795,3795,3793.873398
3794.6,3794.6,3793.884764
3794,3794,3793.895816
3793.8,3793.8,3793.906557
3792.6,3792.6,3793.916984
3791.4,3791.4,3793.927098
3793.8,3793.8,3793.936899
3792,3792,3793.946386
3791.4,3791.4,3793.95556
3791.4,3791.4,3793.964419
