3804.8,2692.777763
3804.6,2692.801661
3805.6,2692.825771
3805.6,2692.851023
3808.2,2692.875745
3808.8,2692.900352
3808.8,2692.926398
3808.8,2692.953387
3805,2692.978898
3805,2693.003669
3805.4,2693.029101
3805.4,2693.054729
3805.4,2693.081649
3806,2693.109577
3806.4,2693.137568
3806.4,2693.165924
3806.8,2693.192818
3806.8,2693.218754
3808,2693.245115
3808.2,2693.27145
3808,2693.298464
3808,2693.325984
3808.2,2693.353332
3806.8,2693.380723
3808,2693.409426
3808.6,2693.439058
3808.6,2693.468865
3809.6,2693.499095
3809.8,2693.529183
3810,2693.559275
3810,2693.589864
3810,2693.620792
3810,2693.649609
3809.8,2693.677037
3810,2693.704658
3810.4,2693.73195
3810.4,2693.759959
3810,2693.78842
3811.4,2693.816394
3810,2693.844181
3810.2,2693.873028
3810,2693.902551
3810.6,2693.932049
3808.8,2693.961757
3811,2693.991102
3808.6,2694.020232
3810.4,2694.049637
3811,2694.079159
3808.8,2694.110099
3809.8,2694.142093
3808.6,2694.174187
3810.6,2694.20669
3809.4,2694.239094
3810.2,2694.271523
3810.4,2694.304464
3810,2694.337762
3810.4,2694.370561
3810.2,2694.403121
3811.2,2694.435946
3811.4,2694.468869
3811.4,2694.502273
3811.4,2694.53606
3811.6,2694.569896
3812,2694.603888
3812,2694.636431
3811.8,2694.667981
3813.6,2694.699675
3813.8,2694.731142
3812,2694.763027
3812,2694.795172
3813.6,2694.82697
3813,2694.858614
3812,2694.891091
3813,2694.924101
3812,2694.957068
3812.2,2694.990185
3812.4,2695.023005
3813,2695.055644
3812,2695.088487
3813.2,2695.12141
3813.2,2695.155088
3813.2,2695.189336
3813.2,2695.223637
3813.8,2695.258161
3811.6,2695.292648
3811.6,2695.327162
3813.2,2695.361953
3813,2695.396941
3812.8,2695.431649
3812.8,2695.466221
3812.2,2695.500942
3812.6,2695.535718
3812.6,2695.57076
3811.6,2695.606015
3811.6,2695.641298
3812,2695.676666
3812,2695.713175
3811.6,2695.750514
3812,2695.788
3811.6,2695.825857
3811.6,2695.863637
3811.2,2695.901453
3811.6,2695.93971
3811.6,2695.978278
3811.4,2696.016614
3811.4,2696.054885
3810.6,2696.093397
3810.4,2696.132048
3811.6,2696.171087
3810.6,2696.21045
3811.6,2696.249923
3811.6,2696.289575
3811.4,2696.328853
3812.4,2696.367913
3812.6,2696.40716
3812.8,2696.446461
3812.8,2696.486034
3812.8,2696.525826
3810.4,2696.565629
3810.2,2696.605509
3812.4,2696.645832
3812.4,2696.686486
3812.2,2696.727257
3812.2,2696.768216
3812.2,2696.809199
3812.4,2696.850248
3812.4,2696.891506
3812.2,2696.932927
