value,filter
3574.4,3575.8442839870495
3574.4,3575.8024167718645
3574.4,3575.7598427520243
3574.0,3575.7166275910968
3575.0,3575.672838126893
3575.0,3575.6286001715594
3575.0,3575.5841140492566
3575.4,3575.5396094148755
3575.0,3575.49532262911
3575.4,3575.4514825309057
3575.4,3575.408309550448
3575.4,3575.366026595518
3575.6,3575.3248510941394
3576.4,3575.2850171128503
3576.2,3575.246812174466
3576.8,3575.21056263558
3577.6,3575.1766320899783
3576.8,3575.145425433196
3578.0,3575.117339587294
3576.8,3575.0927316696475
3577.4,3575.071891128655
3576.8,3575.0550155971064
3577.6,3575.04224268558
3577.4,3575.0336959149745
3577.8,3575.0295019809955
3578.0,3575.029788438961
3578.4,3575.0346932846273
3577.8,3575.044349977833
3578.8,3575.058856749064
3577.8,3575.0782789119953
3580.0,3575.1026802745646
3580.0,3575.132209129292
3580.0,3575.167115142985
3577.8,3575.207571086238
3579.0,3575.2535219684873
3579.0,3575.30478101009
3579.0,3575.3611735784443
3579.0,3575.4225300024036
3577.6,3575.488609287096
3577.6,3575.559026586321
3578.4,3575.6332953086317
3577.4,3575.710940887794
3577.4,3575.79148455303
3577.4,3575.874400011954
3578.0,3575.9591748174034
3578.0,3576.045376163395
3578.6,3576.1326617950385
3577.6,3576.2207424140206
3578.8,3576.309336546369
3579.0,3576.3982123593237
3578.2,3576.4872125722736
3579.6,3576.5762001368707
3579.8,3576.6650976563715
3580.0,3576.7539392195918
3579.8,3576.8428045341047
3580.0,3576.931754657713
3578.8,3577.0207929303365
3580.0,3577.1098425994505
3580.2,3577.1988267890156
3581.0,3577.2877681888435
3581.8,3577.3768121152516
3582.0,3577.4662167721685
3581.6,3577.5562854848517
3581.0,3577.647248244023
3582.0,3577.739227673985
3581.0,3577.83229721513
3581.2,3577.926480313076
3581.2,3578.021726746024
3581.8,3578.1179680786113
3581.4,3578.2151608859554
3580.8,3578.313237260631
3580.2,3578.412020554654
3581.4,3578.511245177023
3581.4,3578.6106855212006
3580.0,3578.7101644985933
3581.0,3578.809444165149
3581.0,3578.908258010196
3581.4,3579.0064096541005
3581.4,3579.1037719831875
3581.4,3579.200250934826
3581.8,3579.295770828204
3581.6,3579.390278798932
3580.8,3579.4837077504976
3581.6,3579.5759321423943
3581.6,3579.6668227248497
3581.8,3579.7563065248323
3582.0,3579.8443552310305
3582.0,3579.930968801782
3582.2,3580.0161666318727
3582.4,3580.0999854454276
3582.6,3580.1824889611457
3582.8,3580.2637703747
3582.8,3580.343942652354
3582.4,3580.4231064830437
3583.0,3580.5013279110212
3582.8,3580.5786654822414
3582.8,3580.6551825670886
3582.4,3580.7309115433004
3582.6,3580.805834086521
3582.6,3580.8799049683266
3582.6,3580.9530790798685
3582.8,3581.025317785582
3583.0,3581.096600317515
3584.2,3581.16696867405
3585.0,3581.236601723402
3585.0,3581.3058270500096
3586.0,3581.375054458434
3585.8,3581.4447341227883
3587.0,3581.5153484257103
3588.8,3581.5874685358012
3588.6,3581.6618210091838
3590.0,3581.7392286347645
3590.8,3581.8205573714254
3591.2,3581.9067214988067
3590.8,3581.9986059834823
3594.0,3582.09704465634
3595.0,3582.2029876839524
3594.8,3582.3175432618846
3596.0,3582.4417972871834
3596.6,3582.5767416779145
3596.6,3582.7232932238867
3595.0,3582.882182301297
3595.0,3583.0538034583346
3593.8,3583.238196764913
3590.8,3583.435022285961
3590.8,3583.643476301771
3591.0,3583.8624250232115
3591.0,3584.090670921622
3591.0,3584.3270542741598
3590.8,3584.5704377828833
3593.6,3584.8197747220283
3591.0,3585.0741919364273
3597.2,3585.3330153388556
3597.8,3585.5959718076006
3594.4,3585.8631486898903
3592.6,3586.1344133105545
3596.8,3586.409240777805
3591.4,3586.6870314570265
3592.8,3586.9670535350656
3592.8,3587.2483526989254
3591.0,3587.5299249893246
3591.0,3587.8107007860694
3590.6,3588.089508096595
3590.8,3588.3651811044656
3592.0,3588.6366677828755
3590.8,3588.9030834074565
3591.0,3589.163634318053
3590.0,3589.417521058268
3590.0,3589.663923135226
3590.4,3589.902044217244
3590.4,3590.131192807675
3590.6,3590.3508119811404
3590.4,3590.560452291099
3590.6,3590.7597471970907
3591.0,3590.948420020683
3591.0,3591.1263069760134
3591.0,3591.2933417182066
3592.6,3591.4495643377713
3590.4,3591.5951285060487
3591.0,3591.730178666837
3590.4,3591.8547767420305
3592.4,3591.969018790315
3592.6,3592.073184250366
3590.4,3592.1676796154347
3590.4,3592.252795370822
3591.0,3592.328667297151
3591.0,3592.3954532969115
3592.4,3592.453436674506
3592.6,3592.503063772646
3592.6,3592.544917575889
3592.6,3592.5796175170512
3592.0,3592.607742365155
3592.8,3592.629814846542
3592.6,3592.6463466627297
3593.0,3592.6578723232496
3592.2,3592.664914569107
3592.2,3592.6679246975305
3592.0,3592.667265327102
3592.2,3592.6632482252035
3592.0,3592.6561679664565
3592.0,3592.646302526251
3591.8,3592.6339022019856
3591.8,3592.619185815855
3591.8,3592.602349203553
3591.8,3592.583578651911
3590.6,3592.5630219706673
3590.4,3592.540716592997
3592.2,3592.516643551208
3590.4,3592.490857104042
3590.2,3592.4634119691013
3590.8,3592.434269987023
3591.4,3592.4034166926062
3591.4,3592.3709581191224
3591.0,3592.3370653614616
3590.8,3592.3018843666173
3590.8,3592.2655089918553
3590.8,3592.22801006711
3590.8,3592.189461176573
3591.6,3592.1499671873235
3590.8,3592.109683326319
3590.8,3592.068761648699
3591.2,3592.027315474856
3591.2,3591.9854698943805
3591.2,3591.943382872825
3592.2,3591.90124610079
3592.6,3591.8593379154263
3592.8,3591.8180401273603
3593.0,3591.7777820639585
3592.2,3591.738967457146
3592.0,3591.7018984004617
3593.2,3591.666790569328
3593.2,3591.6338921519077
3592.4,3591.603489340016
3593.2,3591.5758117291634
3593.4,3591.551054178672
3593.2,3591.529431274002
3593.8,3591.5111552110193
3594.0,3591.4964395774496
3592.8,3591.4854793105565
3594.6,3591.4784039662127
3594.8,3591.4753651990695
3594.6,3591.476602055362
3594.6,3591.4823462984523
3594.4,3591.4927505738215
3594.4,3591.5078897227672
3592.6,3591.527721686609
3592.6,3591.552007257523
3593.0,3591.5803515596012
3592.8,3591.6123467870175
3593.8,3591.647645809667
3594.4,3591.6860092354013
3594.4,3591.7273286949903
3593.8,3591.771541517993
3594.6,3591.818549337563
3593.8,3591.8682282024097
3593.8,3591.920420222306
3593.8,3591.974908997101
3593.8,3592.031450889185
3593.8,3592.0898028581905
3594.6,3592.1497470605277
3594.0,3592.211118239628
3593.2,3592.2737400962196
3593.0,3592.337328490364
3593.2,3592.4015118572024
3594.4,3592.4659548639493
3593.0,3592.530420641341
3593.8,3592.594696756692
3592.4,3592.6585239718156
3592.4,3592.721568793185
3592.0,3592.7834173720576
3592.2,3592.8436291013695
3592.0,3592.901790009915
3591.4,3592.9575072886223
3591.4,3593.0103752538644
3591.4,3593.059986324446
3591.6,3593.105981616119
3591.6,3593.148077800689
3592.2,3593.1860786485468
3592.4,3593.2198962762172
3592.4,3593.249545796464
3592.4,3593.275099039451
3593.0,3593.2966666259836
3592.4,3593.3144051661384
3592.8,3593.3284882595144
3592.8,3593.339092414593
3592.6,3593.346407885911
3592.4,3593.350613110753
3593.0,3593.3518696976325
3593.0,3593.3503705555777
3592.8,3593.3463470896563
3592.8,3593.340022747871
3592.8,3593.331595377692
3593.0,3593.3212567830246
3593.0,3593.309209970783
3593.6,3593.295684231364
3593.8,3593.2809598512094
3594.2,3593.2653778102563
3594.4,3593.2493244941033
3594.6,3593.233211960779
3593.4,3593.2174194494837
3593.4,3593.2022011437075
3594.8,3593.1877222681564
3594.8,3593.1742139488083
3594.6,3593.161992661779
3594.8,3593.1513601020524
3593.8,3593.142544062504
3594.0,3593.1356642700043
3594.2,3593.130755481506
3594.2,3593.1278409284455
3593.2,3593.1269213847263
3594.2,3593.1279307138852
3594.8,3593.1308137564943
3595.0,3593.1356240977116
3593.8,3593.142457919384
3593.4,3593.151302062369
3593.4,3593.161994104119
3593.4,3593.17430486531
3593.4,3593.1880058835327
3594.2,3593.20290564872
3593.2,3593.2188638458165
3594.6,3593.2357685983316
3593.2,3593.253527876582
3593.2,3593.272020992104
3593.0,3593.291044399751
3593.0,3593.3103519929837
3593.2,3593.32970849612
3593.2,3593.3489132091654
3593.0,3593.3677974253037
3593.0,3593.3861986418956
3592.8,3593.403949468515
3592.8,3593.420879578346
3592.4,3593.4368116609658
3592.4,3593.4515521161816
3592.0,3593.4648888403954
3592.0,3593.476595288301
3591.6,3593.4864342131573
3591.6,3593.494161098783
3592.4,3593.499562272109
3591.2,3593.5024883389474
3593.6,3593.502859918973
3592.0,3593.5007071863506
3592.0,3593.496110664439
3592.0,3593.4890903335863
3591.8,3593.479630688812
3591.2,3593.467703100782
3591.2,3593.4532331746277
3591.0,3593.436113120583
3591.2,3593.416242079074
3591.0,3593.393549997452
3591.2,3593.3680009901636
3591.8,3593.339613548809
3592.0,3593.308501281016
3592.0,3593.274867311553
3592.2,3593.238957838502
3591.4,3593.201014973495
3591.2,3593.161217637338
3592.6,3593.1197056369133
3592.4,3593.07670024958
3591.2,3593.03248167456
3592.0,3592.9872578951554
3591.8,3592.9411835820115
3593.2,3592.894470385837
3593.4,3592.8474545918248
3591.8,3592.8005333797178
3591.6,3592.753979830091
3593.4,3592.707943842666
3593.4,3592.66265783627
3593.6,3592.6184892528067
3593.4,3592.5758283973178
3593.2,3592.5350125841164
3593.6,3592.4963178431194
3592.0,3592.459946159618
3593.6,3592.426003056178
3593.6,3592.394583429523
3594.2,3592.3658706221604
3593.8,3592.3401006890144
3593.6,3592.3174779807205
3594.8,3592.298165003289
3592.2,3592.282285401716
3593.0,3592.2698219188023
3592.4,3592.2605973903646
3592.2,3592.2543699508396
3592.0,3592.2508534010863
3592.0,3592.249723902513
3592.0,3592.250655377467
3591.2,3592.2533158451934
3592.0,3592.257352652461
3591.2,3592.262420486841
3592.0,3592.268206108339
3592.0,3592.2744499988617
3592.0,3592.280965122906
3591.4,3592.2875888644644
3591.2,3592.2941171828984
3591.4,3592.3003051885426
3591.2,3592.3059146401447
3591.6,3592.31074418093
3591.0,3592.3146266346703
3590.4,3592.3173797760637
3590.2,3592.318751409276
3591.4,3592.3184764302623
3591.2,3592.3163972573097
3590.2,3592.3124410448286
3590.2,3592.3064882298286
3590.2,3592.298356071098
3590.2,3592.2878720760054
3590.2,3592.2749037446724
3590.0,3592.2593495641922
3590.4,3592.2411366931547
3590.2,3592.2202362151415
3591.4,3592.196693764531
3591.8,3592.1706851265853
3592.0,3592.142529303506
3592.0,3592.112617306809
3592.0,3592.0813429134505
3591.6,3592.0490648053083
3591.4,3592.0160733529174
3590.8,3591.982567582755
3590.6,3591.9486471441237
3590.4,3591.9143292445187
3590.4,3591.8795875000806
3590.2,3591.844380692736
3591.0,3591.808684078176
3590.8,3591.7725343694965
3590.8,3591.7360223161904
3591.0,3591.6992507680243
3591.0,3591.662332555302
3591.0,3591.6253943495817
3591.4,3591.5885741085003
3590.8,3591.552018707791
3590.8,3591.515846777806
3590.4,3591.480116107914
3590.8,3591.444841965907
3591.4,3591.410060195133
3591.4,3591.3758827007937
3591.0,3591.3424641911693
3591.6,3591.309943351773
3592.0,3591.278472662104
3591.8,3591.2482562131427
3591.2,3591.219489365043
3591.8,3591.192299720584
3591.0,3591.166765486724
3591.0,3591.1429145221455
3591.4,3591.120723858486
3591.0,3591.1001662890585
3590.2,3591.081187370129
3590.0,3591.063632886424
3591.0,3591.047290575435
3590.0,3591.0319856902033
3590.0,3591.017554285569
3590.6,3591.00380796024
3590.6,3590.990602083686
3590.4,3590.977854873935
3590.0,3590.9654821720474
3590.0,3590.953357445052
3589.8,3590.9413234861704
3589.8,3590.929214652428
3589.8,3590.916870746782
3589.0,3590.9041259410633
3588.8,3590.890764111196
3588.6,3590.8765090118295
3588.6,3590.8610685785957
3588.8,3590.844180010885
3589.2,3590.8256493776016
3589.2,3590.8053744288727
3589.0,3590.7833174334314
3589.0,3590.759457444511
3589.2,3590.733783061563
3589.0,3590.7063092970056
3589.0,3590.6770689373025
3588.8,3590.6460931283077
3588.8,3590.613405916929
3588.8,3590.579031142299
3588.6,3590.542998509006
3588.6,3590.505337234678
3589.2,3590.466093761766
3588.8,3590.425364728717
3590.2,3590.3833139993176
3590.0,3590.3402046394813
3590.4,3590.2963913557546
3591.0,3590.2522780991194
3589.4,3590.208268563663
3589.4,3590.1646524878465
3588.6,3590.1215469541407
3588.6,3590.0789449532735
3588.8,3590.036782437788
3588.8,3589.995003716899
3589.2,3589.9535957625276
3588.6,3589.9125773499372
3588.6,3589.871954268501
3589.2,3589.8317148916667
3589.4,3589.791896351622
3589.8,3589.7526192163446
3590.0,3589.7140707992003
3588.8,3589.6764432742893
3588.8,3589.6398323860926
3589.8,3589.604253731491
3588.8,3589.569745139935
3588.8,3589.5363402046514
3588.6,3589.504004158007
3589.4,3589.4726827551663
3589.0,3589.442368856335
3588.6,3589.4130733633588
3588.6,3589.384758649509
3588.6,3589.357344337147
3588.6,3589.3307476997434
3588.6,3589.3048960113965
3588.6,3589.2797257231086
3588.6,3589.25518168415
3588.6,3589.231216406914
3586.6,3589.207731080712
3588.2,3589.184512291507
3585.2,3589.161252883082
3585.0,3589.1375011590026
3587.4,3589.1127046845654
3587.2,3589.0864887812054
3587.6,3589.0587376976305
3586.2,3589.0294136702573
3586.0,3588.998402622414
3586.0,3588.9654952574188
3585.2,3588.930446909784
3585.2,3588.8929898378424
3585.0,3588.8528384661813
3586.0,3588.809758328031
3586.0,3588.763644034398
3586.0,3588.7145171648376
3586.4,3588.6624710113524
3585.6,3588.607632961541
3586.2,3588.550131045854
3586.2,3588.4901052063897
3586.0,3588.4277346030417
3586.4,3588.36322056133
3586.6,3588.296794642579
3586.4,3588.22873131545
3586.4,3588.15931211913
3586.8,3588.0888114297036
3586.8,3588.017524701047
3586.8,3587.945769830261
3587.2,3587.873870635906
3586.6,3587.8021479981244
3586.0,3587.7308653574196
3586.0,3587.6601751791645
3585.8,3587.5901482968115
3586.0,3587.520829515614
3586.4,3587.4522809995005
3586.6,3587.3846203923986
3586.0,3587.31800154087
3586.2,3587.252550558882
3586.8,3587.188373739185
3587.0,3587.125628772554
3587.0,3587.0645346797373
3585.6,3587.0052809733174
3585.4,3586.947912743703
3585.0,3586.892317800944
3585.0,3586.8383039494643
3585.8,3586.7856852531095
3585.8,3586.7343581093432
3585.0,3586.6842803219515
3586.6,3586.6354172309852
3586.6,3586.587810744154
3587.2,3586.5416338168898
3587.6,3586.4971500610754
3587.4,3586.4546715714255
3588.2,3586.414527135314
3587.2,3586.3770339986695
3588.2,3586.3424671475295
3588.4,3586.311084925852
3588.4,3586.2831750061796
3588.6,3586.2590246980003
3587.8,3586.238865552062
3587.8,3586.222824860517
3587.8,3586.210924422044
3588.0,3586.2031385111613
3588.0,3586.199433695427
3587.6,3586.1997573796534
3588.0,3586.204016196733
3588.0,3586.2120980752848
3587.0,3586.2238685464904
3587.0,3586.2391035597575
3587.8,3586.257512549964
3587.8,3586.278852602593
3587.6,3586.302947233644
3587.8,3586.3296267266282
3587.6,3586.358710482114
3588.8,3586.390044037195
3589.4,3586.4235781922316
3587.6,3586.4593447661296
3588.0,3586.4972888835105
3589.4,3586.537273277621
3589.2,3586.579251768419
3589.6,3586.6232875233923
3589.6,3586.6694692502633
3589.6,3586.7178778858
3590.4,3586.7685922325786
3590.0,3586.8217114151144
3590.0,3586.8773278778503
3590.0,3586.9354802823077
3590.0,3586.9961589855584
3590.0,3587.0593228852717
3590.0,3587.1249028559814
3589.8,3587.19279917098
3589.6,3587.2628678168417
3589.6,3587.334914610603
3588.4,3587.4086787648157
3589.8,3587.483830599507
3589.8,3587.5600692024486
3589.6,3587.6371850979513
3590.0,3587.7150041384475
3590.0,3587.793366951961
3590.0,3587.872139892714
3590.0,3587.9511953951833
3590.0,3588.0304004631143
3590.2,3588.109624076638
3590.2,3588.1887495699625
3590.0,3588.2676679816595
3589.0,3588.346225525071
3592.0,3588.424253406933
3589.0,3588.5016700540486
3590.6,3588.57840742797
3590.8,3588.6543634473364
3590.8,3588.729506034355
3590.8,3588.8038594415316
3590.8,3588.877439312588
3590.6,3588.9502421067396
3590.6,3589.022235912968
3588.2,3589.093294270839
3589.2,3589.1631093810233
3589.0,3589.2312743534258
3588.4,3589.2974090234743
3588.0,3589.3611250696376
3587.8,3589.4219837423166
3588.0,3589.479540666018
3587.2,3589.5333796654827
3585.8,3589.5830492190316
3586.0,3589.627989292721
3586.0,3589.6676018128255
3585.2,3589.701342378791
3585.6,3589.7287134397343
3586.2,3589.749298855803
3585.2,3589.7628113679853
3585.2,3589.7690228304805
3585.4,3589.7677197924927
3585.2,3589.758751708062
3589.0,3589.7421546378637
3587.6,3589.718299774866
3590.6,3589.687864502966
3589.4,3589.6517170402417
3589.4,3589.61078979331
3589.4,3589.5659320074287
3589.2,3589.5178909856295
3589.2,3589.4673427306248
3589.0,3589.414890184293
3589.2,3589.3610737266654
3589.2,3589.3063924244
3589.2,3589.2513171257187
3587.6,3589.196237982737
3588.0,3589.141383694336
3588.6,3589.0868796573627
3587.8,3589.0328640972343
3589.8,3588.9795204052207
3587.8,3588.9270819666663
3589.4,3588.8757835357483
3589.4,3588.8258590935593
3590.0,3588.77761569115
3590.0,3588.731422185077
3590.2,3588.6876579608966
3591.8,3588.646731669692
3592.2,3588.6091615649657
3590.2,3588.5755113560413
3592.2,3588.5462224175335
3591.4,3588.5216473148
3590.4,3588.502085765474
3590.4,3588.4876709372897
3590.0,3588.478363628971
3591.4,3588.4740708216336
3590.4,3588.474733155283
3591.2,3588.480308572979
3591.6,3588.490757780182
3592.2,3588.5061013620207
3592.4,3588.5264347367224
3592.4,3588.551882481193
3592.4,3588.5825461504614
3592.4,3588.618475892358
3592.4,3588.659669095626
3592.4,3588.706075412911
3591.0,3588.7575607457684
3591.0,3588.813835321103
3590.8,3588.874467247631
3590.0,3588.938948073524
3591.0,3589.0067279617306
3591.0,3589.077293775691
3590.8,3589.1502144770193
3590.8,3589.225087393561
3591.6,3589.301531525389
3590.8,3589.37922237706
3590.8,3589.457846558069
3590.8,3589.5370559079674
3590.8,3589.6164973263276
3589.6,3589.6958042221895
3590.6,3589.7745600109033
3589.8,3589.852342165365
3589.6,3589.9287437185267
3590.4,3590.0033630610765
3589.0,3590.0758299743857
3589.0,3590.145758494279
3589.0,3590.212711376208
3590.0,3590.276297478355
3588.8,3590.336234080449
3588.4,3590.392255383934
3588.0,3590.4440200987005
3589.6,3590.4911879664223
3589.0,3590.533557269361
3589.0,3590.5710510598155
3589.2,3590.603628341825
3588.2,3590.6312521243144
3588.2,3590.653849568167
3588.0,3590.6713004361727
3587.8,3590.683479745003
3588.0,3590.6902837848957
3588.4,3590.6916645936562
3588.6,3590.6876716216916
3589.6,3590.678476094584
3588.6,3590.664356593223
3589.6,3590.6456330243573
3589.6,3590.6226546476632
3590.0,3590.595835855492
3590.2,3590.5656463493992
3590.2,3590.5325844755394
3589.4,3590.4971242374554
3589.0,3590.459633658477
3588.8,3590.420350108635
3586.8,3590.3793711030617
3586.8,3590.3366005514013
3587.4,3590.291813548531
3588.0,3590.244848580116
3587.0,3590.1956658454
3586.8,3590.144234591703
3587.0,3590.0904745016705
3587.0,3590.034315140475
3587.0,3589.975736667547
3586.2,3589.914735423518
3586.8,3589.8512876349614
3587.0,3589.7853933391802
3585.8,3589.717097459375
3585.6,3589.6463972957317
3586.4,3589.5732312424584
3586.6,3589.4976033558532
3586.6,3589.4196344365573
3586.0,3589.3394896119007
3587.4,3589.257343255551
3587.4,3589.173452869577
3586.2,3589.088147792521
3586.2,3589.0016845658247
3586.2,3588.9142131230883
3586.0,3588.8258526435875
3585.8,3588.7367120093895
3585.6,3588.6468729203652
3585.6,3588.5563926707982
3585.4,3588.465318421522
3585.0,3588.373682361539
3585.4,3588.2814975429174
3585.0,3588.1887834908243
3585.0,3588.095571249116
3585.0,3588.0018902507527
3584.6,3587.9077684024082
3584.0,3587.813203017227
3585.2,3587.718164551174
3584.0,3587.6226583941143
3584.0,3587.526697496371
3584.0,3587.430249023548
3584.0,3587.3332750932973
3585.0,3587.2357978929817
3585.0,3587.1379508333303
3585.0,3587.039964524131
3585.0,3586.942095349673
3583.6,3586.844550573311
3585.0,3586.7474517445976
3584.8,3586.650919611887
3583.4,3586.5551023494863
3584.8,3586.4600894594637
3584.8,3586.3659703237354
3585.0,3586.272926625879
3584.2,3586.181167408373
3585.0,3586.090859892883
3584.2,3586.0021445184566
3584.0,3585.915125049254
3585.2,3585.8298717528724
3586.0,3585.746541017507
3585.2,3585.6654218831063
3585.4,3585.5868128203483
3586.0,3585.510965388085
3586.0,3585.438145585856
3585.2,3585.3686178411763
3586.0,3585.302578374166
3586.0,3585.240190153431
3586.0,3585.181631416147
3585.6,3585.127056694338
3585.4,3585.0765450934086
3586.4,3585.0301251633255
3585.2,3584.9878263413893
3586.4,3584.949666012925
3586.8,3584.9156789892486
3585.2,3584.885931710113
3583.8,3584.860347984696
3585.2,3584.8386263247758
3583.4,3584.820378611841
3583.0,3584.805154011753
3583.2,3584.7923906764654
3583.2,3584.781508165732
3583.0,3584.771983394996
3583.0,3584.763335706227
3583.0,3584.755119333525
3581.6,3584.746893290512
3581.2,3584.7381365891615
3581.2,3584.7282382998915
3581.2,3584.7165945123097
3580.8,3584.7026647872904
3581.2,3584.6859691404557
3580.8,3584.66609671095
3580.8,3584.642701338756
3583.0,3584.615549736252
3580.8,3584.5845865176543
3583.0,3584.5498620171456
3583.2,3584.5115261413525
3583.4,3584.4698979666355
3583.4,3584.425391732723
3585.2,3584.3784799319315
3585.2,3584.3297709788903
3584.6,3584.2799658157373
3584.8,3584.22970804669
3583.4,3584.1795045051163
3584.6,3584.1297260344254
3583.4,3584.0806615471074
3583.6,3584.032537083504
3583.4,3583.9854980502696
3583.0,3583.9396290873588
3583.0,3583.8949603540277
3582.6,3583.851467633967
3583.2,3583.8091019772655
3582.4,3583.7678160335
3581.4,3583.7275114931763
3582.0,3583.6879814731874
3582.0,3583.6489887926705
3581.4,3583.6103352805258
3581.4,3583.5718177311746
3583.2,3583.533264927279
3581.4,3583.4946225598287
3583.2,3583.4559048621745
3582.6,3583.417168940427
3582.4,3583.378520955685
3582.2,3583.3400395829144
3582.4,3583.301755326635
3582.4,3583.2636967465346
3581.8,3583.2258904259734
3581.8,3583.1883201473456
3581.8,3583.150926181271
3581.8,3583.113645796526
3581.4,3583.0764198755264
3581.0,3583.0391579307793
3581.4,3583.0017308205215
3580.8,3582.9640054421916
3581.0,3582.9258520711314
3581.0,3582.887145008816
3580.8,3582.847780642325
3581.0,3582.80767574584
3581.0,3582.7667716825586
3581.0,3582.725043773735
3581.0,3582.6824918310267
3581.0,3582.6391316282297
3581.0,3582.5949930893066
3581.0,3582.5501185801045
3581.4,3582.504572959687
3581.8,3582.458475582336
3581.4,3582.412004776898
3581.2,3582.365337202514
3581.2,3582.3186001671615
3581.2,3582.2718882014187
3582.2,3582.2253186971843
3581.6,3582.179074951453
3581.8,3582.1333678213846
3581.4,3582.0883725112453
3581.4,3582.0442138498584
3582.4,3582.0010061093644
3582.2,3581.9589231473615
3582.0,3581.918184008194
3582.6,3581.878993209362
3581.8,3581.841534773304
3581.8,3581.8059437536463
3583.0,3581.772316426322
3581.6,3581.740772001481
3582.0,3581.7114019241394
3581.8,3581.684219514913
3581.8,3581.6592035654553
3581.6,3581.6363137248936
3581.8,3581.6154867303308
3581.4,3581.596644923224
3581.8,3581.5796980538685
3581.8,3581.5645624736444
3581.4,3581.5511663732386
3581.6,3581.539419356671
3582.0,3581.529226570756
3581.8,3581.5205303669372
3582.0,3581.5133001499157
3583.0,3581.507540722685
3582.0,3581.5033168742225
3582.0,3581.5006813412297
3581.6,3581.4995996952152
3581.6,3581.4999663557105
3581.6,3581.5016425736612
3581.2,3581.504472715403
3581.0,3581.5082696364907
3581.8,3581.51283120324
3581.4,3581.5180016539507
3581.4,3581.5236671176217
3581.2,3581.529704748161
3581.2,3581.5359729361853
3580.8,3581.5423145055165
3580.8,3581.5485480238863
3580.8,3581.5544778472513
3581.2,3581.55993227371
3580.8,3581.564785397765
3581.2,3581.56894110256
3580.4,3581.5723070890085
3580.2,3581.574754477999
3580.6,3581.5761116275567
3580.6,3581.576228984147
3581.6,3581.5750419774467
3582.0,3581.5726142226395
3582.0,3581.569133864146
3581.6,3581.564827787682
3580.2,3581.559838994246
3580.2,3581.5541423535387
3580.2,3581.547588127201
3580.2,3581.5400112481734
3580.2,3581.5312753801686
3580.4,3581.52127661958
3580.0,3581.5099407182497
3580.0,3581.4971971177815
3580.0,3581.482967698686
3580.0,3581.467186078258
3580.0,3581.4498087297056
3580.4,3581.4308246312658
3580.2,3581.410269370174
3580.0,3581.388202256383
3580.0,3581.3646684643304
3580.0,3581.339700714513
3580.2,3581.3133441569794
3579.8,3581.2856607267113
3580.0,3581.2567095303853
3579.4,3581.2265295564653
3579.2,3581.195118735887
3578.6,3581.1624099468477
3578.6,3581.128273661529
3578.4,3581.0925499126747
3578.4,3581.055082573594
3578.2,3581.015732109923
3578.2,3580.9743750780744
3578.0,3580.9309035942033
3577.2,3580.8852014602094
3577.4,3580.837111538643
3577.4,3580.78646560947
3577.4,3580.7331399672
3577.0,3580.6770516916777
3577.8,3580.618149251495
3577.0,3580.5564331464834
3578.6,3580.4919737320774
3577.0,3580.4249147533415
3578.6,3580.3554409163185
3578.0,3580.283778093713
3578.0,3580.210198982271
3578.6,3580.1349868813463
3578.6,3580.058456069668
3579.2,3579.9809811345467
3578.6,3579.9029698456275
3577.8,3579.824780602033
3577.8,3579.7466440772628
3577.4,3579.668682436846
3577.2,3579.5909561967155
3577.6,3579.513494324796
3577.2,3579.436332669641
3577.4,3579.359518645278
3577.4,3579.283103608616
3578.8,3579.2071943893625
3579.0,3579.1320332796618
3579.0,3579.0579859204317
3578.6,3578.985430534251
3578.4,3578.9146717191265
3578.8,3578.845940671349
3578.2,3578.779430839976
3579.0,3578.71531211294
3578.6,3578.6537492894327
3577.4,3578.5948659056266
3577.4,3578.5386484830733
3578.6,3578.484997163673
3578.8,3578.433893433702
3578.0,3578.385413374858
3578.8,3578.3396220557133
3579.0,3578.2965795596
3579.0,3578.256392957352
3579.0,3578.2191859927007
3579.6,3578.1850780267187
3580.0,3578.154223766235
3579.6,3578.1268188593485
3580.0,3578.1030461924647
3581.0,3578.0830868735743
3580.0,3578.0671590355732
3579.4,3578.055423490822
3579.2,3578.047877592463
3579.6,3578.044402728998
3579.0,3578.0448478890676
3579.4,3578.049039506203
3579.4,3578.056790346039
3580.2,3578.0679482924484
3580.6,3578.0824449800034
3580.4,3578.100291452517
3581.6,3578.1215446053393
3581.6,3578.146323877321
3581.6,3578.1748021695303
3581.6,3578.2071332834994
3579.6,3578.2433588866334
3579.6,3578.2833039576594
3580.4,3578.326626107156
3580.6,3578.3730061076026
3581.6,3578.4222458742192
3581.8,3578.4742724248795
3580.2,3578.5290530362345
3580.6,3578.586444353213
3580.6,3578.6461884056826
3580.8,3578.708020749437
3581.4,3578.771725138839
3581.0,3578.837140635587
3580.8,3578.904115047805
3581.2,3578.9724638399125
3581.4,3579.042009955635
3580.6,3579.11259560712
3580.2,3579.1840051282616
3580.8,3579.255944046946
3580.2,3579.3281087126793
3581.0,3579.4002245213533
3581.2,3579.4720736480044
3581.6,3579.5435307988746
3582.0,3579.614559118563
3582.0,3579.6851884554017
3582.8,3579.755501529034
