value,filter
3696.8,3698.183881183425
3696.8,3697.2755462977075
3698.4,3696.872039605526
3696.8,3697.441484567431
3697.4,3697.675986798159
3698.6,3697.452838477523
3700.0,3698.241337733947
3700.0,3699.7157205074927
3698.6,3700.1195540886847
3697.2,3698.9280931641697
3701.0,3698.0268153037723
3702.2,3699.590635611944
3702.2,3702.157728232076
3702.2,3702.869788129352
3702.6,3702.280757255975
3702.4,3702.2100706235497
3700.6,3702.2064142480085
3702.4,3701.596643125483
3700.0,3701.1645285839977
3698.6,3700.5344522915066
3700.8,3699.445157138668
3698.8,3699.321849236165
3700.8,3699.884947620445
3699.2,3700.0260502546125
3700.4,3699.9050174598515
3699.2,3699.791316581797
3700.4,3699.76499418005
3699.0,3699.769561139402
3700.4,3699.71166860665
3700.4,3699.9101462868666
3700.6,3700.429443797784
3700.6,3700.6966179043793
3699.0,3700.356852067406
3700.4,3699.7344606985407
3698.6,3699.4477159775324
3698.4,3699.1551797671536
3700.2,3698.784094674156
3698.4,3699.081606744282
3700.4,3699.5053017752816
3700.4,3699.80613108524
3699.4,3700.1982327415735
3698.8,3699.831289638255
3698.4,3698.833922419477
3698.4,3698.2895701205816
3698.4,3698.322025860174
3698.8,3698.5034766264735
3698.8,3698.692658046609
3699.0,3698.8655077911753
3699.2,3699.0024473177973
3698.8,3699.0781640696077
3700.0,3699.165850894068
3699.2,3699.4406119767973
3699.2,3699.544716368644
3700.4,3699.4531293410673
3699.4,3699.7184278771183
3700.4,3700.0156235529785
3700.6,3700.1605240409617
3700.2,3700.428125482341
3699.0,3700.246491986347
3699.0,3699.3906248392204
3699.0,3698.7845026712175
3700.6,3699.136458386927
3699.0,3699.8718324429283
3700.6,3700.021180537691
3700.8,3700.076055852358
3698.8,3700.3262731541035
3699.0,3699.7079813825476
3699.2,3698.7912422819663
3699.8,3698.964006205818
3699.8,3699.7029192393447
3699.8,3699.9786645980603
3700.8,3699.999026920219
3700.8,3700.407111800647
3700.8,3700.9003243599273
3700.2,3700.830962733118
3700.0,3700.3332252133587
3700.6,3700.056345755628
3700.6,3700.322258262214
3699.8,3700.5478847481245
3699.8,3700.159247245929
3700.8,3699.850705083959
3699.8,3700.1802509180243
3699.8,3700.2830983053473
3700.8,3700.006583027326
3700.8,3700.305633898218
3700.8,3700.897805657559
3700.8,3700.964788700595
3700.2,3700.6673981141475
3700.0,3700.3117370998025
3700.6,3700.110867295285
3700.8,3700.3627543000666
3700.2,3700.696377568239
3700.0,3700.479081899978
3700.6,3700.1012074772543
3699.8,3700.1403060333405
3700.4,3700.2329308409153
3699.6,3700.086564655554
3700.6,3699.989023053029
3700.0,3700.137811781483
3699.8,3700.2036589823238
3699.6,3699.887396072839
3700.0,3699.632113672559
3699.2,3699.6708679757203
3699.2,3699.5226287758132
3699.2,3699.1763773414277
3699.0,3699.0591237413955
3699.0,3699.0745408861912
3699.0,3699.013625419535
3699.2,3699.00848637127
3699.2,3699.128791526822
3699.8,3699.3305045429097
3699.2,3699.5237361577265
3699.6,3699.5231651523636
3700.0,3699.5254212807577
3699.0,3699.658944949212
3699.6,3699.524859573081
3698.6,3699.180351683597
3699.0,3698.925046808974
3698.6,3698.7732161054673
3699.0,3698.7583177303422
3698.6,3698.8089279648448
3698.6,3698.7472274232196
3699.0,3698.663690678386
3698.6,3698.7509241922608
3699.0,3698.845436440539
3699.0,3698.883025269247
3698.4,3698.8848545198216
3698.4,3698.6389915769187
3698.6,3698.3717151600604
3698.8,3698.487002807694
3698.4,3698.70942827998
3698.4,3698.6043323974354
3698.6,3698.396857240007
3698.4,3698.431889200855
3698.2,3698.467714253331
3698.2,3698.2893702663823
3698.2,3698.1440952488892
3698.2,3698.1702099112063
3698.4,3698.2519682503707
3698.4,3698.343263362932
3698.2,3698.382677249878
3698.4,3698.318912212356
3698.4,3698.3057742500405
3698.8,3698.4603625958825
3699.0,3698.7314085833204
3699.0,3698.9798791347066
3698.8,3699.0228638055605
3699.8,3699.0400402884316
3699.8,3699.4257120648135
3699.0,3699.753319903856
3700.4,3699.624762645063
3700.6,3699.8488933653816
3700.6,3700.5584124516463
3701.0,3700.8837022115404
3701.0,3700.8805291827857
3701.8,3701.105432596154
3700.6,3701.373156939072
3702.0,3701.331522467949
3701.8,3701.4422810203096
3701.8,3701.8561591773505
3701.8,3701.952572993231
3701.8,3701.7812802742174
3701.2,3701.64914233559
3702.8,3701.6729065752606
3703.0,3702.250285888137
3703.6,3703.142364474914
3703.6,3703.6165713706214
3701.8,3703.3525451750284
3701.6,3702.3611428764607
3701.8,3701.4824849416573
3701.6,3701.4796190411807
3701.4,3701.705838352782
3702.2,3701.6734603196064
3702.4,3701.898053882406
3703.0,3702.4755132267983
3703.0,3702.933982039198
3703.2,3703.108162257735
3703.2,3703.1553393202676
3703.2,3703.1972792474216
3703.2,3703.2148868932436
3703.4,3703.2342402508593
3703.2,3703.2950377022526
3703.2,3703.2885865830467
3703.2,3703.201654099249
3703.2,3703.170471138984
3703.0,3703.1661153002506
3701.8,3702.8765096203388
3703.0,3702.3779615665844
3701.8,3702.2411634598875
3703.2,3702.440679477805
3702.0,3702.5862788467048
3703.0,3702.5864401740646
3702.4,3702.571240384432
3702.2,3702.537853275312
3702.0,3702.2762532051893
3702.0,3701.987382241563
3701.6,3701.874582264937
3701.4,3701.70420591948
3701.8,3701.5084725783554
3701.8,3701.5985980268406
3701.8,3701.830509140549
3701.4,3701.800467324387
3701.4,3701.523163619817
3701.2,3701.2998442252047
3701.0,3701.1922787933954
3700.4,3700.9667185915987
3700.2,3700.535907068869
3700.0,3700.1444271361343
3700.2,3700.021364310378
3699.8,3700.051857621289
