value,filter
3574.4,3576.5118807592935
3574.4,3576.4766435364754
3574.4,3576.441519930461
3574.0,3576.4065068319774
3575.0,3576.371601412293
3575.0,3576.336808621936
3575.0,3576.3021437096195
3575.4,3576.267627054078
3575.0,3576.2332815544023
3575.4,3576.1991309252035
3575.4,3576.1651995960747
3575.4,3576.131514117824
3575.6,3576.0981022241303
3576.4,3576.0649957041155
3576.2,3576.0322353454153
3576.8,3575.999869546968
3577.6,3575.96795450312
3576.8,3575.9365551113974
3578.0,3575.9057390442194
3576.8,3575.8755726770773
3577.4,3575.8461172651664
3576.8,3575.817425360739
3577.6,3575.7895442258937
3577.4,3575.762521300247
3577.8,3575.736406328384
3578.0,3575.7112510977686
3578.4,3575.6871106899252
3577.8,3575.664041642036
3578.8,3575.6420979619334
3577.8,3575.6213311458046
3580.0,3575.6017939548738
3580.0,3575.583551471767
3580.0,3575.566683944517
3577.8,3575.5512646310317
3579.0,3575.5373397552958
3579.0,3575.5249390375197
3579.0,3575.514093127103
3579.0,3575.504832689771
3577.6,3575.497178532942
3577.6,3575.4911315991935
3578.4,3575.486677131425
3577.4,3575.483798382387
3577.4,3575.4824744662114
3577.4,3575.4826745924306
3578.0,3575.4843654441274
3578.0,3575.4875196152784
3578.6,3575.4921175129202
3577.6,3575.4981431182873
3578.8,3575.505578497063
3579.0,3575.5144091672837
3578.2,3575.5246276314747
3579.6,3575.536226912875
3579.8,3575.5492057550373
3580.0,3575.563575748053
3579.8,3575.5793537200693
3580.0,3575.5965538303485
3578.8,3575.6151824026147
3580.0,3575.6352345904706
3580.2,3575.6567040404975
3581.0,3575.6795957267477
3581.8,3575.7039297169067
3582.0,3575.729740923005
3581.6,3575.7570713244054
3581.0,3575.78595513607
3582.0,3575.8164139102123
3581.0,3575.8484632301734
3581.2,3575.882112245175
3581.2,3575.917360239886
3581.8,3575.954203199423
3581.4,3575.9926392295565
3580.8,3576.0326623723377
3580.2,3576.0742515466745
3581.4,3576.1173722136646
3581.4,3576.161992243075
3580.0,3576.208083285311
3581.0,3576.2556070261576
3581.0,3576.3045188287697
3581.4,3576.3547801836216
3581.4,3576.4063591192503
3581.4,3576.459226068329
3581.8,3576.5133522359292
3581.6,3576.5687103206615
3580.8,3576.6252699303086
3581.6,3576.6829917806995
3581.6,3576.7418342878123
3581.8,3576.8017612667695
3582.0,3576.862740887745
3582.0,3576.924743936786
3582.2,3576.987742929825
3582.4,3577.051712029568
3582.6,3577.1166284678275
3582.8,3577.1824731247184
3582.8,3577.249229563505
3582.4,3577.3168801141537
3583.0,3577.385402949634
3582.8,3577.454775359775
3582.8,3577.5249753253543
3582.4,3577.5959769847395
3582.6,3577.667747887418
3582.6,3577.7402516878474
3582.6,3577.813451435101
3582.8,3577.8873104103222
3583.0,3577.9617936652153
3584.2,3578.03687397273
3585.0,3578.1125419097166
3585.0,3578.1888085297073
3586.0,3578.2656980659526
3585.8,3578.343243307206
3587.0,3578.4214849947357
3588.8,3578.5004795047885
3588.6,3578.5803082859134
3590.0,3578.661071644151
3590.8,3578.7428828679003
3591.2,3578.8258694448496
3590.8,3578.910163654863
3594.0,3578.995899733643
3595.0,3579.083235245142
3594.8,3579.17235757874
3596.0,3579.2634621878906
3596.6,3579.3567434033857
3596.6,3579.4523963215424
3595.0,3579.5506020399953
3595.0,3579.651507051461
3593.8,3579.755218229714
3590.8,3579.861796690175
3590.8,3579.9712438443753
3591.0,3580.0835147148687
3591.0,3580.1985493128477
3591.0,3580.316284853671
3590.8,3580.4366537110272
3593.6,3580.5595920260625
3591.0,3580.685050792445
3597.2,3580.813000228672
3597.8,3580.9434571409006
3594.4,3581.076482729813
3592.6,3581.212110567756
3596.8,3581.350322592902
3591.4,3581.491086773353
3592.8,3581.634348925617
3592.8,3581.7800198154555
3591.0,3581.927995422317
3591.0,3582.078154211182
3590.6,3582.23035160198
3590.8,3582.3844328567384
3592.0,3582.540246708557
3590.8,3582.6976528989503
3591.0,3582.8565134607534
3590.0,3583.0166807748656
3590.0,3583.177995393528
3590.4,3583.340291537081
3590.4,3583.5034075325407
3590.6,3583.667190353939
3590.4,3583.8314931120376
3590.6,3583.9961726896827
3591.0,3584.161091275152
3591.0,3584.32612005029
3591.0,3584.491138132628
3592.6,3584.6560345759717
3590.4,3584.820710233622
3591.0,3584.9850629586194
3590.4,3585.1489782222843
3592.4,3585.3123436234337
3592.6,3585.4750685242493
3590.4,3585.6370784079604
3590.4,3585.798284756649
3591.0,3585.9585793337988
3591.0,3586.1178559049563
3592.4,3586.276023872666
3592.6,3586.4330142917565
3592.6,3586.588777965583
3592.6,3586.7432738544308
3592.0,3586.896459678337
3592.8,3587.0482898581527
3592.6,3587.1987211032933
3593.0,3587.3477169047906
3592.2,3587.495243477886
3592.2,3587.6412621907352
3592.0,3587.7857269727747
3592.0,3587.928587907377
3592.2,3588.0697953658646
3592.0,3588.2093023879765
3591.8,3588.347063156866
3591.8,3588.483030063448
3591.8,3588.617154711197
3591.8,3588.749390365441
3590.6,3588.8796882407937
3590.4,3589.0079880091116
3592.2,3589.1342239366
3590.4,3589.2583411785376
3590.2,3589.3802870188647
3590.8,3589.4999988839822
3591.4,3589.61741865362
3591.4,3589.7325053420836
3591.0,3589.8452289430875
3590.8,3589.9555593699256
3590.8,3590.0634628325683
3590.8,3590.168905205749
3590.8,3590.2718551935955
3591.6,3590.3722880484634
3590.8,3590.470188300242
3590.8,3590.5655432858825
3591.2,3590.658338570772
3591.2,3590.7485641718936
3591.2,3590.8362173883766
3592.2,3590.9213031918075
3592.6,3591.0038413403713
3592.8,3591.0838692742354
3593.0,3591.161435783502
3592.2,3591.2365920333064
3592.0,3591.309381626718
3593.2,3591.379841805008
3593.2,3591.4480181103936
3592.4,3591.5139653654346
3593.2,3591.5777358002647
3593.4,3591.6393814308603
3593.2,3591.6989607995174
3593.8,3591.7565362742675
3594.0,3591.812174509096
3592.8,3591.8659438605214
3594.6,3591.917908199387
3594.8,3591.9681376362046
3594.6,3592.0167170766194
3594.6,3592.0637346896538
3594.4,3592.1092725721337
3594.4,3592.153406255767
3592.6,3592.1961989948527
3592.6,3592.2376904123435
3593.0,3592.277900157022
3592.8,3592.316844899894
3593.8,3592.3545475383225
3594.4,3592.3910435730145
3594.4,3592.4263848175488
3593.8,3592.4606293248476
3594.6,3592.493831162184
3593.8,3592.5260413339906
3593.8,3592.5573063986417
3593.8,3592.587664922416
3593.8,3592.6171509257356
3593.8,3592.645797127131
3594.6,3592.6736379911354
3594.0,3592.700713337569
3593.2,3592.727060449147
3593.0,3592.752701403859
3593.2,3592.777644731639
3594.4,3592.801900520215
3593.0,3592.8254885867977
3593.8,3592.8484296029537
3592.4,3592.870736006371
3592.4,3592.892407989568
3592.0,3592.9134320102403
3592.2,3592.933786932476
3592.0,3592.9534505603847
3591.4,3592.972399014194
3591.4,3592.9906023914127
3591.4,3593.008025964142
3591.6,3593.0246365732437
3591.6,3593.040406377017
3592.2,3593.055314859578
3592.4,3593.06935220638
3592.4,3593.082519448666
3592.4,3593.0948233189406
3593.0,3593.1062744141877
3592.4,3593.1168884687722
3592.8,3593.1266830313857
3592.8,3593.1356758431393
3592.6,3593.1438863189996
3592.4,3593.1513324270395
3593.0,3593.158030014053
3593.0,3593.1639989381038
3592.8,3593.169264311172
3592.8,3593.173850893092
3592.8,3593.1777808323013
3593.0,3593.181076056671
3593.0,3593.183760518495
3593.6,3593.185862298196
3593.8,3593.187417073965
3594.2,3593.188469861874
3594.4,3593.189073625457
3594.6,3593.1892872019293
3593.4,3593.189168082211
3593.4,3593.188760371906
3594.8,3593.18809853691
3594.8,3593.1872267168806
3594.6,3593.1862018154625
3594.8,3593.185081349021
3593.8,3593.183915789348
3594.0,3593.1827436386657
3594.2,3593.181593588433
3594.2,3593.180493326749
3593.2,3593.1794680426738
3594.2,3593.178534517413
3594.8,3593.177710618167
3595.0,3593.1770279680336
3593.8,3593.1765242816746
3593.4,3593.1762241331808
3593.4,3593.176132941273
3593.4,3593.1762463843634
3593.4,3593.17655850948
3594.2,3593.1770663451525
3593.2,3593.177771973698
3594.6,3593.178679959438
3593.2,3593.17979643143
3593.2,3593.1811229593336
3593.0,3593.182649308112
3593.0,3593.1843579272117
3593.2,3593.1862304348597
3593.2,3593.188250704126
3593.0,3593.1904047517696
3593.0,3593.192677624736
3592.8,3593.1950519812976
3592.8,3593.1975082663926
3592.4,3593.2000241297105
3592.4,3593.2025731338235
3592.0,3593.2051243009128
3592.0,3593.2076424480206
3591.6,3593.210088510924
3591.6,3593.212419856822
3592.4,3593.2145950942463
3591.2,3593.2165785889238
3593.6,3593.2183416892976
3592.0,3593.219868373222
3592.0,3593.221148505393
3592.0,3593.2221639808636
3591.8,3593.222891506829
3591.2,3593.223305225545
3591.2,3593.2233724208404
3591.0,3593.2230547596873
3591.2,3593.2223132268064
3591.0,3593.2211112584846
3591.2,3593.219415427882
3591.8,3593.2171983377534
3592.0,3593.214444331855
3592.0,3593.2111495771237
3592.2,3593.207316858959
3591.4,3593.2029499294567
3591.2,3593.1980459437914
3592.6,3593.192598137622
3592.4,3593.1866111223308
3591.2,3593.1800986969474
3592.0,3593.1730674994897
3591.8,3593.165518948804
3593.2,3593.157463099893
3593.4,3593.1489278819
3591.8,3593.139951960008
3591.6,3593.1305614804296
3593.4,3593.1207692929197
3593.4,3593.110600543358
3593.6,3593.1001001535324
3593.4,3593.0893195195795
3593.2,3593.0783070121465
3593.6,3593.0671065730653
3592.0,3593.0557556532062
3593.6,3593.0442817843855
3593.6,3593.032712902656
3594.2,3593.021090046767
3593.8,3593.009463478452
3593.6,3592.9978822576677
3594.8,3592.986392718563
3592.2,3592.9750385447733
3593.0,3592.9638473192417
3592.4,3592.9528269393036
3592.2,3592.941976563217
3592.0,3592.9312886416064
3592.0,3592.9207493354106
3592.0,3592.910342677571
3591.2,3592.900049977584
3592.0,3592.88984776531
3591.2,3592.879711129361
3592.0,3592.8696168556576
3592.0,3592.859546372323
3592.0,3592.849488506977
3591.4,3592.839433797352
3591.2,3592.8293661399657
3591.4,3592.8192624741714
3591.2,3592.809098510281
3591.6,3592.798852609171
