value,filter
3615.4,-3.0487660296314276
3615.8,-3.9278753166591582
3616.8,-3.8480636820236884
3617.0,-2.528430162838007
3615.6,-2.3807875877221663
3615.8,-3.424171493110408
3616.8,-3.347038292553621
3617.0,-2.113148340580989
3617.0,-1.6097288367986364
3616.8,-1.8728205082171017
3617.8,-1.6662850229565205
3617.0,-1.1156909258820544
3616.8,-1.2832292982811166
3617.4,-1.6192842841961808
3617.2,-1.1619324584128232
3617.4,-0.7960159108979288
3617.4,-0.8643428181555731
3617.0,-0.8466722039321687
3617.8,-0.7413229225733554
3619.4,0.06114805921012978
3619.4,1.4174301495403956
3619.6,1.8610031889144607
3619.6,1.6047135045651446
3620.0,1.7851591659257167
3620.0,2.15728396295881
3620.0,2.2148756907862857
3620.4,2.2384691339997405
3620.4,2.500328418363763
3617.2,1.840756248834073
3616.8,-0.30194273634268065
3616.8,-1.4642169780693757
3618.6,-0.36505086567402945
3619.0,1.1511194019827011
3619.0,1.6879538853331204
3618.6,1.4274074792648404
3619.0,1.2360998069718332
3618.8,1.4487542326332836
3619.8,1.8007048841450284
3618.8,2.042454001620646
3621.2,2.355371505924712
3621.4,3.4621730355876577
3621.8,4.512883847479955
3621.4,4.350228431314678
3621.4,3.925524972559954
3623.2,4.368258261073966
3623.4,5.551210910521091
3623.8,6.231514129907488
3623.8,6.0903758099995695
3625.0,6.315595842621472
3625.0,7.046403652811449
3624.0,7.001814034950681
3624.0,6.038639565943807
3625.0,5.863211588061172
3625.0,6.696778747781774
3624.0,6.662193901584931
3625.2,5.934881254819996
3625.2,6.2763025252059625
3625.2,6.853220745498143
3625.2,6.514383857998553
3624.8,6.130216551116927
3625.2,6.049982898671595
3625.8,6.2282669602400675
3625.0,6.435873019502026
3624.6,5.88471955612237
3625.0,5.240603533370083
3625.2,5.494047243048099
3625.0,5.778298244005003
3625.0,5.463454040091209
3625.2,5.276302554529981
3624.2,5.17022334114308
3625.2,4.800873291350925
3625.2,4.9569266209013705
3625.2,5.376469382715779
3625.2,5.174714672557051
3623.8,4.575998561789568
3623.4,3.6532236354956207
3623.4,2.9465313655158214
3623.4,3.0203561478743883
3623.4,3.1502076984365863
3623.6,3.062255013804938
3623.8,3.183774778796385
3623.8,3.3719942561656073
3621.4,2.730594198405858
3621.4,1.1677839986146443
3623.8,1.0802818096414368
3623.4,2.945357998301079
3623.4,3.5007706210040084
3623.4,2.6452037275702156
3621.8,2.2239167716169805
3621.6,1.4773136357553818
3621.6,0.7423265864605497
3621.6,0.9590470598588535
3623.0,1.5202085321446337
3623.0,2.23374996019045
3623.0,2.6355663672796132
3622.8,2.346144973182661
3621.6,1.808150968630522
3621.6,1.1258371420932227
3621.6,0.7975251444333974
3622.0,1.1255319778021788
3622.2,1.4991652354141622
3621.8,1.5409292487926494
3621.8,1.302667041865287
3621.6,1.1100381946382398
3621.6,1.0861502966334189
3621.6,1.0695869235830249
3621.6,1.0799078774081103
3621.6,1.114102460328176
3621.6,1.1226048303228968
3621.4,1.083271937204251
3621.4,0.9804877559148106
3621.4,0.9390218105901811
3621.4,0.9966602739545372
3621.2,0.9761547635249513
3621.0,0.8039576687026453
3620.8,0.5986267184541937
3618.6,-0.0679043172894657
3618.8,-1.3377520521886148
3618.8,-1.7685782948919033
3618.6,-1.2464475790768481
3619.8,-0.9218297416632443
3618.6,-0.6873345967834311
3618.8,-0.8397012445675076
3619.0,-1.129240268407113
3618.0,-1.0120252504299556
3619.0,-1.0940622687994352
3619.0,-0.866725624331695
3618.6,-0.40341337889637385
3619.0,-0.5612408723690336
3618.2,-0.7376874628209481
3618.0,-0.9042610957139674
3618.0,-1.2274933799159897
3618.0,-1.1463796130492903
3618.0,-0.9202383228292922
3616.6,-1.2440087608283454
3616.2,-2.140996928908656
3617.2,-2.4092436921373417
3617.0,-1.5746331630649777
3616.0,-1.4056027772802664
3616.0,-2.2779435657372447
3616.0,-2.474063915127103
3615.6,-2.1071064832486863
3615.6,-2.2338282800640705
3616.2,-2.1980313794193678
3616.0,-1.6219285463752229
3616.0,-1.4071424747883547
3616.0,-1.538344571239753
3616.8,-1.2009695919844956
3615.6,-0.820560660151044
3615.0,-1.4140159172935955
3615.4,-2.094951929872005
3615.4,-1.686306675062773
3615.0,-1.295101369096485
3615.2,-1.5569646063736096
3615.0,-1.5494321442231402
3614.8,-1.3671086997110407
3614.8,-1.4637071640852508
3614.8,-1.436738566387969
3614.6,-1.2698306380611977
3613.4,-1.575485496933583
3614.0,-2.1255019902051053
3613.0,-2.1735466405929054
3612.0,-2.4654432468999214
3612.0,-3.3058706045260604
3611.2,-3.5764793155695425
