value,filter
3615.4,15.695588893401345
3615.8,15.635195162418736
3616.8,15.592386685600248
3617.0,15.566874592258305
3615.6,15.559136201145026
3615.8,15.566592879839433
3616.8,15.58462490060983
3617.0,15.610726855140443
3617.0,15.644908842158594
3616.8,15.68720433813947
3617.8,15.737061584545213
3617.0,15.794205208344216
3616.8,15.85755563560899
3617.4,15.924399432433846
3617.2,15.992137747159273
3617.4,16.05908145427835
3617.4,16.123850206177718
3617.0,16.184949844984594
3617.8,16.240773267079184
3619.4,16.29182801602083
3619.4,16.342836616054562
3619.6,16.40046091216203
3619.6,16.46979457189147
3620.0,16.55367053319813
3620.0,16.653401819531744
3620.0,16.768953895093762
3620.4,16.899000661869852
3620.4,17.04159572438666
3617.2,17.192191408034624
3616.8,17.339408199809927
3616.8,17.46699858367158
3618.6,17.5620585538365
3619.0,17.620417879604595
3619.0,17.64517789001863
3618.6,17.64168683531999
3619.0,17.61462165463786
3618.8,17.568205687092114
3619.8,17.507189656485295
3618.8,17.436916813092793
3621.2,17.363166237244968
3621.4,17.293923276272633
3621.8,17.239459702589482
3621.4,17.208608486529016
3621.4,17.206096262521402
3623.2,17.233954858450282
3623.4,17.294980868174584
3623.8,17.392980786062843
3623.8,17.530096332725826
3625.0,17.70629126317028
3625.0,17.920779469989398
3624.0,18.1711174372619
3624.0,18.450613653844066
3625.0,18.74972697001362
3625.0,19.060143939429395
3624.0,19.37479416752328
3625.2,19.685895549080378
3625.2,19.986597300402238
3625.2,20.2725101128052
3625.2,20.540294464622935
3624.8,20.786512175939137
3625.2,21.00769162594731
3625.8,21.201638314656684
3625.0,21.368138238007127
3624.6,21.50684351059084
3625.0,21.6161055351317
3625.2,21.695020335272464
3625.0,21.74465965421107
3625.0,21.76700343561875
3625.2,21.764282537246576
3624.2,21.738638911681846
3625.2,21.69160889294364
3625.2,21.6254524498542
3625.2,21.544151819812356
3625.2,21.452043694462713
3623.8,21.351867444542066
3623.4,21.242945391505984
3623.4,21.121786942886857
3623.4,20.98516978838532
3623.4,20.831846097907647
3623.6,20.662505570442427
3623.8,20.479637411142534
3623.8,20.287182232279417
3621.4,20.087977622288957
3621.4,19.88025187152409
3623.8,19.66073595117277
3623.4,19.431742782499775
3623.4,19.200453374999995
3623.4,18.973688987458935
3621.8,18.755405777809433
3621.6,18.54524995804134
3621.6,18.339605960875517
3621.6,18.135008520865174
3623.0,17.930636935422314
3623.0,17.729608723651065
3623.0,17.537556323109765
3622.8,17.359402334090596
3621.6,17.19715529460767
3621.6,17.048961833094754
3621.6,16.9106177767711
3622.0,16.778559289899405
3622.2,16.65134964692752
3621.8,16.529068990002834
3621.8,16.411703327034466
3621.6,16.298457309466436
3621.6,16.188159615854726
3621.6,16.079707474606515
3621.6,15.972374492710664
3621.6,15.865866897689836
3621.6,15.760201279604724
3621.4,15.65546478630836
3621.4,15.5515076222033
3621.4,15.448022314135212
3621.4,15.344885223039721
3621.2,15.242105164713637
3621.0,15.139365932757636
3620.8,15.035731949008346
3618.6,14.928380310710134
3618.8,14.810883900777966
3618.8,14.675449512246402
3618.6,14.516926714237245
3619.8,14.334199680713098
3618.6,14.1298176751538
3618.8,13.907585828741583
3619.0,13.670955796607934
3618.0,13.423440811888758
3619.0,13.168324990949202
3619.0,12.90956384367832
3618.6,12.65234321409319
3619.0,12.401429947987905
3618.2,12.160311474604185
3618.0,11.930656682628245
3618.0,11.712176359216247
3618.0,11.504021090334188
3618.0,11.305778138350064
3616.6,11.11647553835148
3616.2,10.932552232766408
3617.2,10.748978341951874
3617.0,10.563176851307
3616.0,10.374969232545876
3616.0,10.183363348390767
3616.0,9.986470585712425
3615.6,9.783168675932318
3615.6,9.573102033758627
3616.2,9.356917408058528
3616.0,9.137195239231598
3616.0,8.9177225447722
3616.0,8.702074709499875
3616.8,8.49387652883191
3615.6,8.296958350590916
3615.0,8.112942152041903
3615.4,7.940112098784318
3615.4,7.776152848399183
3615.0,7.619801678090303
3615.2,7.469996640181196
3615.0,7.325700369369813
3614.8,7.186059809512971
3614.8,7.05009569417807
3614.8,6.916916355908003
3614.6,6.786002942489531
3613.4,6.656143368087172
3614.0,6.52446900394873
3613.0,6.387560609676494
3612.0,6.241567574389642
3612.0,6.081230147010246
3611.2,5.9011133584364615
3611.0,5.6969104211937935
3610.2,5.465332075827233
3611.0,5.204683301921623
3610.2,4.916009275904426
3610.6,4.602755803266232
3610.6,4.269967229558931
3610.4,3.9240318538244074
3611.0,3.5721191903368754
3610.6,3.2218472675394
3609.0,2.879327235507173
3608.2,2.5457964545749663
3609.0,2.2186124296043745
3608.4,1.8957626542896335
3608.0,1.5768666015099049
3609.0,1.2622542294551735
3608.2,0.9538112269923924
3608.4,0.654355969285191
3608.4,0.3663135636579553
