value,filter
3574.4,3574.770535260106
3574.4,3574.7030215149357
3574.4,3574.643662218674
3574.0,3574.5917336416132
3575.0,3574.546519322591
3575.0,3574.5077552465614
3575.0,3574.475700731412
3575.4,3574.4507397302727
3575.0,3574.4331985071176
3575.4,3574.423248762585
3575.4,3574.4209240220234
3575.4,3574.4262239001187
3575.6,3574.43906433519
3576.4,3574.459460906454
3576.2,3574.487800430078
3576.8,3574.5246900727907
3577.6,3574.5709208330086
3576.8,3574.6274767020395
3578.0,3574.6951395486117
3576.8,3574.774273797296
3577.4,3574.864669636057
3576.8,3574.9654369877594
3577.6,3575.0753383116103
3577.4,3575.193190737764
3577.8,3575.3180036972267
3578.0,3575.448950723785
3578.4,3575.585432382248
3577.8,3575.7269444317694
3578.8,3575.872841852087
3577.8,3576.022379888157
3580.0,3576.17496958009
3580.0,3576.330812506602
3580.0,3576.4909334385998
3577.8,3576.655732266532
3579.0,3576.823918042407
3579.0,3576.9934409764674
3579.0,3577.1626805308906
3579.0,3577.3303503762304
3577.6,3577.494890647894
3577.6,3577.6539615585525
3578.4,3577.804865398357
3577.4,3577.9454600945305
3577.4,3578.0739799412913
3577.4,3578.1886695092044
3578.0,3578.288248426193
3578.0,3578.372350052724
3578.6,3578.441487174017
3577.6,3578.496649265332
3578.8,3578.5388868365635
3579.0,3578.56959960364
3578.2,3578.5906608355513
3579.6,3578.603926976513
3579.8,3578.6115123214427
3580.0,3578.6161236896237
3579.8,3578.6204653954105
3580.0,3578.6267279259496
3578.8,3578.6363321295375
3580.0,3578.649836448473
3580.2,3578.667633784313
3581.0,3578.6907168003045
3581.8,3578.7207719513494
3582.0,3578.7600112720484
3581.6,3578.810584255188
3581.0,3578.8736792085137
3582.0,3578.949375398449
3581.0,3579.037216745751
3581.2,3579.136277942357
3581.2,3579.2450544977723
3581.8,3579.361966518723
3581.4,3579.48571136137
3580.8,3579.6148738387237
3580.2,3579.7473211843067
3581.4,3579.8804584469744
3581.4,3580.0122786585193
3580.0,3580.1413765255506
3581.0,3580.2660668480294
3581.0,3580.38467576583
3581.4,3580.496296932228
3581.4,3580.600701559151
3581.4,3580.697987014201
3581.8,3580.788426327648
3581.6,3580.8724776963595
3580.8,3580.950478612749
3581.6,3581.0223228367995
3581.6,3581.087924124725
3581.8,3581.1476642954476
3582.0,3581.2022452007186
3582.0,3581.252519801512
3582.2,3581.2993991423527
3582.4,3581.343820760717
3582.6,3581.3868095998055
3582.8,3581.4294772907892
3582.8,3581.4729294546482
3582.4,3581.518016151677
3583.0,3581.5651871610803
3582.8,3581.6147408465195
3582.8,3581.666933412053
3582.4,3581.721713183966
3582.6,3581.778610238181
3582.6,3581.836970156506
3582.6,3581.8961858652797
3582.8,3581.9557459443754
3583.0,3582.01531442684
3584.2,3582.075052226574
3585.0,3582.136116899056
3585.0,3582.200626994653
3586.0,3582.271033649277
3585.8,3582.3497503714293
3587.0,3582.439081534029
3588.8,3582.5416488038045
3588.6,3582.66084132559
3590.0,3582.8002606667874
3590.8,3582.9632771122074
3591.2,3583.1530802471707
3590.8,3583.372102679042
3594.0,3583.6219394702457
3595.0,3583.904710815885
3594.8,3584.2233132045044
3596.0,3584.579963560156
3596.6,3584.9757404144143
3596.6,3585.4108708954523
3595.0,3585.884010262434
3595.0,3586.391331227616
3593.8,3586.9267241483885
3590.8,3587.4819373239084
3590.8,3588.0462753924003
3591.0,3588.6079869179052
3591.0,3589.1564906702783
3591.0,3589.6830836181525
3590.8,3590.1806654015454
3593.6,3590.644108097101
3591.0,3591.070675109425
3597.2,3591.4599356793765
3597.8,3591.814998354286
3594.4,3592.1417439110105
3592.6,3592.4440588627044
3596.8,3592.722723390586
3591.4,3592.9781428990564
3592.8,3593.209934170182
3592.8,3593.4163180950254
3591.0,3593.5955769302877
3591.0,3593.745915159366
3590.6,3593.865180865482
3590.8,3593.951716590248
3592.0,3594.0050983754213
3590.8,3594.02637040528
3591.0,3594.0172635857816
3590.0,3593.979346661428
3590.0,3593.9138947756637
3590.4,3593.822232171271
3590.4,3593.706302481668
3590.6,3593.5687845960774
3590.4,3593.412762877499
3590.6,3593.2414543263258
3591.0,3593.0582067793807
3591.0,3592.8666198529036
3591.0,3592.6703623314506
3592.6,3592.4731975311997
3590.4,3592.2789938551655
3591.0,3592.090757095642
3590.4,3591.9101594920753
3592.4,3591.7385681960827
3592.6,3591.578202264946
3590.4,3591.4315999655028
3590.4,3591.2997420354554
3591.0,3591.181950298038
3591.0,3591.07743604388
3592.4,3590.9861131963735
3592.6,3590.9088165171183
3592.6,3590.8470057070203
3592.6,3590.801944861227
3592.0,3590.774155293636
3592.8,3590.7634044966294
3592.6,3590.7691575644317
3593.0,3590.790893434449
3592.2,3590.8278682160935
3592.2,3590.87871887343
3592.0,3590.9414377009653
3592.2,3591.0137687291217
3592.0,3591.09352666235
3592.0,3591.1786272192835
3591.8,3591.2670238136716
3591.8,3591.3567048123277
3591.8,3591.445781834083
3591.8,3591.5326023198454
3590.6,3591.615526147993
3590.4,3591.692403097023
3592.2,3591.7610624989256
3590.4,3591.820313276455
3590.2,3591.8692917295484
3590.8,3591.9067274058652
3591.4,3591.9318787686216
3591.4,3591.945203884509
3591.0,3591.9477946175525
3590.8,3591.9406101278814
3590.8,3591.924278005995
3590.8,3591.899342783297
3590.8,3591.8664604732166
3591.6,3591.826589607478
3590.8,3591.7810860061536
3590.8,3591.7312362926127
3591.2,3591.6779825903222
3591.2,3591.622330995995
3591.2,3591.5654900413224
3592.2,3591.5088390041806
3592.6,3591.454291516216
3592.8,3591.40434089787
3593.0,3591.3615482991404
3592.2,3591.327962639062
3592.0,3591.3045919399096
3593.2,3591.291633494715
3593.2,3591.2894650170574
3592.4,3591.2986631930216
3593.2,3591.319265052256
3593.4,3591.3509986944227
3593.2,3591.393735071416
3593.8,3591.447308618877
3594.0,3591.5115547358
3592.8,3591.5861635082747
3594.6,3591.6703508278106
3594.8,3591.763583110169
3594.6,3591.866047183963
3594.6,3591.977853929413
3594.4,3592.0985086989035
3594.4,3592.226999875328
3592.6,3592.3615760489342
3592.6,3592.499244456839
3593.0,3592.6362542852044
3592.8,3592.769290177791
3593.8,3592.8959991102934
3594.4,3593.0152464511852
3594.4,3593.127152361629
3593.8,3593.2322953709822
3594.6,3593.331035711789
3593.8,3593.4236092875285
3593.8,3593.510071929978
3593.8,3593.590129059974
3593.8,3593.6634085109454
3593.8,3593.729675439274
3594.6,3593.788996145438
3594.0,3593.8419011276974
3593.2,3593.8888395736503
3593.0,3593.929449113092
3593.2,3593.962801117983
3594.4,3593.9883989859413
3593.0,3594.0065922619724
3593.8,3594.0179089092453
3592.4,3594.022486382831
3592.4,3594.019903058311
3592.0,3594.009194769428
3592.2,3593.989323248253
3592.0,3593.9595881517907
3591.4,3593.9195442694913
3591.4,3593.8687114162863
3591.4,3593.8066580724526
3591.6,3593.7333733158084
3591.6,3593.6494129305565
3592.2,3593.555908881155
3592.4,3593.454646950038
3592.4,3593.3479306062873
3592.4,3593.2381496478192
3593.0,3593.127613912525
3592.4,3593.0185977551614
3592.8,3592.913108070818
3592.8,3592.8127954513807
3592.6,3592.719067519039
3592.4,3592.632917629692
3593.0,3592.5549328888683
3593.0,3592.485705632343
3592.8,3592.4258886997795
3592.8,3592.375840343139
3592.8,3592.3355311167347
3593.0,3592.304745536161
3593.0,3592.2832443062143
3593.6,3592.270891539967
3593.8,3592.2678389736784
3594.2,3592.274573331315
3594.4,3592.2917675569174
3594.6,3592.3201149871584
3593.4,3592.35989117921
3593.4,3592.410316537608
3594.8,3592.4699690003577
3594.8,3592.538047180084
3594.6,3592.6144588276693
3594.8,3592.698992182925
3593.8,3592.7908947954484
3594.0,3592.888693708603
3594.2,3592.9904729933337
3594.2,3593.094500206928
3593.2,3593.1991406564484
3594.2,3593.3025274273923
3594.8,3593.403192770631
3595.0,3593.5007704822774
3593.8,3593.59537100014
3593.4,3593.6863796295247
3593.4,3593.7722454289406
3593.4,3593.8512235107432
3593.4,3593.9219166724433
3594.2,3593.9835139563497
3593.2,3594.0358299682316
3594.6,3594.079055332356
3593.2,3594.1136399735237
3593.2,3594.1398871005226
3593.0,3594.1575530648915
3593.0,3594.1662102326054
3593.2,3594.1656666581534
3593.2,3594.1561107171337
3593.0,3594.13803727609
3593.0,3594.112005435628
3592.8,3594.078535265086
3592.8,3594.038115483865
3592.4,3593.9911655027713
3592.4,3593.9379631223223
3592.0,3593.878635571338
3592.0,3593.8132003082637
3591.6,3593.7415996880227
3591.6,3593.663730052812
3592.4,3593.579729308246
3591.2,3593.4901937780805
3593.6,3593.3961577078485
3592.0,3593.2993271925516
3592.0,3593.201538179849
3592.0,3593.1038890425534
