value,filter
3574.4,-4.45874990706658
3574.4,-4.415517324632946
3574.4,-4.363143495907341
3574.0,-4.306797129172801
3575.0,-4.250703606907498
3575.0,-4.196819455891218
3575.0,-4.14486725561852
3575.4,-4.0938690211624
3575.0,-4.042830277115323
3575.4,-3.991078501003574
3575.4,-3.9382049678114406
3575.4,-3.8837358175862318
3575.6,-3.827327005004416
3576.4,-3.768201838901704
3576.2,-3.7043784989268453
3576.8,-3.6333238939995463
3577.6,-3.552171951162735
3576.8,-3.45777040733108
3578.0,-3.347990968098943
3576.8,-3.222307890660534
3577.4,-3.082108672258173
3576.8,-2.9307923696011327
3577.6,-2.7724610850046036
3577.4,-2.610543491553391
3577.8,-2.4474203563218544
3578.0,-2.284627406941737
3578.4,-2.1227572041207385
3577.8,-1.9619942911517745
3578.8,-1.8029195466574557
3577.8,-1.6463463069340774
3580.0,-1.4924989522547836
3580.0,-1.3390979935703164
3580.0,-1.1815798673177988
3577.8,-1.0179634775578077
3579.0,-0.8519225770319372
3579.0,-0.689168022124901
3579.0,-0.533432463429758
3579.0,-0.3869800071860896
3577.6,-0.25268487874667767
3577.6,-0.13554759606480782
3578.4,-0.04110105806871178
3577.4,0.027543149418035318
3577.4,0.06884198932229718
3577.4,0.08146462752710937
3578.0,0.0657059654598901
3578.0,0.02464185903605949
3578.6,-0.03635606017094226
3577.6,-0.11121865516713769
3578.8,-0.19462733411360936
3579.0,-0.2810617323909201
3578.2,-0.3644640064687376
3579.6,-0.43986932568963777
3579.8,-0.5024196998268127
3580.0,-0.5462930408593094
3579.8,-0.5666805674307851
3580.0,-0.5612544133618455
3578.8,-0.5306355209808005
3580.0,-0.4782697739364759
3580.2,-0.40781514906956345
3581.0,-0.3206226361334653
3581.8,-0.21564777713654343
3582.0,-0.09022183098839703
3581.6,0.05792936492569817
3581.0,0.22792476715031207
3582.0,0.41567159415859695
3581.0,0.61610319672477
3581.2,0.8235561755913257
3581.2,1.0315419909347967
3581.8,1.2344697583189599
3581.4,1.4286730727212757
3580.8,1.6109548943933116
3580.2,1.7766116915749979
3581.4,1.9203984447898272
3581.4,2.0398783191249477
3580.0,2.135092909233062
3581.0,2.2054318953310506
3581.0,2.2505629626947377
3581.4,2.2727161426015217
3581.4,2.276024115752686
3581.4,2.265109505891787
3581.8,2.244475279387828
3581.6,2.218481991379112
3580.8,2.1903481633724673
3581.6,2.1612329954410248
3581.6,2.1319267993950777
3581.8,2.1043055293280926
3582.0,2.08073836967708
3582.0,2.063501246107604
3582.2,2.054504328318154
3582.4,2.0552526862948084
3582.6,2.067109876466657
3582.8,2.0913410104756722
3582.8,2.128864161573727
3582.4,2.1795407993272846
3583.0,2.2418863708491523
3582.8,2.3140610510345816
3582.8,2.3943044025154023
3582.4,2.480133657046494
3582.6,2.5681236714585873
3582.6,2.654795479212822
3582.6,2.7373877944553273
3582.8,2.81394779870038
3583.0,2.8834973500209813
3584.2,2.9469273165836096
3585.0,3.0083315024004533
3585.0,3.0744762803082804
3586.0,3.1524507762588367
3585.8,3.2484083888356556
3587.0,3.3674107501785966
3588.8,3.5148735312755446
3588.6,3.697923990897246
3590.0,3.9234327054820337
3590.8,4.196636037935358
3591.2,4.521495186786509
3590.8,4.899056571095566
3594.0,5.3275880532589355
3595.0,5.807260930544864
3594.8,6.340770998365413
3596.0,6.928493298324794
3596.6,7.567353093511197
3596.6,8.25219561479208
3595.0,8.973831908028888
3595.0,9.716729868029901
3593.8,10.460497364472271
3590.8,11.181013113695254
3590.8,11.85002917329269
3591.0,12.44012715657821
3591.0,12.93168864117266
3591.0,13.314179626161348
3590.8,13.584095133105048
3593.6,13.745107625206234
3591.0,13.808299070331516
3597.2,13.790736962713767
3597.8,13.71834900864802
3594.4,13.62214124816904
3592.6,13.52228467141993
3596.8,13.425691291127158
3591.4,13.336112761402546
3592.8,13.253220586015537
3592.8,13.171237669645379
3591.0,13.084280260110345
3591.0,12.98606005003114
3590.6,12.869184834551834
3590.8,12.728099102353767
3592.0,12.561309734351113
3590.8,12.371728381813544
3591.0,12.163740334505738
3590.0,11.940391655061266
3590.0,11.703173048519327
3590.4,11.453332827698786
3590.4,11.193753614080915
3590.6,10.929166597232758
3590.4,10.664924294959613
3590.6,10.406092061195952
3591.0,10.157502405930527
3591.0,9.924192770315019
