value,filter
3501.984615,3486.089052
3501.184615,3489.827653
3496.153846,3494.149914
3495.969231,3496.801752
3495.338462,3497.641708
3494.907692,3497.380469
3493.676923,3496.551458
3490.061538,3495.272776
3490.369231,3493.603464
3490.230769,3492.01161
3492.261538,3491.020308
3491.230769,3490.73949
3490.507692,3490.776881
3488.384615,3490.625246
3488.492308,3490.108558
3490.092308,3489.559834
3487.338462,3489.183303
3488.246154,3488.777083
3486.446154,3488.283491
3485.646154,3487.651438
3485.276923,3486.878515
3485.384615,3486.159479
3485.276923,3485.639057
3487.723077,3485.498784
3489.969231,3486.02755
3490.738462,3487.209747
3491.353846,3488.639504
3491.446154,3489.926813
3493.553846,3491.004114
3494.292308,3492.044436
3493.215385,3492.957948
3494.369231,3493.554986
3495.415385,3494.013881
3497.4,3494.644772
3498.2,3495.568716
3498.384615,3496.618586
3497.384615,3497.448577
3496.123077,3497.756299
3494.061538,3497.388685
3491.723077,3496.320519
3490.953846,3494.744944
3491.384615,3493.152573
3491.276923,3491.981885
3491.353846,3491.320863
3490.4,3490.987361
3486.907692,3490.519975
3483.769231,3489.376237
3480.907692,3487.409891
3480.138462,3484.984887
3480.969231,3482.784102
3482.4,3481.426397
3482.8,3481.059102
3482.769231,3481.348156
3483.938462,3481.93186
3485.307692,3482.727728
3486.6,3483.747204
3485.492308,3484.775897
3484.369231,3485.392808
3485.4,3485.516576
3485.8,3485.493664
3486.615385,3485.594881
3486.707692,3485.863242
3486.353846,3486.171777
3487.369231,3486.440629
3488.092308,3486.78245
3487.846154,3487.211602
3486.753846,3487.502894
3484.446154,3487.339047
3482.415385,3486.509527
3481.184615,3485.116378
3482.384615,3483.64438
3480.369231,3482.479931
3477.246154,3481.355013
3475.307692,3479.861897
3472.723077,3477.973129
3472.907692,3475.963667
3471.569231,3474.206852
3471.415385,3472.849859
3473.846154,3472.076984
3474.753846,3472.13256
3474.276923,3472.769381
3472.569231,3473.356006
3473.061538,3473.534279
3474.569231,3473.548808
3474.815385,3473.74504
3473.215385,3473.990313
3473.492308,3474.009079
3474.461538,3473.924089
3475.138462,3474.014303
3476.184615,3474.379772
3476.846154,3474.991678
3478.646154,3475.821446
3479.861538,3476.886706
3481.661538,3478.168555
3481.215385,3479.48867
3479.984615,3480.446593
3479,3480.733978
3479.446154,3480.48126
3479.230769,3480.05302
3480.723077,3479.769574
3482.630769,3479.937862
3482.861538,3480.620818
3482.169231,3481.44507
3481.476923,3481.980717
3481.723077,3482.129202
3484.615385,3482.259413
3488.323077,3483.003857
3488.923077,3484.536773
3489.615385,3486.359306
3490.846154,3488.026532
3491.830769,3489.458954
3492.507692,3490.669471
3490.923077,3491.512612
3491.753846,3491.864524
3492.261538,3491.958137
3491.969231,3492.024681
3493,3492.126437
3493.723077,3492.383392
3492.8,3492.739897
3491.507692,3492.878374
3490.907692,3492.612398
3490.492308,3492.05509
3491.523077,3491.500912
3489.553846,3491.075761
3489.569231,3490.623486
3490.123077,3490.188648
3490.061538,3489.949943
3490.830769,3489.937555
3489.769231,3490.049955
3488.2,3489.986362
3488.492308,3489.603683
3489.338462,3489.1832
3490.384615,3489.065008
3487.861538,3489.131512
3487.123077,3488.936682
3486.769231,3488.392851
3484.553846,3487.604699
3484.076923,3486.573433
3482.261538,3485.383827
3482,3484.155112
3481.307692,3483.037344
3480.538462,3482.104042
3480,3481.311914
3481.4,3480.761699
3482.661538,3480.697457
3484.169231,3481.217493
3485.8,3482.236908
3484.430769,3483.416755
3483.815385,3484.228252
3482.738462,3484.420705
3481.8,3484.055585
3479.953846,3483.23503
3479.061538,3482.075313
3478.615385,3480.813495
3480.369231,3479.84792
3484.676923,3479.76226
3483.4,3480.676267
3482.523077,3481.815474
3485.061538,3482.707052
3484.630769,3483.510097
3484.292308,3484.150203
3486.461538,3484.621939
3488.569231,3485.308885
3488.984615,3486.358012
3488.092308,3487.411595
3488.353846,3488.10802
3490.2,3488.568725
3493.076923,3489.268588
3494.2,3490.466755
3493.061538,3491.816116
3493.738462,3492.831633
3492.8,3493.386555
3491.553846,3493.436608
3491.307692,3493.016716
3491.692308,3492.424802
3493.476923,3492.077254
3494.046154,3492.229462
3495,3492.80842
3493.215385,3493.454025
3492.553846,3493.731899
3491.061538,3493.472703
3491.461538,3492.842769
3493.538462,3492.323164
3494.507692,3492.361863
3494.461538,3492.888335
3492.8,3493.421181
3491.846154,3493.52127
3493.8,3493.306745
3493.907692,3493.226746
3492.384615,3493.267452
3490.723077,3493.036708
3490.661538,3492.425118
3489.276923,3491.607553
3487.615385,3490.622528
3487.384615,3489.50103
3486.646154,3488.432774
3484.415385,3487.409065
3484.969231,3486.366555
3484.246154,3485.473042
3484.815385,3484.860331
3485.369231,3484.594238
3486.646154,3484.742279
3485.523077,3485.155204
3483.184615,3485.342935
3483.153846,3484.993737
3485,3484.479754
3487.553846,3484.455692
3487.661538,3485.116701
3487.615385,3486.065839
3490.707692,3487.087451
3492.430769,3488.39363
3493.830769,3490.000334
3493.338462,3491.569471
3494.046154,3492.77547
3496.676923,3493.745887
3496.584615,3494.753647
3494.553846,3495.532926
3493.523077,3495.657892
3492.538462,3495.136574
3494.369231,3494.41026
3497.215385,3494.167859
3498.246154,3494.767625
3499.276923,3495.95379
3498.784615,3497.237352
3499.384615,3498.258375
3500.061538,3498.988927
3501.630769,3499.640104
3503.046154,3500.435657
3502.784615,3501.355312
3500.630769,3501.992957
3499.753846,3501.974766
3500.261538,3501.461406
3500.538462,3500.910173
3500.246154,3500.543931
3499.876923,3500.30721
3500.384615,3500.152544
3499.123077,3500.031971
3498.338462,3499.769131
3498.076923,3499.309889
3498.338462,3498.822918
3499.153846,3498.528538
3499.2,3498.523851
3497.230769,3498.568407
3495.246154,3498.224839
3493.769231,3497.313548
3493.446154,3496.058867
3491.769231,3494.744644
3492.015385,3493.529023
3492.384615,3492.627103
3493.523077,3492.24125
3493.338462,3492.338584
3493.584615,3492.67761
3493.769231,3493.058138
3491.4,3493.234818
3489,3492.810604
3488.092308,3491.70797
3487,3490.264766
3485.523077,3488.762162
3487.123077,3487.475466
3486.061538,3486.669699
3482.6,3486.01109
3480.984615,3484.943364
3483.015385,3483.680403
3484.538462,3482.945369
3483.123077,3482.87358
3483.630769,3483.040987
3484.076923,3483.265078
3484.353846,3483.56522
3482.446154,3483.754543
3482.876923,3483.637407
3482.861538,3483.353763
3482.584615,3483.086219
3482.538462,3482.856
3484.307692,3482.797744
3483.523077,3483.008841
3481.938462,3483.18077
3480.369231,3482.917579
3480.061538,3482.206433
3479.723077,3481.332057
3479.523077,3480.546317
3480.430769,3480.02059
3480.8,3479.877922
3479.753846,3479.972349
3477.861538,3479.895295
3476.369231,3479.341718
3476.861538,3478.445034
3477.538462,3477.660074
3478.430769,3477.317757
3478.153846,3477.397891
3479.046154,3477.713814
3480.184615,3478.220325
3481.815385,3478.99263
3482.553846,3480.012886
3482.430769,3481.061539
3482.046154,3481.84623
3480.092308,3482.118242
3478.953846,3481.738891
3477.830769,3480.831869
3476.307692,3479.620706
3476.046154,3478.311913
3479.846154,3477.434263
3482.230769,3477.627272
3480.830769,3478.693775
3481.784615,3479.869414
3484.030769,3480.958655
3483.692308,3482.06287
3482.476923,3482.899196
3480.338462,3483.068228
3479.230769,3482.470987
3478.276923,3481.360543
3479.2,3480.196733
3481.169231,3479.517939
3483.584615,3479.713381
3485.892308,3480.831336
3486.384615,3482.535929
3486.046154,3484.222005
3485.292308,3485.382194
3484.061538,3485.804697
3482.723077,3485.501502
3480.4,3484.560247
3480.076923,3483.184084
3478.861538,3481.717433
3481.538462,3480.603973
3483.6,3480.354969
3481.984615,3480.87973
3480.276923,3481.388246
3479.153846,3481.33774
3477.707692,3480.705837
3477.523077,3479.721121
3478.123077,3478.774477
3477.692308,3478.138408
3476.184615,3477.682826
3475.4,3477.139288
3473.169231,3476.348067
3470.753846,3475.15128
3471.323077,3473.672051
3472.338462,3472.457716
3474.707692,3472.015583
3473.723077,3472.333223
3474.661538,3472.969079
3474.753846,3473.631145
3475.4,3474.244735
3477.923077,3474.936349
3479.492308,3475.963389
3480.076923,3477.273112
3480.692308,3478.57237
3479.784615,3479.577971
3478.2,3480.003179
3479.246154,3479.869629
3481.107692,3479.701275
3481.523077,3479.913708
3483.507692,3480.541496
3483.923077,3481.495137
3483.953846,3482.517967
3483.938462,3483.32451
3486.553846,3484.000568
3486.984615,3484.821211
3485.353846,3485.604644
3483.753846,3485.862451
3484.215385,3485.53899
3482.876923,3484.926909
3482.461538,3484.183378
3480.923077,3483.336101
3482.615385,3482.553191
3483.6,3482.199048
3481.846154,3482.24614
3481.307692,3482.239639
3479.861538,3481.924268
3478.784615,3481.262421
3480.415385,3480.503293
3482.184615,3480.175545
3481.6,3480.42356
3481.630769,3480.88488
3479.784615,3481.149962
3480.046154,3481.033164
3481.107692,3480.772598
3481.8,3480.730544
3483.646154,3481.07958
3486,3481.950424
3486.338462,3483.266623
3489.553846,3484.832862
3491.723077,3486.682661
3493.153846,3488.756458
3492.615385,3490.666198
3492.846154,3492.032362
3492.246154,3492.759855
3491.261538,3492.895614
3490.846154,3492.549145
3493.030769,3492.122003
3491.969231,3491.971912
3491.507692,3491.949704
3490.353846,3491.774573
3490.907692,3491.434129
3491.8,3491.174381
3491.461538,3491.15294
3492.276923,3491.305188
3493.953846,3491.688346
3495.215385,3492.429775
3497.615385,3493.564249
3497.584615,3494.961675
3497.953846,3496.273242
3497.723077,3497.227648
3499.369231,3497.881914
3499.953846,3498.481699
3503.2,3499.306042
3503.461538,3500.495677
3504.461538,3501.836825
3505.692308,3503.114222
3506.753846,3504.325741
3507.784615,3505.478936
3506.815385,3506.442187
3507.184615,3507.030802
3507.938462,3507.341229
3505.846154,3507.438532
3504.4,3507.092628
3503.907692,3506.287652
3504.307692,3505.373385
3504.123077,3504.668992
3503.523077,3504.202898
3504.015385,3503.900746
3503.138462,3503.714587
3502.446154,3503.494743
3503.738462,3503.254932
3506.015385,3503.352822
3505.784615,3503.942489
3507.461538,3504.811633
3508.738462,3505.858436
3508.923077,3506.993967
3508.876923,3507.967664
3508.4,3508.585888
3509.015385,3508.864617
3509.8,3509.031772
3510.461538,3509.299756
3513.215385,3509.864991
3513.492308,3510.835246
3513.676923,3511.946474
3512.138462,3512.755871
3510.753846,3512.933779
3510.430769,3512.490635
3510.015385,3511.745682
3509.138462,3510.94016
3508.923077,3510.166128
3509.4,3509.557904
3509.307692,3509.225825
3507.569231,3508.99979
3507.092308,3508.605585
3507.584615,3508.099922
3508.030769,3507.74903
3509.892308,3507.775675
3513.676923,3508.487508
3517.061538,3510.154586
3518,3512.541393
3516.661538,3514.845928
3517.169231,3516.411667
3518.953846,3517.348548
3519.815385,3518.106171
3519.292308,3518.786701
3518.046154,3519.155273
3515.492308,3518.919946
3515.984615,3518.103432
3516.092308,3517.168728
3519.046154,3516.684428
3519.630769,3516.961935
3520.276923,3517.800749
3523.953846,3519.019578
3525.630769,3520.719172
3523.8,3522.509407
3520.215385,3523.478342
3519.523077,3523.193007
3520.107692,3522.17113
3520.353846,3521.169708
3521.738462,3520.612978
3521.815385,3520.598627
3521.553846,3520.898179
3520.215385,3521.126103
3519.938462,3521.046066
3518.846154,3520.659169
3517.692308,3520.006117
3517.523077,3519.178639
3519.123077,3518.509693
3520.630769,3518.392828
3522.723077,3518.987865
3521.415385,3520.011989
3520.338462,3520.828981
3517.953846,3520.945673
3516.384615,3520.241588
3517.138462,3519.066952
3517.938462,3518.064826
