value,filter
3502.208696,3485.834948
3496.086957,3488.81431
3495.573913,3492.115072
3494,3494.322985
3490.191304,3495.118452
3490.869565,3494.617528
3491.443478,3493.539732
3489,3492.410596
3489.391304,3491.291909
3487.817391,3490.247923
3486.556522,3489.246536
3485.278261,3488.187096
3485.408696,3487.132597
3488.591304,3486.440647
3490.947826,3486.567935
3491.669565,3487.521943
3494.095652,3488.984387
3493.669565,3490.63623
3495.947826,3492.217859
3498.226087,3493.772501
3497.573913,3495.312956
3495.2,3496.420167
3491.33913,3496.559463
3491.286957,3495.658484
3491.382609,3494.273923
3488.295652,3492.817759
3482.547826,3490.990571
3480.426087,3488.46589
3482.130435,3485.729297
3482.8,3483.625599
3484.530435,3482.551467
3486.191304,3482.510541
3484.808696,3483.1514
3485.773913,3483.94681
3486.652174,3484.712739
3486.721739,3485.450011
3487.965217,3486.135526
3486.852174,3486.724424
3483.226087,3486.876678
3481.695652,3486.239276
3480,3484.916912
3475.208696,3483.036306
3472.686957,3480.549883
3471.365217,3477.722223
3473.965217,3475.23452
3474.069565,3473.686469
3472.930435,3473.005465
3474.773913,3472.850132
3473.321739,3473.028506
3474.478261,3473.322321
3475.93913,3473.732853
3477.947826,3474.446863
3480.643478,3475.597759
3480.965217,3477.121464
3479.33913,3478.565753
3479.269565,3479.478814
3481.591304,3479.977837
3482.704348,3480.498701
3481.434783,3481.096849
3483.947826,3481.656108
3488.826087,3482.558992
3490.008696,3484.17215
3491.947826,3486.25935
3491.408696,3488.344049
3492.113043,3490.045263
3492.373913,3491.253425
3493.513043,3492.100212
3491.634783,3492.630325
3490.6,3492.691938
3490.695652,3492.311155
3489.8,3491.718906
3490.2,3491.09199
3489.991304,3490.573833
3488.321739,3490.126436
3489.834783,3489.697072
3488.130435,3489.353145
3486.521739,3488.927543
3484.217391,3488.153349
3482.13913,3486.928663
3481.269565,3485.363792
3480.086957,3483.71678
3482.373913,3482.351151
3485.078261,3481.764711
3484.304348,3482.052388
3482.773913,3482.647745
3480.573913,3482.906613
3478.73913,3482.517125
3481.904348,3481.770877
3483.426087,3481.372098
3484.356522,3481.622869
3484.347826,3482.300058
3487.365217,3483.238286
3488.8,3484.503406
3488.295652,3485.933957
3492.182609,3487.359481
3493.704348,3488.957121
3493.452174,3490.648531
3491.643478,3491.955601
3491.643478,3492.575987
3493.791304,3492.766124
3494.252174,3492.988024
3492.365217,3493.240884
3491.417391,3493.210076
3494.234783,3493.003962
3493.852174,3493.008396
3492.426087,3493.14201
3493.904348,3493.204491
3491.086957,3493.148176
3490.078261,3492.759496
3487.704348,3491.901946
3486.278261,3490.621378
3484.730435,3489.057031
3484.46087,3487.447615
3485.808696,3486.139572
3485.26087,3485.368653
3483.191304,3484.911159
3486.565217,3484.624027
3487.626087,3484.80243
