value,filter
3615.4,3615.225534141848
3615.8,3615.226279220984
3616.8,3615.2329959192075
3617.0,3615.246005364089
3615.6,3615.2659352043142
3615.8,3615.292524286733
3616.8,3615.32481565545
3617.0,3615.3623812450123
3617.0,3615.4055140356727
3616.8,3615.4545229610667
3617.8,3615.5095349969542
3617.0,3615.5707412471074
3616.8,3615.6380591841407
3617.4,3615.7108336193032
3617.2,3615.788323544145
3617.4,3615.8699525765583
3617.4,3615.955148907482
3617.0,3616.043221718192
3617.8,3616.133357352487
3619.4,3616.2253238316357
3619.4,3616.3202229941403
3619.6,3616.4199393475033
3619.6,3616.526116019176
3620.0,3616.6398891130525
3620.0,3616.7620442217135
3620.0,3616.893014472388
3620.4,3617.0328438579745
3620.4,3617.181344853998
3617.2,3617.337436996325
3616.8,3617.497692314929
3616.8,3617.656679199691
3618.6,3617.809357834867
3619.0,3617.952897317821
3619.0,3618.08654062981
3618.6,3618.2103029196687
3619.0,3618.3241579346413
3618.8,3618.4281092633614
3619.8,3618.5225084512035
3618.8,3618.6081166656645
3621.2,3618.6860963126383
3621.4,3618.758606520276
3621.8,3618.8289280109843
3621.4,3618.900382156148
3621.4,3618.975439535619
3623.2,3619.0560116565125
3623.4,3619.1444362285106
3623.8,3619.243568899257
3623.8,3619.355957141449
3625.0,3619.483596986112
3625.0,3619.628282311426
3624.0,3619.7912638816288
3624.0,3619.9723378754857
3625.0,3620.1700991356297
3625.0,3620.3830954109644
3624.0,3620.609850340302
3625.2,3620.8482696737597
3625.2,3621.0961222643464
3625.2,3621.3515534915896
3625.2,3621.6127309332155
3624.8,3621.8775275234675
3625.2,3622.1435503980797
3625.8,3622.4085700090855
3625.0,3622.67080939974
3624.6,3622.9283694546057
3625.0,3623.1788764346893
3625.2,3623.420103318946
3625.0,3623.6504090065714
3625.0,3623.8684959179136
3625.2,3624.0732584056536
3624.2,3624.263705546209
3625.2,3624.4388118949632
3625.2,3624.5979312178883
3625.2,3624.741153025698
3625.2,3624.8689448750238
3623.8,3624.981555713299
3623.4,3625.078381686887
3623.4,3625.1580241495853
3623.4,3625.2191493077294
3623.4,3625.2610255389272
3623.6,3625.2835748609727
3623.8,3625.2873954147744
3623.8,3625.273715689498
3621.4,3625.2436369797933
3621.4,3625.1969748204556
3623.8,3625.133062147158
3623.4,3625.0529253329455
3623.4,3624.9592597471933
3623.4,3624.8549553946923
3621.8,3624.7422914242884
