value,filter
3589.8,0.6341565763923419
3590.0,0.8301416979856182
3591.8,2.5000087788751513
3592.2,2.639629196664769
3592.2,2.367192101844923
3592.6,2.4840753023556776
3591.6,1.252499600336897
3592.6,2.033341103956137
3593.2,2.328922896437526
3592.2,1.066945807507041
3593.4,2.008884039429492
3594.6,2.8210909656763468
3593.4,1.2584793790232363
3594.4,1.9324716734622327
3594.8,1.9440801316364134
3592.4,-0.695002882594244
3593.2,-0.017727131282350594
3594.2,0.7620056209936286
3594.0,0.3114940673020049
3594.2,0.28180263883732154
3594.0,-0.1278926038352346
3594.2,-0.11841542565854668
3594.2,-0.30276956168818314
3594.4,-0.2810085934998668
3594.6,-0.26538785971603845
3594.6,-0.4430526851777767
3594.6,-0.6019555817178641
3592.6,-2.6211949291550813
3592.0,-3.072782768079096
3592.8,-2.137855047940291
3591.0,-3.74286474101605
3593.4,-1.1894103324735457
3593.4,-1.185010612994598
3593.2,-1.36235889841854
3593.2,-1.3227399898248038
3591.0,-3.345580082444001
3593.2,-0.9737306650310664
3593.0,-1.1291527194118933
3593.0,-1.0703214836371355
3593.2,-0.8227218225090626
3593.4,-0.5980833152515307
3592.0,-1.8977418291425947
3593.6,-0.21191182230705463
3593.6,-0.225283914056438
3593.8,-0.04665550271566876
3593.8,-0.0756334838707215
3593.6,-0.2874688527198326
3593.6,-0.28331415738268895
3592.8,-1.0277352415730006
3593.6,-0.17282400259268094
3593.6,-0.16749571527882393
3592.8,-0.911408654438304
3592.8,-0.8078802804811142
3592.8,-0.7088402552738431
3592.6,-0.8021348186283211
3593.6,0.2505487505192162
3592.8,-0.5111586328872594
3592.2,-0.989099641815785
3593.2,0.10166034384829414
3592.0,-1.00069091464992
3592.0,-0.8359364191322982
3592.0,-0.681648342206162
3592.8,0.21371495918680739
3591.2,-1.249054606691495
3593.2,0.8540785117600203
3591.4,-0.8628799822669643
3591.4,-0.6770975140824125
3592.8,0.8098635755816757
3593.0,0.9916386448006788
3593.0,0.9599120431134499
3591.2,-0.762638982319678
3592.6,0.7318995392471153
3592.0,0.16920526894161347
3592.0,0.23795976691300869
3592.8,1.0508453222339287
3592.0,0.25997339525687
3592.8,1.0655672202462352
3593.0,1.2069398248013226
3593.0,1.1368630808113809
3591.0,-0.8098076747946927
3591.2,-0.4528433690781213
3591.2,-0.32064043643355955
3591.2,-0.19972540664115224
3591.0,-0.277419911369273
3590.6,-0.5296347056256796
3590.0,-0.9337923071262383
3590.2,-0.5296862504679039
3590.0,-0.5425157139522774
3590.0,-0.35936256329536587
3590.0,-0.1924458082414915
3590.0,-0.041021950041450594
3590.0,0.09564253559474734
3590.0,0.21827046104552486
3589.0,-0.6115184661987354
3589.0,-0.3968513764459985
3588.0,-1.1407441980263917
3587.8,-1.033920758611996
3588.6,0.01042278061993529
3587.2,-1.1311637717757752
3587.8,-0.24772127866414217
3587.2,-0.5899069456109918
3587.0,-0.5077824696227553
3587.0,-0.23976148363625327
3586.4,-0.5609744336153578
3586.2,-0.4602604488564169
3586.2,-0.17589853024635857
3586.4,0.26838554043134966
3587.0,1.0382149730540609
3587.0,1.150184774020676
3587.0,1.244361762647628
3587.2,1.5096877917351994
3586.2,0.6089309603297848
3586.2,0.7522516005707187
3587.6,2.1907515677220406
3586.8,1.3797150558672227
3589.0,3.473705710465174
3587.0,1.3520574480739698
3589.8,3.9796703298617166
3586.6,0.6333165674148509
3589.4,3.3119534573622142
3586.6,0.39019053216651667
3586.8,0.6269085371798536
3587.0,0.829919276020286
3587.0,0.8137093631928535
3587.2,0.9797355723590431
3587.2,0.9293969575171106
3588.6,2.190945251297956
3587.2,0.6555286208081298
3588.6,1.923461488079267
3588.6,1.709755785727255
3586.8,-0.1850714143806128
3587.0,0.019961365220700467
3586.8,-0.1784757517575284
3588.6,1.522580581511822
3588.6,1.3174609116817169
3588.0,0.559398509332574
3588.6,1.0094704274066437
3586.6,-1.0470828603887365
3588.6,0.8990565017161234
3588.6,0.7261706828793077
3588.6,0.5638076919412895
3589.6,1.350870646444137
3589.6,1.090979557792015
3589.6,0.8485221586735305
3588.2,-0.6917160718336683
3588.0,-0.9234102563672149
3589.4,0.3764356165349194
3588.0,-1.1146477592334714
3589.2,0.015211839954217488
3589.2,-0.1203402205075374
3589.0,-0.4317404730706651
3589.0,-0.5202085309958699
3589.4,-0.22348850131614906
3590.0,0.22299307164865212
3590.0,0.04696231890679009
3589.4,-0.6767831636825405
3590.8,0.5635271598134888
3591.0,0.5216420525662517
3591.2,0.47609184304692964
3590.8,-0.13592394145723968
3590.0,-1.0551822095020065
3590.8,-0.3602527659191344
3589.0,-2.1909583223964715
3591.0,-0.22493682754595667
3590.0,-1.3107365988096342
3591.0,-0.3842230245321929
3591.2,-0.31919756040630465
3591.2,-0.45085800865723313
3593.8,1.874548866937557
3594.0,1.653948583253849
3593.0,0.3161774621342721
3593.0,0.06887879588714552
3594.0,0.785050274560056
3594.4,0.8429395126136339
3594.8,0.883129837281592
3595.0,0.7193938476509314
3595.0,0.3768446745555155
3593.6,-1.2478948098757794
3595.6,0.5164073628057744
3594.6,-0.7537097094626235
3595.2,-0.37058717583425205
3595.0,-0.7860155146864436
3595.2,-0.7755532222994312
3595.2,-0.9528514687752485
3595.0,-1.2942174456415714
3594.0,-2.3409338248204548
3594.0,-2.3111388254227467
3593.8,-2.4585645211137988
3594.6,-1.6337200197509403
3594.2,-2.0230817017196614
3594.8,-1.4139265808423582
3594.0,-2.1821253283037647
3594.8,-1.3416090171597759
3593.0,-3.032388406923121
3593.0,-2.8104418753011577
3592.4,-3.1564610323833566
3592.0,-3.2488289079788
3591.0,-3.8673446782354675
3591.0,-3.441901200980398
3590.8,-3.22501170444224
3591.4,-2.2537848545566996
3590.8,-2.5020637935522867
3591.0,-1.9452365972798882
3593.0,0.2570868502747252
3592.0,-0.6132214516914107
3592.0,-0.4303970721739947
3592.0,-0.2591486895413839
3592.0,-0.09929931106826406
3591.4,-0.5141018641855755
3591.4,-0.3056268209365528
3591.4,-0.11239378177462107
3594.4,2.8832874090691467
3594.8,3.0689651616810725
3594.2,2.2769952153922706
3590.8,-1.0622676175298582
3591.4,-0.23751276531785992
3591.4,-0.06632877932482817
3594.0,2.532334134862901
3591.4,-0.07270952352017818
3592.6,1.2040003684201712
3592.6,1.1989391538106307
3592.6,1.190160191513318
3592.6,1.1778891744296573
3594.0,2.477081816780066
3593.6,1.9176862884366483
3593.6,1.7888544066234677
3594.2,2.228075734480697
3592.6,0.5350754721785316
3592.6,0.5424712433881285
3594.0,1.8614357644906994
3594.0,1.6975406104376352
3594.2,1.7292694571881944
3595.0,2.308519492349557
3595.0,2.0511278059690543
3595.0,1.8085823374243206
3595.0,1.5804792612784277
3595.0,1.3664101601486647
3594.4,0.6025072860290444
3595.2,1.2373314344381992
3594.0,-0.09215295588730443
3594.8,0.6121498560382722
3594.8,0.47529269817280506
3595.2,0.7244209759162717
3595.0,0.37286719062043816
3594.4,-0.3181251709685502
3594.6,-0.17643555781303155
3592.6,-2.118678016864452
3592.8,-1.752044243759588
3594.6,0.08504760344096624
3594.6,0.012578473501071663
3593.4,-1.1799380593511568
3593.4,-1.0974125818591454
3593.2,-1.2055114306322934
3593.6,-0.7293766969313873
3593.2,-1.0560458665980024
3594.2,-0.02206872199672061
3594.2,-0.04951296270608907
3594.2,-0.07371380733790234
3594.2,-0.09486039489143701
3593.2,-1.0522285527131316
3594.2,-0.010732052136312148
3594.2,-0.031329112496445405
3594.2,-0.04932980922005292
3593.4,-0.8161711499340782
3593.0,-1.1107093266032675
3593.4,-0.6106799084210873
3592.6,-1.2916194455675938
3593.4,-0.3793166496024154
3594.4,0.616753140577282
3594.4,0.5523683118359448
3594.4,0.4922089015257601
3594.6,0.6239187679962197
3594.6,0.5480928045059626
3594.6,0.4774867108261484
3594.4,0.22406995846086464
3594.6,0.3746872058161145
3594.6,0.3169769364239519
3594.0,-0.29974504805398827
3594.0,-0.2779717877419704
3593.2,-1.0079364667016266
3594.2,0.04635062841741855
3594.4,0.22480847446901187
3594.4,0.19297780512942064
3594.2,-0.024117396910212537
3594.2,-0.027368372673522406
3594.4,0.15799852936008044
3594.6,0.3204973241284428
3594.6,0.2737490913244282
3594.4,0.042744917123628184
3594.8,0.4021970875879421
3594.2,-0.22289687536220607
3594.2,-0.20909159067984978
3594.6,0.18028415455877184
3594.8,0.3345322436681245
3595.0,0.46803671098135546
3595.0,0.39434506530103
3595.0,0.32619314608721717
3595.0,0.26334833245703543
3595.2,0.3933997036203158
3595.4,0.5047050610888784
3595.6,0.5985478844197948
3596.0,0.8639840444060032
3595.4,0.15169725183521854
3595.4,0.08487645336412908
3595.0,-0.35133576530140154
3596.0,0.5803208424790045
3596.0,0.4575323421007276
3596.0,0.3447176453692718
3596.2,0.42926062270573817
3596.2,0.31149780166906565
3595.4,-0.5473447075210063
3596.0,0.012661141100166085
3596.0,-0.05833640666927814
3596.0,-0.12182442152027817
3596.2,0.009620562784207918
3596.0,-0.25144156605227513
3596.0,-0.29323284722133613
3596.4,0.04654123452902394
3596.8,0.34468628314454197
3595.4,-1.0865037448870813
3597.0,0.47556285097038764
3597.0,0.34602153759748416
3596.6,-0.14756182157011077
3596.0,-0.7707339506005367
3596.6,-0.18873043163339837
3596.6,-0.23846216514519786
3597.0,0.09419357096030911
3596.6,-0.3652871631107384
3597.0,-0.017360172192064344
3597.0,-0.08683272365106987
3596.0,-1.087334446050346
3596.0,-1.0231608280876456
3596.0,-0.9593790852136383
3596.0,-0.8961850362655698
3596.8,-0.08248849379330425
3597.6,0.63587447484201
3597.0,-0.04995941387620895
3597.0,-0.0909412212115387
3597.0,-0.12636690132958717
3597.0,-0.15660448972594096
3597.4,0.19362726813061515
3597.4,0.12551609292297256
3597.0,-0.3110606876136558
3597.8,0.43322276900213286
3597.2,-0.22827610563558465
3597.2,-0.24645725919136235
3597.0,-0.4483840105013694
3597.8,0.31613447548754037
3598.0,0.42475069102132657
3598.6,0.8931305808776402
3598.0,0.17260807782223359
3598.8,0.8504607935260942
3598.2,0.12692567546948752
3599.0,0.8022273091812999
3599.0,0.640033000725496
3599.2,0.67938370427188
3599.2,0.5203931144739705
3598.2,-0.5637468436027174
3598.2,-0.5775373741348615
3598.4,-0.3984320403583182
3598.4,-0.42606494474231754
3598.0,-0.8235360603336037
3598.0,-0.7927968486813186
3599.0,0.1789934679039069
3598.4,-0.4680867915837348
3598.8,-0.09636478088850609
3598.8,-0.14358860072225602
3598.8,-0.1842628501589199
3599.0,-0.031002736336846692
3599.2,0.10435639001583452
3598.8,-0.340539102509666
3597.4,-1.6694653130484303
3597.4,-1.5140976672226811
3597.2,-1.553069724439658
3597.2,-1.3871452220387563
3597.2,-1.2292304959132236
3597.0,-1.2670645065066377
3597.2,-0.9135012437646155
3598.4,0.34631848409551336
3598.6,0.517894960146585
3597.0,-1.022889926737416
3596.2,-1.6206652777733244
3596.4,-1.194245180087427
3597.4,-0.05524819186859942
3597.6,0.20131352962806415
3596.0,-1.2613506289453924
3597.0,-0.09720896649869051
3596.4,-0.5691693717462518
3597.0,0.14903914733740375
3597.4,0.5968412758599334
3597.8,0.9905827014133127
3597.6,0.7700868772872598
3598.0,1.136240157774008
3597.8,0.889906290014078
3597.8,0.8562890267829862
3597.4,0.4468559309654796
3597.4,0.4601526785059088
3597.6,0.6582292388128677
3597.8,0.8298434694253607
3597.6,0.6010372860635751
3597.8,0.7719072537297852
3597.0,-0.02090730155707976
3597.4,0.4082078693787635
3597.4,0.4091587892146846
3598.0,0.971503900566558
3596.6,-0.4170329739453581
3596.4,-0.5107081662133259
3596.0,-0.7763788501502065
3596.4,-0.252518284066231
3596.6,0.02476590740083151
3597.2,0.6460202798590883
3597.0,0.43902191381591144
3596.6,0.06645749380293706
3595.6,-0.8250497862793218
3597.2,0.8375871925134202
3597.2,0.7961838586723341
3595.6,-0.7478841976026653
3597.2,0.9019487974036567
3597.2,0.8485621098789545
3595.2,-1.0823269508711586
3595.0,-1.0860703999901324
3596.4,0.4221848767928521
3596.4,0.4354731570335222
3596.4,0.44489004048380776
3596.6,0.6385385881591152
3596.6,0.6174599966195367
3595.0,-0.9077033331931615
3594.6,-1.1185020156851355
3595.0,-0.5440079255524196
3595.0,-0.40794823735279795
3595.0,-0.2838027062978228
3593.6,-1.4857329699919148
3593.6,-1.2185395339904173
3593.6,-0.9721315145141245
3593.6,-0.7456268713005814
3592.4,-1.665065180736525
3592.0,-1.7098164384186973
3592.0,-1.3580983520356336
3593.4,0.28010302774557494
3593.4,0.4113593552214456
3592.6,-0.2239483068069803
3592.4,-0.21586325987773597
3592.4,-0.016019975943430353
3592.4,0.16365951620314495
3592.2,0.13638799643077654
3592.2,0.30241182565569025
3592.2,0.449800167941815
3593.2,1.518664387052805
3593.0,1.3260101210176929
3593.2,1.524475790953979
3592.2,0.5635159290831597
3592.8,1.2164098388951086
3594.8,3.099680213323494
3593.2,1.358076472118812
3594.8,2.8179467664462705
3594.8,2.5822164941708374
3593.0,0.6644488527740535
3593.2,0.845702941675825
3593.4,0.9983656660930447
3593.8,1.312284496217379
3592.6,0.07545044620365648
3594.4,1.7998547723039362
3594.0,1.2394651741323395
3593.4,0.546118367630158
3592.6,-0.25954626958927474
3592.6,-0.21922723695264223
3592.4,-0.3721760044997675
3592.2,-0.5065442109869892
3592.2,-0.4356086060699149
3592.2,-0.3718517863444041
3592.0,-0.5026231332793845
3592.2,-0.24042031332116626
3591.0,-1.3238800744544703
