value,filter
3585.6,3589.63922
3586,3589.533836
3586,3589.429346
3587,3589.325793
3587,3589.223232
3586,3589.121722
3586.6,3589.021317
3586,3588.922058
3586,3588.823983
3587.8,3588.727131
3586.6,3588.631551
3586.4,3588.537297
3587.8,3588.444415
3587.8,3588.352959
3587.8,3588.262994
3587,3588.174582
3588,3588.087778
3588,3588.002633
3588.2,3587.919205
3588.2,3587.837553
3588.2,3587.757734
3588.6,3587.679803
3588.6,3587.603815
3587.8,3587.52982
3587.8,3587.457858
3588,3587.387956
3587.8,3587.320136
3588,3587.254416
3589.8,3587.190822
3590,3587.129395
3590,3587.070196
3589.4,3587.013288
3590,3586.958721
3588.6,3586.906537
3589.6,3586.856762
3588.8,3586.809414
3588.6,3586.764502
3588.4,3586.722024
3588.4,3586.681967
3588.2,3586.64431
3588,3586.609027
3587.4,3586.576086
3588,3586.545441
3587.2,3586.517046
3586.6,3586.490845
3586.2,3586.466769
3586.2,3586.444733
3586,3586.42465
3585.2,3586.406424
3585,3586.389954
3585,3586.375129
3585,3586.361834
3585,3586.349963
3583.8,3586.339404
3583,3586.330038
3583.8,3586.321728
3583.8,3586.314342
3584,3586.307759
3584.2,3586.301872
3583,3586.296577
3583.2,3586.291768
3583,3586.287332
3582.2,3586.283154
3582.2,3586.279119
3582.8,3586.275106
3582.8,3586.271009
3584.2,3586.266739
3582.2,3586.262225
3582,3586.257392
3582.4,3586.252152
3582,3586.246417
3582.8,3586.24011
3584.2,3586.233167
3582.8,3586.22555
3583,3586.217228
3584,3586.20817
3583.2,3586.198352
3583.2,3586.187757
3583.2,3586.176366
3584.2,3586.164163
3583.8,3586.151146
3584,3586.137321
3585,3586.122701
3585,3586.107313
3585,3586.091196
3585,3586.074393
3584.8,3586.056943
3585,3586.038886
3584,3586.020255
3583.6,3586.001073
3584.6,3585.981351
3584,3585.961103
3584.6,3585.940346
3584,3585.919102
3585.4,3585.897397
3585.8,3585.875265
3585.8,3585.852763
3585.4,3585.829951
3585.2,3585.806883
3585.6,3585.783606
3584.6,3585.760163
3585.2,3585.73659
3584.4,3585.712914
3584.8,3585.689159
3585,3585.665345
3585.6,3585.641499
3585.6,3585.617658
3586.2,3585.593865
3585.6,3585.570171
3586.4,3585.546623
3586.6,3585.523276
3586.8,3585.500188
3586.8,3585.477422
3588.4,3585.455047
3587.4,3585.433143
3587.4,3585.41179
3587,3585.391058
3586.6,3585.371001
3586.6,3585.35166
3586.6,3585.333067
3588,3585.315256
3587.4,3585.29827
3587.4,3585.282158
3588,3585.266965
3588,3585.252738
3588,3585.239525
3588,3585.227372
3588,3585.216321
3587.8,3585.206409
3587.8,3585.197666
3589,3585.190122
3590,3585.183817
3588.8,3585.178809
3588.8,3585.175152
3588.8,3585.172883
3589.4,3585.172034
3588.8,3585.172636
3589.8,3585.174718
3589,3585.17831
3589.8,3585.18344
3590,3585.190133
3590,3585.198422
3589.6,3585.208334
3590,3585.219892
3590.2,3585.233114
3590.2,3585.248018
3589.8,3585.26462
3589.8,3585.282926
3589.8,3585.302937
3590.2,3585.324646
3590,3585.34805
3589.8,3585.37314
3589.8,3585.399903
3589.8,3585.42832
3589.8,3585.458368
3590,3585.49002
3590,3585.523253
3590.2,3585.558041
3590.4,3585.59436
3590.2,3585.632189
3588.8,3585.671498
3589,3585.712239
3589,3585.754347
3589,3585.797758
3590.4,3585.842411
3590.4,3585.88826
3589,3585.935272
3590,3585.983404
3590,3586.032606
3590.4,3586.082837
3590.4,3586.134063
3591,3586.186254
3591.4,3586.239391
3590.6,3586.293459
3592,3586.348443
3590.4,3586.404329
3592.8,3586.461104
3590.6,3586.518759
3593,3586.577285
3593.8,3586.636688
3593.8,3586.696994
3591.4,3586.758237
3591.2,3586.820418
3593.2,3586.883512
3591.2,3586.947498
3593,3587.012356
3591.2,3587.078064
3592.8,3587.144596
3591.4,3587.211923
3591.2,3587.280009
3591.2,3587.348804
3591.2,3587.418251
3591.4,3587.488293
3592.6,3587.55888
3592.6,3587.629977
3592.6,3587.701563
3592.6,3587.77362
3592.6,3587.846128
3592.6,3587.919063
3592.6,3587.992404
3592.6,3588.066123
3592.6,3588.140194
3591.8,3588.214586
3591.4,3588.289257
3591.2,3588.36415
3592,3588.439202
3591.2,3588.514354
3591.2,3588.589545
3591.2,3588.664714
3591,3588.739793
3591,3588.814718
3590.2,3588.889417
3591,3588.963819
3591.2,3589.037852
3590,3589.111453
3590,3589.184553
3590,3589.257072
3590,3589.32893
3590.2,3589.400053
3591.4,3589.470375
3590.4,3589.539847
3590.2,3589.608425
3591.6,3589.676063
3591.6,3589.742727
3591.6,3589.808401
3591.6,3589.873074
3590.2,3589.936731
3590.8,3589.999343
3591.2,3590.060879
3591.6,3590.121314
3591.6,3590.180636
3591,3590.238841
3591.6,3590.29592
3591.6,3590.351866
3591.2,3590.406675
3591,3590.460341
3590.8,3590.512853
3591.2,3590.564194
3591.2,3590.614353
3591,3590.663322
3591.4,3590.711094
3590.8,3590.757665
3591.6,3590.803032
3591,3590.847194
3591.6,3590.890153
3591.8,3590.931916
3591.6,3590.972497
3592,3591.011914
3590.2,3591.05018
3592.2,3591.0873
3592.2,3591.123283
3592.4,3591.158157
3592.4,3591.191957
3592,3591.224718
3591.6,3591.256469
3592.2,3591.287232
3591,3591.317023
3592.4,3591.345857
3591.2,3591.373748
3592.6,3591.400713
3592.6,3591.426777
3592.6,3591.451975
3592.8,3591.476348
3592.8,3591.499937
3593.8,3591.522785
3593.6,3591.544949
3593,3591.566485
3595,3591.587453
3595,3591.607921
3592.4,3591.627965
3595,3591.647646
3595,3591.66702
3594.4,3591.686156
3595,3591.705126
3595,3591.723997
3595,3591.742834
3595.2,3591.761702
3595,3591.780664
3595,3591.799776
3593.8,3591.819086
3595.6,3591.83863
3596,3591.858447
3595,3591.878592
3596,3591.899118
3594,3591.920066
3594,3591.941461
3596,3591.963311
3594,3591.985631
3595,3592.008436
3595,3592.031737
3595,3592.055544
3594.2,3592.079866
3595,3592.104706
3595,3592.130062
3594,3592.155934
3595.6,3592.182318
3595.8,3592.209217
3595.2,3592.236643
3595.4,3592.264612
3595.4,3592.29313
3595,3592.322202
3595.2,3592.351825
3595,3592.381992
3595,3592.412696
3595,3592.443922
3594.2,3592.475654
3594.8,3592.507867
3594,3592.540531
3593,3592.573605
3592.2,3592.607029
3594.8,3592.640733
3593.2,3592.674659
3593,3592.708756
3593,3592.742969
3593.2,3592.777235
3594,3592.811497
3594,3592.845714
3594,3592.879855
3594.6,3592.913897
3594.6,3592.947822
3594.6,3592.98162
3595,3593.015286
3595.2,3593.048817
3595.2,3593.082219
3595.2,3593.115498
3595.4,3593.148662
3595.4,3593.181721
3595.2,3593.214683
3595.4,3593.247555
3596,3593.280344
3597.6,3593.313071
3598,3593.345782
3598.8,3593.378547
3599.8,3593.411454
3599.6,3593.444604
3599.6,3593.478104
3599.8,3593.512055
3600,3593.546551
3599.8,3593.581684
3601,3593.617541
3600.4,3593.654212
3601,3593.691789
3601,3593.730357
3601.8,3593.770002
3601.8,3593.810812
3600,3593.85287
3599.8,3593.89623
3601,3593.940923
3599.8,3593.986973
3601.2,3594.034404
3601.2,3594.08324
3600.2,3594.133508
3599.4,3594.185219
3599.2,3594.23836
3599.2,3594.292897
3597.8,3594.348785
3599.2,3594.405965
3597.8,3594.464374
3597,3594.523939
3597.6,3594.584569
3597,3594.646169
3597,3594.708638
3597,3594.771877
3596.8,3594.835785
3596.8,3594.900262
3597.4,3594.965211
3598,3595.030547
3597.2,3595.096196
3597.4,3595.162089
3598,3595.228156
3598,3595.294334
3598,3595.360569
3599,3595.426816
3598,3595.493037
3598,3595.559194
3598,3595.625242
3597.8,3595.691134
3598.6,3595.756824
3598.4,3595.822271
3598.4,3595.887446
3598,3595.952314
3597.6,3596.016838
3597.4,3596.08097
3598,3596.14466
3597.4,3596.207858
3597.4,3596.270516
3597.8,3596.332587
3597.6,3596.394026
3598,3596.454794
3597.6,3596.514857
3598,3596.57418
3597.6,3596.632735
3598,3596.690492
3598.2,3596.747424
3598.4,3596.803515
3598.4,3596.858754
3598.6,3596.913133
3598.6,3596.96665
3598,3597.019301
3598,3597.071078
3598.8,3597.121969
3597.8,3597.171965
3597.6,3597.221058
3598.8,3597.269231
3597.6,3597.316472
3597.4,3597.362771
3597.8,3597.408107
3597.2,3597.452457
3597.4,3597.495797
3597.6,3597.538104
3597.6,3597.579359
3597.4,3597.619545
3597.8,3597.658651
3597.8,3597.696666
3597.8,3597.733587
3597.8,3597.769412
3597.8,3597.804141
3597.4,3597.837772
3597.6,3597.870303
3597.6,3597.901729
3597.8,3597.932049
3598,3597.961266
3598.2,3597.98939
3597.8,3598.016436
3598.2,3598.042418
3598.2,3598.067351
3598,3598.091255
3598.4,3598.114147
3597.8,3598.136048
3597.8,3598.156973
3598.4,3598.176936
3598.2,3598.195955
3598.4,3598.214053
3598.4,3598.231254
3598.4,3598.247585
3597.6,3598.26307
3597.4,3598.277722
3598,3598.291546
3598,3598.304549
3597.6,3598.316743
3598.2,3598.328141
3597.6,3598.338757
3597.6,3598.348603
3598,3598.357687
3598,3598.366023
3597.6,3598.373626
3597.6,3598.380509
3596.6,3598.386677
3596.6,3598.392124
3595.4,3598.396828
3595.2,3598.400752
3595,3598.403848
3595.2,3598.406063
3595.4,3598.407347
3595.4,3598.407661
3596.4,3598.406975
3596.4,3598.405278
3596.6,3598.40257
3596.2,3598.39886
3596.6,3598.394155
3597,3598.38847
3596.6,3598.381822
3596.6,3598.374236
3597.8,3598.365734
3596,3598.356348
3598,3598.346107
3597.4,3598.335048
3596.2,3598.323209
3597.4,3598.310623
3597.4,3598.297318
3597.6,3598.283332
3597.6,3598.268709
3598.8,3598.253499
3598.8,3598.237766
3597.2,3598.221578
3598.2,3598.20499
3598.6,3598.188051
3598.6,3598.170816
3598.8,3598.153349
3598.8,3598.135713
3599,3598.117971
3598,3598.100185
3599,3598.082405
3597.6,3598.064675
3599.2,3598.047036
3599.2,3598.029532
3599.4,3598.012217
3599,3597.99515
3599,3597.978383
3599,3597.961963
3599,3597.945931
3598.2,3597.930322
3599,3597.915163
3600,3597.900482
3599,3597.886321
3597.8,3597.872714
3600,3597.859681
3600.4,3597.84725
3601,3597.835472
3601,3597.824414
3600.4,3597.814144
3599,3597.804715
3600.8,3597.796161
3600.8,3597.788511
3601.2,3597.781812
3600.6,3597.776112
3600.6,3597.771454
3601,3597.767872
3601,3597.765397
3601,3597.764065
3601.2,3597.763904
3601.2,3597.764944
3601.2,3597.767214
3600,3597.770732
3599,3597.775496
3600.2,3597.781483
3600,3597.788665
3600.2,3597.797021
3600,3597.806532
3600,3597.817179
3598.2,3597.828932
3598.2,3597.841738
3599.8,3597.855534
3598,3597.870261
3599.8,3597.885865
3599.8,3597.902301
3599.8,3597.919537
3599.6,3597.937548
3599.4,3597.956304
3599.2,3597.97577
3599.2,3597.995908
3598.8,3598.016673
3599,3598.038018
3598.4,3598.059893
3598.2,3598.082241
3598.4,3598.105001
3597.6,3598.128107
3598,3598.151493
3598.2,3598.175089
3598,3598.198834
3597.8,3598.222669
3598,3598.246535
3597.6,3598.270374
3597.8,3598.294127
3597.8,3598.31774
3597.2,3598.341156
3596.6,3598.364316
3596.4,3598.38715
3596.6,3598.409579
3596.6,3598.43153
3596.6,3598.452933
3596.8,3598.473727
3597.4,3598.493859
3597.2,3598.513286
3597.4,3598.531978
3597.4,3598.549907
3598,3598.567052
3598,3598.583403
3597.8,3598.598957
3597.8,3598.61371
3597.6,3598.627661
3599,3598.640808
3597.8,3598.653162
3598,3598.664735
3599,3598.675538
3598.2,3598.685588
3598.4,3598.694907
3598,3598.703511
3598,3598.711412
3597.6,3598.718616
3597.8,3598.725124
3597.4,3598.730937
3597.8,3598.736051
3596.8,3598.740464
3597.2,3598.744167
3597.4,3598.747148
3597.2,3598.749399
3597,3598.750915
3596.4,3598.751688
3597.2,3598.751704
3597,3598.75095
3597.8,3598.749426
3596.4,3598.747137
3596.4,3598.74408
3595.8,3598.740242
3595.8,3598.735597
3595.2,3598.730116
3595.2,3598.723762
3594.2,3598.716494
3594.2,3598.70826
3594.2,3598.699002
3594.2,3598.688667
3594.4,3598.677204
3594.2,3598.664571
3594.8,3598.650735
3594.4,3598.63567
3594.8,3598.619356
3593.8,3598.601778
3593.2,3598.582913
3594.8,3598.562732
3594.8,3598.541219
3594.8,3598.518377
3594.2,3598.494217
3594.6,3598.468746
3593,3598.441967
3594.2,3598.413872
3594.2,3598.384458
3593.2,3598.353726
3592.8,3598.321674
3592.2,3598.288284
3592,3598.253528
3592,3598.217372
3592,3598.179785
3592,3598.140738
3592.6,3598.100213
3592,3598.0582
3591.4,3598.014692
3591.2,3597.969674
3591.4,3597.923126
3591.4,3597.875032
3591.6,3597.825382
3591.4,3597.774174
3592.4,3597.721415
3591,3597.66712
3590.8,3597.611302
3590.4,3597.553962
3590.4,3597.495092
3590.2,3597.434685
3590.4,3597.372737
3590.2,3597.309245
3590.4,3597.244213
3590.4,3597.177652
3591.2,3597.109578
3591.2,3597.040024
3590.6,3596.969031
3590.6,3596.896639
3590.6,3596.822883
3590.6,3596.7478
3591,3596.67143
3591.2,3596.59382
3590.4,3596.515024
3591.2,3596.435093
3591,3596.354082
3591.2,3596.27205
3590.4,3596.189057
3591.2,3596.10516
3590.4,3596.020413
3590.2,3595.934868
3590.2,3595.84857
3590.2,3595.76156
3590,3595.673878
3588.8,3595.58556
3588.2,3595.496624
3587.2,3595.407067
3588,3595.316872
3588,3595.226019
3588,3595.134501
3587.8,3595.042317
3587,3594.949466
3587,3594.855937
3588,3594.76172
3587.4,3594.666816
3588,3594.571235
3588,3594.474997
3588.8,3594.378129
3589.4,3594.280676
3590,3594.182704
3590,3594.084291
3589.4,3593.985526
3589.6,3593.886488
3589.8,3593.787253
3589.8,3593.687899
3589.6,3593.588502
3590,3593.489139
3590.6,3593.389888
3589.6,3593.290833
3588.8,3593.192048
3588.8,3593.093589
3588.8,3592.995496
3588.8,3592.897808
3588.6,3592.80056
3588.8,3592.70379
3588.4,3592.607529
3588.2,3592.511807
3588,3592.416649
3588,3592.32207
3587.8,3592.228086
3586.2,3592.134702
3588.2,3592.041913
3586,3591.949712
3586.4,3591.858085
3588.2,3591.767017
3587,3591.676506
3586.2,3591.586558
3586.2,3591.497163
3587.8,3591.408308
3586,3591.31999
3586.4,3591.232205
3587.8,3591.144949
3586.6,3591.058227
3586.6,3590.972051
3587,3590.886425
3586.4,3590.801353
3586.4,3590.716839
3586.2,3590.63288
3586.2,3590.549472
3588.2,3590.466617
3586,3590.384333
3586,3590.302634
3586,3590.221519
3585.4,3590.140977
3585.2,3590.060992
3585.6,3589.981542
3585.8,3589.90261
3586.6,3589.824189
3586,3589.746284
3585.8,3589.668906
3587.2,3589.592063
3586.4,3589.515772
3587.4,3589.440063
3587.2,3589.364969
3586.8,3589.290528
3586.8,3589.216773
3586.4,3589.14373
3586.4,3589.071419
3586.4,3588.999852
3586.2,3588.929042
3585.8,3588.858995
3586,3588.789716
3585.8,3588.721201
3585.8,3588.653449
3586.4,3588.586459
3586.4,3588.520237
3587.2,3588.4548
3587.2,3588.390174
3586,3588.326389
3588,3588.26347
3588,3588.201451
3588,3588.14038
3588.6,3588.080315
3588,3588.021312
3588.2,3587.963426
3588.8,3587.906707
3589.6,3587.851211
3589.6,3587.797008
3590,3587.744175
3589.8,3587.692789
3590.8,3587.642929
3589.8,3587.594672
3591,3587.548096
3590.8,3587.503275
3591.2,3587.460286
3591.2,3587.419206
3589.4,3587.380102
3590,3587.343019
3591.4,3587.307986
3589.6,3587.275038
3589.6,3587.244202
3590.6,3587.21549
3590.6,3587.188913
3589.6,3587.164487
3591,3587.14222
3591,3587.122123
3591,3587.104212
3591,3587.088505
3591.6,3587.075017
3591.8,3587.063768
3591,3587.054775
3590.4,3587.048047
3590.2,3587.04357
3590,3587.041314
3589.6,3587.041241
3589.2,3587.043299
3589.2,3587.047427
3589,3587.053557
3588.2,3587.061613
3587.6,3587.071507
3589,3587.083143
3587.4,3587.096425
3587.4,3587.111255
3587,3587.127523
3586.6,3587.145113
3586.6,3587.163902
3586.6,3587.183764
3586.8,3587.204582
3586.8,3587.22624
3588,3587.248639
3587.4,3587.271693
3588.6,3587.295331
3588.6,3587.319496
3588.8,3587.344144
3588.8,3587.369241
3587.2,3587.394748
3589.2,3587.420617
3590,3587.446809
3588,3587.473305
3590,3587.500086
3589.8,3587.527135
