value,filter
3502.208696,3484.793201
3496.086957,3485.035011
3495.573913,3485.417869
3494,3485.881676
3490.191304,3486.379481
3490.869565,3486.867706
3491.443478,3487.334035
3489,3487.773041
3489.391304,3488.16861
3487.817391,3488.510369
3486.556522,3488.787577
3485.278261,3488.987268
3485.408696,3489.105816
3488.591304,3489.162557
3490.947826,3489.198791
3491.669565,3489.248544
3494.095652,3489.331441
3493.669565,3489.459529
3495.947826,3489.637546
3498.226087,3489.877994
3497.573913,3490.189616
3495.2,3490.551238
3491.33913,3490.915942
3491.286957,3491.24119
3491.382609,3491.514681
3488.295652,3491.730202
3482.547826,3491.85124
3480.426087,3491.830927
3482.130435,3491.66256
3482.8,3491.379769
3484.530435,3491.022571
3486.191304,3490.62923
3484.808696,3490.224618
3485.773913,3489.815929
3486.652174,3489.414911
3486.721739,3489.036235
3487.965217,3488.689936
3486.852174,3488.380987
3483.226087,3488.091092
3481.695652,3487.785509
3480,3487.44086
3475.208696,3487.033321
3472.686957,3486.529057
3471.365217,3485.910715
3473.965217,3485.196537
3474.069565,3484.426897
3472.930435,3483.628022
3474.773913,3482.815046
3473.321739,3482.006013
3474.478261,3481.212346
3475.93913,3480.451451
3477.947826,3479.751058
3480.643478,3479.141067
3480.965217,3478.643561
3479.33913,3478.253637
3479.269565,3477.948563
3481.591304,3477.720957
3482.704348,3477.582102
3481.434783,3477.531429
3483.947826,3477.559254
3488.826087,3477.683664
3490.008696,3477.93585
3491.947826,3478.324612
3491.408696,3478.838456
3492.113043,3479.455242
3492.373913,3480.153368
3493.513043,3480.918043
3491.634783,3481.729747
3490.6,3482.555837
3490.695652,3483.368052
3489.8,3484.150586
3490.2,3484.892244
3489.991304,3485.587833
3488.321739,3486.228669
3489.834783,3486.807013
3488.130435,3487.323402
3486.521739,3487.767751
3484.217391,3488.119182
3482.13913,3488.357688
3481.269565,3488.471652
3480.086957,3488.461592
3482.373913,3488.344415
3485.078261,3488.161335
3484.304348,3487.950803
3482.773913,3487.718984
3480.573913,3487.450847
3478.73913,3487.128066
3481.904348,3486.75442
3483.426087,3486.365396
3484.356522,3485.99499
3484.347826,3485.657756
3487.365217,3485.367413
3488.8,3485.147552
3488.295652,3485.009378
3492.182609,3484.957213
3493.704348,3485.009647
3493.452174,3485.173078
3491.643478,3485.424198
3491.643478,3485.731079
3493.791304,3486.081425
3494.252174,3486.480309
3492.365217,3486.918333
3491.417391,3487.367347
3494.234783,3487.815562
3493.852174,3488.272204
3492.426087,3488.731552
3493.904348,3489.18015
3491.086957,3489.608589
3490.078261,3489.995237
3487.704348,3490.315191
3486.278261,3490.54866
3484.730435,3490.681811
3484.46087,3490.711696
3485.808696,3490.652019
3485.26087,3490.525029
3483.191304,3490.336944
3486.565217,3490.09568
3487.626087,3489.834176
3490.826087,3489.59101
3493.417391,3489.403123
3493.808696,3489.296013
3496.686957,3489.280724
3494.504348,3489.356887
3492.678261,3489.49651
3496.53913,3489.68009
3498.973913,3489.92798
3498.904348,3490.257485
3500.269565,3490.663801
3502.765217,3491.147212
3501.530435,3491.706711
3499.86087,3492.315852
3500.66087,3492.944061
3499.947826,3493.576297
3499.626087,3494.199313
3498.173913,3494.795413
3498.530435,3495.349951
3499.121739,3495.861125
3495.365217,3496.32056
3493.747826,3496.699098
3491.93913,3496.972555
3492.626087,3497.13761
3493.391304,3497.210717
3493.695652,3497.21492
3490.452174,3497.154608
3487.982609,3497.009822
3485.93913,3496.759378
3486.452174,3496.40222
3481.608696,3495.939671
3483.582609,3495.369515
3483.417391,3494.713689
3483.982609,3494.003643
3483.434783,3493.260003
3482.904348,3492.495168
3482.591304,3491.716711
3483.634783,3490.937716
3482.573913,3490.172139
3480.252174,3489.416572
3479.634783,3488.657436
3480.452174,3487.896388
3479.956522,3487.146656
3477.104348,3486.406297
3477.008696,3485.661711
3478.295652,3484.918011
3478.695652,3484.19625
3481.156522,3483.519783
3482.434783,3482.914939
3481.608696,3482.393997
3479.182609,3481.940703
3476.947826,3481.52195
3477.434783,3481.114972
3481.93913,3480.735493
3481.669565,3480.417947
3483.895652,3480.179273
3481.478261,3480.016481
3478.947826,3479.900962
3479.330435,3479.800994
3482.921739,3479.722106
3486.278261,3479.701564
3485.721739,3479.76547
3484.069565,3479.90129
3480.852174,3480.069712
3479.469565,3480.228692
3482.426087,3480.366504
3481.817391,3480.498803
3479.104348,3480.621042
3477.53913,3480.705563
3477.973913,3480.737695
3476.104348,3480.716212
3473.043478,3480.627101
3471.156522,3480.446888
3473.669565,3480.177366
3474.069565,3479.849797
3474.791304,3479.492992
3477.347826,3479.132813
3479.982609,3478.805704
3480.382609,3478.540809
3478.556522,3478.337664
3480.721739,3478.18522
3482.782609,3478.093965
3483.982609,3478.082373
3484.643478,3478.156191
3486.93913,3478.31789
3484.191304,3478.55989
3483.469565,3478.851406
3481.904348,3479.159305
3482.478261,3479.464586
3482.426087,3479.761553
3480.434783,3480.041746
3479.191304,3480.28472
3482.226087,3480.487788
3481.347826,3480.668803
3479.756522,3480.8276
3481.382609,3480.956678
3484.304348,3481.075603
3486.878261,3481.220679
3491.234783,3481.430549
3492.930435,3481.738643
3492.626087,3482.151463
3491.269565,3482.645001
3492.391304,3483.192099
3491.556522,3483.776299
3490.521739,3484.377367
3491.756522,3484.977801
3492.191304,3485.575778
3494.869565,3486.180356
3497.643478,3486.812722
3497.713043,3487.489235
3499.226087,3488.208936
3502.156522,3488.976193
3503.826087,3489.8049
3506.017391,3490.703689
3507.582609,3491.675716
3507.130435,3492.712612
3506.713043,3493.789675
3504.2,3494.871
3504.104348,3495.920167
3503.895652,3496.916663
3503.391304,3497.850944
3502.991304,3498.713745
3505.695652,3499.509278
3507.443478,3500.26144
3508.904348,3500.99414
3508.626087,3501.715838
3509.365217,3502.423822
3510.991304,3503.120304
3513.469565,3503.820497
3512.782609,3504.535005
3510.591304,3505.247211
3509.886957,3505.926261
3508.913043,3506.55115
3509.373913,3507.113708
3507.347826,3507.608407
3507.591304,3508.027005
3509.956522,3508.37882
3516.469565,3508.71123
3517.26087,3509.081189
3517.695652,3509.508117
3519.695652,3509.989813
3518.043478,3510.520459
3515.773913,3511.071454
3517.313043,3511.614654
3519.782609,3512.155331
3523.269565,3512.722156
3524.4,3513.340953
3519.904348,3513.998833
3520.069565,3514.65203
3521.513043,3515.281986
3521.591304,3515.894696
3520.043478,3516.484283
3518.643478,3517.02997
3517.53913,3517.511255
3520.66087,3517.929887
3521.965217,3518.313339
3519.286957,3518.672838
3516.53913,3518.982448
3518.06087,3519.221716
3519.53913,3519.405052
3521.591304,3519.562559
3521.165217,3519.714835
3523.026087,3519.871611
3524.113043,3520.045757
3527.86087,3520.260107
3528.6,3520.538771
3529.252174,3520.888528
3529.13913,3521.29973
3528.634783,3521.75613
3531.008696,3522.248293
3535.791304,3522.795957
3537.165217,3523.430365
3538.843478,3524.161555
3537.582609,3524.975743
3538.965217,3525.849572
3543.547826,3526.782717
3547.808696,3527.805636
3546.634783,3528.932101
3544.756522,3530.129059
3545.66087,3531.353113
3546.947826,3532.586526
3548,3533.826315
3545.321739,3535.056063
3542.695652,3536.234491
3541.321739,3537.319185
3541.382609,3538.290451
3542.834783,3539.153412
3545.113043,3539.932189
3543.443478,3540.644923
3541.426087,3541.280893
3544.008696,3541.832079
3550.078261,3542.337682
3552.530435,3542.859998
3553.834783,3543.433208
3552.678261,3544.054861
3551.486957,3544.700096
3545.617391,3545.321651
3544.478261,3545.863422
3541.747826,3546.291153
3538.956522,3546.583204
3538.556522,3546.725878
3540.878261,3546.736832
3539.104348,3546.646298
3535.530435,3546.454727
3535.295652,3546.148184
3534.895652,3545.733735
3536.078261,3545.23549
3535.391304,3544.678939
3531.426087,3544.066584
3529.173913,3543.377017
3529.069565,3542.601746
3527.765217,3541.75232
3529.26087,3540.84871
3530.626087,3539.923882
3532.6,3539.017143
3533.173913,3538.160004
3531.217391,3537.361026
3527.773913,3536.59775
3522.304348,3535.823583
3521.347826,3534.99596
3522.295652,3534.11227
3520.852174,3533.192615
3519.617391,3532.244681
3518.66087,3531.269167
3516.530435,3530.265581
3516.904348,3529.235489
3519.66087,3528.203106
3520.46087,3527.20798
3520.486957,3526.274331
3522.930435,3525.417613
3522.469565,3524.653835
3523.165217,3523.986959
3523.182609,3523.414302
3523.547826,3522.932787
3522.695652,3522.534173
3519.095652,3522.192848
3519.086957,3521.875235
3520.347826,3521.573541
3522.730435,3521.307274
3523.973913,3521.100851
3525.617391,3520.971108
3526.313043,3520.926366
