value,filter
3592.6,7.945465453
3592.4,8.033564746
3592.2,8.101290238
3592.2,8.145514416
3592.2,8.164676954
3592,8.158799405
3592.2,8.129130125
3591,8.077271656
3592.2,8.004552395
3591.4,7.913123419
3591,7.80582488
3592,7.685210348
3592,7.555227968
3590.4,7.420616721
3590.4,7.283103112
3590.2,7.141435026
3590,6.994205828
3590,6.840844414
3588.6,6.680731515
3588.6,6.511769326
3588,6.33073753
3588,6.135001608
3588,5.923530765
3586.8,5.696545791
3586.8,5.453961646
3586.6,5.195440758
3586.8,4.922104647
3586.8,4.637207439
3586.4,4.345354898
3586.6,4.051312997
3586,3.759429738
3586.2,3.473375047
3586,3.196255869
3585.2,2.930432908
3586.6,2.677561432
3585.2,2.439755283
3586.8,2.21965787
3585.2,2.019754959
3585.8,1.841344098
3585.8,1.684300241
3587.6,1.549759498
3585.8,1.441056637
3586,1.359941775
3587.6,1.305717775
3587.6,1.279349889
3587.6,1.283702896
3588,1.320539832
3587.6,1.389754904
3587.4,1.489089756
3585.8,1.612827844
3585.8,1.751123414
3586.8,1.893006832
3585.8,2.030371774
3587,2.158112126
3585.8,2.2729704
3585.8,2.372246151
3587,2.453721713
3587,2.518222912
3586.2,2.568991854
3586.8,2.608475714
3585.8,2.637809521
3585.8,2.656942926
3586,2.664932638
3585.6,2.661304856
3585.4,2.646000504
3585.6,2.618900098
3585.6,2.580607205
3585.4,2.532666544
3585.6,2.476961289
3585.6,2.415683997
3585.6,2.351425198
3586.6,2.287473817
3585.6,2.227965853
3586.2,2.176395178
3586.2,2.135021066
3585.8,2.105485152
3586.6,2.088707901
3586.8,2.085820211
3587,2.098923504
3586.8,2.129886832
3586,2.17855493
3586,2.241769363
3586,2.31454092
3585.6,2.391815576
3586,2.46902909
3586,2.542762719
3587,2.611839826
3587,2.677821889
3586,2.743113346
3586.6,2.808215968
3586,2.872019391
3586,2.932927047
3587.8,2.990219234
3586.6,3.045912231
3586.4,3.102415287
3587.8,3.160470017
3587.8,3.221970439
3587.8,3.290581593
3587,3.368588857
3588,3.455764732
3588,3.551496927
3588.2,3.656137671
3588.2,3.77007782
3588.2,3.892967799
3588.6,4.023916764
3588.6,4.162079487
3587.8,4.306094236
3587.8,4.452627309
3588,4.597022784
3587.8,4.73523187
3588,4.864298263
3589.8,4.983476348
3590,5.096400131
3590,5.209680986
3589.4,5.328560211
3590,5.455074427
3588.6,5.588622053
3589.6,5.726366072
3588.8,5.864481789
3588.6,5.998953214
3588.4,6.125048009
3588.4,6.237991208
3588.2,6.334010557
3588,6.410328895
3587.4,6.464565954
3588,6.494733273
3587.2,6.500049505
3586.6,6.480193618
3586.2,6.433800361
3586.2,6.359151675
3586,6.255787559
3585.2,6.124439619
3585,5.965808897
3585,5.78069162
3585,5.571300146
3585,5.341664408
3583.8,5.096262772
3583,4.837510454
3583.8,4.565794696
3583.8,4.282928309
3584,3.993741869
3584.2,3.70476964
3583,3.422246338
3583.2,3.15002096
3583,2.889755855
3582.2,2.642144559
3582.2,2.406555211
3582.8,2.181969178
3582.8,1.969173912
3584.2,1.771610973
3582.2,1.593993136
3582,1.438214824
3582.4,1.302071252
3582,1.182629227
3582.8,1.078186364
3584.2,0.989557733
3582.8,0.920399069
3583,0.873378117
3584,0.848689342
3583.2,0.846488138
3583.2,0.866353262
3583.2,0.905846102
3584.2,0.962273611
3583.8,1.034482024
3584,1.12193599
3585,1.224053708
3585,1.341414311
3585,1.475274912
3585,1.625672812
3584.8,1.790880476
3585,1.967830832
3584,2.152225546
3583.6,2.3377352
3584.6,2.516981634
3584,2.68452517
3584.6,2.837457156
3584,2.974160975
3585.4,3.094364717
3585.8,3.200623932
3585.8,3.298338155
3585.4,3.392807624
3585.2,3.486771621
3585.6,3.580780383
3584.6,3.674261833
3585.2,3.765491732
3584.4,3.851924142
3584.8,3.930893799
3585,4.000397083
3585.6,4.060432261
3585.6,4.11325526
3586.2,4.162448336
3585.6,4.211770635
3586.4,4.264198915
3586.6,4.322401249
3586.8,4.389479517
3586.8,4.468193751
3588.4,4.561123688
3587.4,4.671604566
3587.4,4.801682562
3587,4.94980281
3586.6,5.111366564
3586.6,5.280002097
3586.6,5.448988271
3588,5.613534339
3587.4,5.77226521
3587.4,5.925431727
3588,6.072896758
3588,6.214985299
3588,6.352764541
3588,6.486944669
3588,6.617554214
3587.8,6.744031601
3587.8,6.865186252
3589,6.980319763
3590,7.091769657
3588.8,7.204538684
3588.8,7.321853574
3588.8,7.443300164
3589.4,7.567342515
3588.8,7.692987702
3589.8,7.819522776
3589,7.946460455
3589.8,8.073353621
3590,8.200082741
3590,8.32745032
3589.6,8.456012627
3590,8.585011043
3590.2,8.713374472
3590.2,8.840708317
3589.8,8.966556137
3589.8,9.089345397
3589.8,9.206702115
3590.2,9.316693155
3590,9.418527978
3589.8,9.511875458
3589.8,9.595955824
3589.8,9.669775658
3589.8,9.732721808
3590,9.784813555
3590,9.826840396
3590.2,9.860270888
3590.4,9.887143676
3590.2,9.909810935
3588.8,9.92921081
3589,9.943063321
3589,9.947450555
3589,9.939675636
3590.4,9.919759595
3590.4,9.891455533
3589,9.8599503
3590,9.827963636
3590,9.796784446
3590.4,9.768853094
3590.4,9.747384281
3591,9.735631479
3591.4,9.737190115
3590.6,9.755336966
3592,9.791884311
3590.4,9.847293664
3592.8,9.921241721
3590.6,10.01319324
3593,10.12225653
3593.8,10.24890588
3593.8,10.39691486
3591.4,10.56853445
3591.2,10.75848734
3593.2,10.95706606
3591.2,11.15671255
3593,11.35217674
3591.2,11.53872854
3592.8,11.71230862
3591.4,11.86975554
3591.2,12.00796182
3591.2,12.12289398
3591.2,12.21106744
3591.4,12.27110216
3592.6,12.30454331
3592.6,12.3166672
3592.6,12.31486073
3592.6,12.30582722
3592.6,12.29463447
3592.6,12.28495331
3592.6,12.27927949
3592.6,12.2791382
3592.6,12.28527051
3591.8,12.29724851
3591.4,12.31244954
3591.2,12.32618047
3592,12.33397928
3591.2,12.33348549
3591.2,12.32340932
3591.2,12.30235569
3591,12.26941217
3591,12.22439298
3590.2,12.16713766
3591,12.0973052
3591.2,12.01590346
3590,11.92542958
3590,11.82710437
3590,11.72041883
3590,11.60527258
3590.2,11.48286827
3591.4,11.3563846
3590.4,11.23117169
3590.2,11.11196866
3591.6,11.00169015
3591.6,10.90427212
3591.6,10.82502754
3591.6,10.76801882
3590.2,10.73416093
3590.8,10.72050394
3591.2,10.72259986
3591.6,10.73789693
3591.6,10.76590666
3591,10.80613186
3591.6,10.85678386
3591.6,10.91578049
3591.2,10.98145988
3591,11.05139815
3590.8,11.12192959
3591.2,11.18928965
3591.2,11.2509801
3591,11.30582081
3591.4,11.35322688
3590.8,11.39295819
3591.6,11.42506749
3591,11.4501246
3591.6,11.46919999
3591.8,11.4839577
3591.6,11.49681471
3592,11.51016518
3590.2,11.52486767
3592.2,11.53970151
3592.2,11.55443439
3592.4,11.57187629
3592.4,11.5955104
3592,11.62739268
3591.6,11.66732987
3592.2,11.71327126
3591,11.76252322
3592.4,11.81222056
3591.2,11.86009083
3592.6,11.90495912
3592.6,11.94731629
3592.6,11.98947493
3592.8,12.03390238
3592.8,12.0823289
3593.8,12.13654865
3593.6,12.19923284
3593,12.27262722
3595,12.35766806
3595,12.45662194
3592.4,12.57163308
3595,12.70040229
3595,12.83983807
3594.4,12.98959525
3595,13.14896364
3595,13.31599817
3595,13.4887981
3595.2,13.66528863
3595,13.84309217
3595,14.01947022
3593.8,14.19048984
3595.6,14.35136954
3596,14.49997072
3595,14.63767868
3596,14.76593204
3594,14.88437939
3594,14.98985353
3596,15.07819252
3594,15.14833533
3595,15.20082173
3595,15.2359775
3595,15.25544195
3594.2,15.26119981
3595,15.25419437
3595,15.23577753
3594,15.20798485
3595.6,15.17243083
3595.8,15.13219059
3595.2,15.09244078
3595.4,15.05729727
3595.4,15.02878401
3595,15.0077509
3595.2,14.99387477
3595,14.98600411
3595,14.98272543
3595,14.98249872
3594.2,14.98335157
3594.8,14.98256614
3594,14.97735062
3593,14.96435299
3592.2,14.93785701
3594.8,14.89230129
3593.2,14.82707441
3593,14.74455969
3593,14.64584547
3593.2,14.53171401
3594,14.40499287
3594,14.27107256
3594,14.13656757
3594.6,14.00773719
3594.6,13.89049068
3594.6,13.79010065
3595,13.71045913
3595.2,13.65445106
3595.2,13.62425113
3595.2,13.62072576
3595.4,13.64322868
3595.4,13.69010166
3595.2,13.75880813
3595.4,13.84581191
3596,13.94753727
3597.6,14.06270954
3598,14.19397947
3598.8,14.3465922
3599.8,14.52632921
3599.6,14.73844544
3599.6,14.98569447
3599.8,15.26695775
3600,15.578323
3599.8,15.91428049
3601,16.26866569
3600.4,16.63593125
3601,17.01091174
3601,17.38825471
3601.8,17.76331428
3601.8,18.13288987
3600,18.49332101
3599.8,18.83715112
3601,19.15482233
3599.8,19.43932988
3601.2,19.68682918
3601.2,19.8964828
3600.2,20.06991492
3599.4,20.20751029
3599.2,20.30676791
3599.2,20.36466386
3597.8,20.37904568
3599.2,20.34858689
3597.8,20.27396136
3597,20.15687599
3597.6,19.99823317
3597,19.79994939
3597,19.56599975
3597,19.30147761
3596.8,19.01241026
3596.8,18.70540779
3597.4,18.38762859
3598,18.06779049
3597.2,17.75562311
3597.4,17.45916834
3598,17.18421841
3598,16.93609678
3598,16.719634
3599,16.53859854
3598,16.39589639
3598,16.29208133
3598,16.22445966
3597.8,16.18860733
3598.6,16.17994904
3598.4,16.19487734
3598.4,16.23051976
3598,16.28330925
3597.6,16.34819888
3597.4,16.41878635
3598,16.48875579
3597.4,16.55345221
3597.4,16.6093759
3597.8,16.65365166
3597.6,16.6848891
3598,16.70328384
3597.6,16.70990573
3598,16.70615468
3597.6,16.69349865
3598,16.67341973
3598.2,16.64778284
3598.4,16.61933351
3598.4,16.59128409
3598.6,16.56657022
3598.6,16.54761539
3598,16.53576954
3598,16.53042297
3598.8,16.53003144
3597.8,16.53371112
3597.6,16.53995281
3598.8,16.54633472
3597.6,16.55160161
3597.4,16.55454717
3597.8,16.55255889
3597.2,16.5431998
3597.4,16.52474663
3597.6,16.49611467
3597.4,16.45746758
3597.6,16.40987433
3597.8,16.35501673
3597.8,16.29535916
3597.8,16.2336546
3597.8,16.17229696
3597.8,16.11315917
3597.4,16.05736239
3597.6,16.00501513
3597.6,15.95578136
3597.8,15.90971242
3598,15.86752029
3598.2,15.83058587
3597.8,15.80036639
3598.2,15.77756089
3598.2,15.76240455
3598,15.75503395
3598.4,15.75518985
3597.8,15.76217469
3597.8,15.77443732
3598.4,15.78989704
3598.2,15.80745177
3598.4,15.82699816
3598.4,15.84856046
3598.4,15.8720991
3597.6,15.89683008
3597.4,15.92011236
3598,15.93832292
3598,15.94933075
3597.6,15.95274307
3598.2,15.94859691
3597.6,15.93726489
3597.6,15.91909323
3598,15.89415249
3598,15.86332555
3597.6,15.8281754
3597.6,15.7895633
3596.6,15.746872
3596.6,15.6976968
3595.4,15.63802378
3595.2,15.56260378
3595,15.46599972
3595.2,15.34459187
3595.4,15.19787443
3595.4,15.02834542
3596.4,14.84111008
3596.4,14.64384788
3596.6,14.44563445
3596.2,14.25462015
3596.6,14.07685548
3597,13.91708804
3596.6,13.77949487
3596.6,13.66667361
3597.8,13.57985238
3596,13.51979487
3598,13.48592338
3597.4,13.47731491
3596.2,13.4927189
3597.4,13.52824473
3597.4,13.5793981
3597.6,13.64364528
3597.6,13.71931483
3598.8,13.80535646
3598.8,13.90252824
3597.2,14.0114803
3598.2,14.12950491
3598.6,14.25251528
3598.6,14.37844115
3598.8,14.50655795
3598.8,14.63612481
3599,14.7662829
3598,14.89544412
3599,15.02078271
3597.6,15.13893893
3599.2,15.24682821
3599.2,15.34330492
3599.4,15.43006529
3599,15.50947241
3599,15.58259608
3599,15.64931474
3599,15.70914433
3598.2,15.76114011
3599,15.80358401
3600,15.83617284
3599,15.86144447
3597.8,15.88102265
3600,15.89376976
3600.4,15.90076073
3601,15.90787992
3601,15.92260284
3600.4,15.95054684
3599,15.99275862
3600.8,16.04589788
3600.8,16.10705196
3601.2,16.17634592
3600.6,16.25455629
3600.6,16.34073882
3601,16.43249697
3601,16.52764371
3601,16.62465301
3601.2,16.72211218
3601.2,16.81876169
3601.2,16.913521
3600,17.00439664
3599,17.08641212
3600.2,17.15231621
3600,17.19697061
3600.2,17.21917013
3600,17.21977677
3600,17.20031656
3598.2,17.16141672
3598.2,17.10081124
3599.8,17.0157398
3598,16.90685154
3599.8,16.77723757
3599.8,16.63188788
3599.8,16.47828933
3599.6,16.32388973
3599.4,16.1740389
3599.2,16.03190542
3599.2,15.89893892
3598.8,15.77541429
3599,15.66073203
3598.4,15.55367696
3598.2,15.45222281
3598.4,15.35373127
3597.6,15.25569089
3598,15.15567901
3598.2,15.05203537
3598,14.94484442
3597.8,14.8349915
3598,14.72318771
3597.6,14.6101349
3597.8,14.49649744
3597.8,14.38301943
3597.2,14.27045833
3596.6,14.15829038
3596.4,14.04403407
3596.6,13.92470616
3596.6,13.79869676
3596.6,13.66616059
3596.8,13.52849475
3597.4,13.38845501
3597.2,13.25028212
3597.4,13.11857543
3597.4,12.99719616
3598,12.88950095
3598,12.79892623
3597.8,12.72839835
3597.8,12.67911075
3597.6,12.65032687
3599,12.6408776
3597.8,12.65049745
3598,12.6782053
3599,12.72165173
3598.2,12.77911015
3598.4,12.84888464
3598,12.92780484
3598,13.01167436
3597.6,13.09579848
3597.8,13.17540116
3597.4,13.24621963
3597.8,13.30490827
3596.8,13.34886885
3597.2,13.37555385
3597.4,13.38310506
3597.2,13.37159378
3597,13.34224407
3596.4,13.29585993
3597.2,13.2328694
3597,13.15489431
3597.8,13.06561484
3596.4,12.96943056
3596.4,12.86881635
3595.8,12.76342902
3595.8,12.65158889
3595.2,12.53138274
3595.2,12.40089293
3594.2,12.25808966
3594.2,12.10049835
3594.2,11.92597771
3594.2,11.73421563
3594.4,11.52710342
3594.2,11.30816761
3594.8,11.08206779
3594.4,10.85429988
3594.8,10.6304996
3593.8,10.41523312
3593.2,10.21037084
3594.8,10.01576945
3594.8,9.833171862
3594.8,9.666974601
3594.2,9.520849036
3594.6,9.395992006
3593,9.291161444
3594.2,9.202844742
3594.2,9.127595017
3593.2,9.063375808
3592.8,9.006961695
3592.2,8.952651392
3592,8.893766121
3592,8.824324882
3592,8.740328578
3592,8.640139115
3592.6,8.524478364
3592,8.39615266
3591.4,8.258071958
3591.2,8.111313524
3591.4,7.955961632
3591.4,7.792984142
3591.6,7.62477609
3591.4,7.45461028
3592.4,7.286468394
3591,7.124724411
3590.8,6.971806963
3590.4,6.826826607
3590.4,6.687311879
3590.2,6.550919909
3590.4,6.416065081
3590.2,6.282179184
3590.4,6.149559719
3590.4,6.019215269
3591.2,5.893266412
3591.2,5.77542317
3590.6,5.669682338
3590.6,5.578011218
3590.6,5.500240816
3590.6,5.435495568
3591,5.383082202
3591.2,5.343094104
3590.4,5.315814185
3591.2,5.300462743
3591,5.295921313
3591.2,5.30167001
3590.4,5.316742191
3591.2,5.339036466
3590.4,5.366163385
3590.2,5.395365814
3590.2,5.42294748
3590.2,5.445336069
3590,5.459965274
3588.8,5.464180299
3588.2,5.453399942
3587.2,5.420817092
3588,5.359568213
3588,5.266063412
3588,5.141144058
3587.8,4.9882751
3587,4.811306717
3587,4.61316944
3588,4.397086202
3587.4,4.16861502
3588,3.93481713
3588,3.702869996
3588.8,3.480311126
3589.4,3.275557547
3590,3.097889323
3590,2.956231359
3589.4,2.856765018
3589.6,2.801267401
3589.8,2.788142188
3589.8,2.814431985
3589.6,2.876188224
3590,2.968388164
3590.6,3.086210085
3589.6,3.225510466
3588.8,3.380372376
3588.8,3.541691577
3588.8,3.699614256
3588.8,3.846139351
3588.6,3.975465781
3588.8,4.083587331
3588.4,4.168074323
3588.2,4.227434223
3588,4.260490022
3588,4.266633358
3587.8,4.246246742
3586.2,4.199554015
3588.2,4.126114779
3586,4.026728689
3586.4,3.902735235
3588.2,3.756047842
3587,3.592313667
3586.2,3.418282414
3586.2,3.237271985
3587.8,3.051617239
3586,2.865777386
3586.4,2.683765758
3587.8,2.508353372
3586.6,2.343754845
3586.6,2.193913776
3587,2.06034965
3586.4,1.943570079
3586.4,1.843265885
3586.2,1.757801527
3586.2,1.684916022
3588.2,1.623772814
3586,1.57601657
3586,1.54192742
3586,1.517991092
3585.4,1.499470379
3585.2,1.481576678
3585.6,1.459752084
3585.8,1.431396399
3586.6,1.396958661
3586,1.359269391
3585.8,1.321134963
3587.2,1.284637434
3586.4,1.25289387
3587.4,1.229807465
3587.2,1.219000873
3586.8,1.223216581
3586.8,1.242971124
3586.4,1.276443351
3586.4,1.320368493
3586.4,1.370890253
3586.2,1.424339512
3585.8,1.477088464
3586,1.52533024
3585.8,1.565788313
3585.8,1.59619276
3586.4,1.615563868
3586.4,1.624893035
3587.2,1.627217979
3587.2,1.627127694
3586,1.628788762
3588,1.634450979
3588,1.647109163
3588,1.671720809
3588.6,1.712725415
3588,1.772896426
3588.2,1.852906482
3588.8,1.951695612
3589.6,2.068762524
3589.6,2.205157586
3590,2.362136734
3589.8,2.539802753
3590.8,2.737203018
3589.8,2.952737543
3591,3.183793468
3590.8,3.427394619
3591.2,3.681099591
3591.2,3.9424967
3589.4,4.207486462
3590,4.468528009
3591.4,4.717678336
3589.6,4.950407183
3589.6,5.162800242
3590.6,5.35003932
3590.6,5.509997379
3589.6,5.64322052
3591,5.750412791
3591,5.833735956
3591,5.897747193
3591,5.947257261
3591.6,5.986508465
3591.8,6.020138398
3591,6.052550056
3590.4,6.085394075
3590.2,6.116674976
3590,6.142564765
3589.6,6.159050479
3589.2,6.16213205
3589.2,6.147980248
3589,6.113748503
3588.2,6.057538981
3587.6,5.977092903
3589,5.87058244
3587.4,5.738800009
3587.4,5.583608801
3587,5.405839955
3586.6,5.206112575
